id,time,lat,lon,mag,along_strike_distance
us6000cbt3,2020-10-22 23:06:32.780000,52.7,-34.9892,5.0,592.341269348
us70008yfh,2020-04-17 12:05:07.451000,52.7452,-34.6262,5.3,616.790680781
us60006plg,2019-12-09 22:36:30.851000,52.856,-34.9205,5.4,596.930583581
us70005c9r,2019-09-05 11:52:06.491000,52.5864,-31.916,5.5,800.692806419
us1000dvu2,2018-05-02 10:13:19.820000,52.6302,-32.105,5.3,787.614236195
us10008dm9,2017-03-31 17:25:23.130000,52.6741,-32.3187,5.5,772.911543209
usb000tp6g,2015-02-13 19:33:10.610000,52.6242,-32.3261,5.532,772.705000319
usb000tp5q,2015-02-13 18:59:12.230000,52.6487,-31.9016,7.1,801.243260522
usb000tp5k,2015-02-13 18:48:17.890000,52.5081,-31.8737,5.613,804.1719466
usb000sfbs,2014-09-23 19:18:25.840000,53.1535,-35.1019,5.4,586.114271974
usp000gwnj,2009-04-28 19:54:35.050000,52.666,-35.028,5.6,589.792591689
usp000gszh,2009-01-22 14:34:28.560000,53.032,-35.101,5.37,585.376898313
usp000g5n4,2008-05-06 08:47:10.870000,53.475,-35.129,5.2,587.929362776
usp000crvm,2004-04-06 21:40:00.850000,52.803,-34.729,5.4,609.807765478
usp000ash7,2001-11-09 05:36:09.860000,53.105,-35.15,5.4,582.54335936
usp000ajg6,2001-07-14 01:14:56.130000,52.764,-34.935,5.1,595.922896058
usp00095b3,1999-03-28 06:07:20.570000,52.641,-34.698,5.4,612.191454171
usp0008qen,1998-06-25 02:15:48.570000,52.704,-34.797,5.4,605.323881878
usp0008g3e,1998-02-16 23:53:19.720000,52.718,-33.677,6.8,680.960556242
usp0008g2q,1998-02-16 13:36:15.410000,52.693,-33.747,5.5,676.315736283
usp0008fz5,1998-02-14 06:54:19.230000,52.612,-32.639,5.4,751.621865738
usp000795r,1995-12-17 23:48:31.430000,52.665,-32.113,5.5,786.860398095
usp00076up,1995-11-14 16:18:50.860000,52.592,-32.339,5.1,772.042752887
usp0006tpu,1995-03-01 20:09:32.230000,52.668,-34.854,5.3,601.555655963
usp0006tmf,1995-02-27 19:07:05.680000,52.744,-34.778,5.1,606.541581494
usp0006tm6,1995-02-27 13:29:00.300000,52.753,-34.782,5.1,606.261063292
usp0004v9n,1991-08-13 02:11:16.360000,52.791,-34.944,5.5,595.306670805
usp0004dzy,1990-08-28 03:03:12.470000,52.85,-31.887,5.3,801.265144166
