net,sta,lat,lon,dep,azi,dist
II,SHEL,-15.9594,-5.7455,537.0,5.96946849459,3691.44824239
G,SSB3,45.278999,4.542,700.0,9.65541446844,10543.7334431
G,TAM,22.791491,5.52838,1410.0,14.1753219726,8097.36218656
G,EDA,3.778868,10.153427,140.0,23.6650154473,6151.47957272
IU,MSKU,-1.6557,13.6116,312.0,29.7846606741,5690.5010004
G,BNG,4.435,18.547001,378.0,32.9333402363,6511.06507406
IU,GNI,40.148,44.741,1609.0,39.1249841505,11214.0322645
IU,TSUM,-19.2022,17.5838,1260.0,45.2560778432,4089.0481298
II,MBAR,-0.6019,30.7382,1390.0,48.3285466967,6585.61007379
IU,LSZ,-15.2779,28.1882,1200.0,55.2576406129,5053.74850824
II,SUR,-32.3797,20.8117,1770.0,64.4056770356,3105.47285522
IU,ULN,47.8651,107.0532,1610.0,66.6879059889,15441.3510569
II,ABPO,-19.018,47.229,1528.0,77.0484528722,5998.72977692
G,FOMA,-24.97565,46.978877,28.0,82.0944310564,5506.72138608
G,RER,-21.1712,55.739861,834.0,85.8354810804,6439.86656198
G,ROCAM,-19.75553,63.37014,52.0,90.5687566456,7108.42288911
IC,QIZ,19.0291,109.8445,240.0,99.3426291773,13686.7387003
MS,BTDF,1.3617,103.775002,57.0,106.998354796,11772.1033613
G,CRZF,-46.43096,51.855308,140.0,110.182229051,4455.47290003
G,AIS,-37.796349,77.569183,35.9,114.971697087,6739.26308946
G,PAF,-49.351,70.210708,17.0,122.350395904,5495.074815
IU,NWAO,-32.9277,117.239,380.0,137.340213359,9485.5047153
IU,GUMO,13.5893,144.8684,170.0,140.17058088,15406.1845802
II,WRAB,-19.9336,134.36,366.0,144.936173963,11548.7020186
IU,CASY,-66.2792,110.5354,10.0,154.989980454,6225.94996779
G,CCD,-75.1065,123.305,3240.0,166.037317808,5788.00164998
AU,MCQ,-54.4986,158.9561,14.0,172.905016111,8464.99865801
IU,QSPA,-89.9289,144.4382,2850.0,179.951638861,4565.37157555
IU,SPA,-90.0,0.0,2927.0,180.0,4558.258789
IU,RAO,-29.245,-177.929,60.0,189.928152071,11252.9849808
IU,AFI,-13.9085,-171.7827,706.0,198.589182315,12817.0216208
IU,RAR,-21.2125,-159.7733,28.0,208.173664183,11690.1501219
IU,JOHN,16.7329,-169.5292,2.0,212.836776781,16001.2107603
IU,PMSA,-64.7744,-64.0489,40.0,220.651516278,3613.06214349
IU,PTCN,-25.0713,-130.0953,220.0,230.897615435,9927.74427703
IU,POHA,19.7573,-155.5326,1990.0,234.236193295,15591.815719
II,HOPE,-54.2836,-36.4879,20.0,242.605867052,1961.71347913
II,EFI,-51.6753,-58.0637,110.0,246.302556511,3424.56632992
H2,H2O,27.88191,-141.99173,-4947.0,256.830766183,15378.3908488
IU,TRQA,-38.0568,-61.9787,540.0,265.956155468,4345.01172835
IU,LVC,-22.6127,-68.9111,2960.0,277.024466305,5955.83623196
IU,OTAV,0.2376,-78.4508,3510.0,285.936426615,8538.39318711
IU,SAML,-8.9489,-63.1831,120.0,292.698258263,6690.7318959
G,SPB,-23.592691,-47.426979,647.0,296.287968502,4377.23861016
IU,PTGA,-0.7308,-59.9666,237.0,301.036955142,7217.3609311
G,CAY,4.948,-52.317001,25.0,311.47884955,7300.7647347
IU,BBSR,32.371299,-64.696299,30.0,315.463963891,10570.6120828
IU,RCBR,-5.8274,-35.9014,400.0,323.371876153,5420.45311902
G,IVI,61.205808,-48.171178,15.0,340.428859449,12720.6775836
G,TRIS,-37.0681,-12.3152,60.0,347.951124451,1364.07791806
II,ASCN,-7.9327,-14.3601,173.0,352.137142142,4592.65763648
II,BORG,64.7474,-21.3268,110.0,354.309216806,12671.0968537
