id,time,lat,lon,mag,along_strike_distance
usp00050k1,1991-12-17 03:41:08.140000,-62.551,155.054,6.3,12760.1773055
usp000595e,1992-06-15 14:16:50.060000,-60.774,154.04,5.7,12908.9888726
usp0005eey,1992-09-24 18:17:10.960000,-61.22,154.359,6.1,12873.7906363
usp0005g8t,1992-11-04 01:59:26.900000,-61.542,154.573,6.4,12847.7048368
usp0005k6y,1993-01-01 21:36:38.850000,-61.011,154.003,5.6,12884.9310155
usp0005vce,1993-06-29 07:07:11.580000,-60.437,152.775,6.4,12907.1380836
usp00063az,1993-11-07 20:24:21.730000,-62.195,154.361,5.4,12778.3704998
usp000678a,1994-01-23 00:20:43.420000,-60.733,154.36,5.6,12921.4227111
usp0006s9v,1995-02-03 02:31:35.240000,-62.711,155.666,6.4,12758.6991978
usp0006um4,1995-03-23 10:14:21.270000,-62.588,155.503,5.6,12767.1192684
usp0006wrd,1995-05-02 23:52:43.620000,-60.427,154.042,6.2,12942.8201472
usp0006zgn,1995-06-21 15:28:51.710000,-61.673,154.766,6.7,12839.6814323
usp0007rsc,1996-10-22 10:51:25.060000,-60.88,154.473,5.4,12910.0006443
usp0008hzf,1998-03-25 03:21:10.570000,-61.916,151.043,5.532,12717.9119613
usp0008qqk,1998-06-29 23:37:16.590000,-60.354,153.143,6.3,12925.365774
usp0009kkb,2000-01-01 05:58:19.780000,-60.722,153.67,6.0,12904.1734164
usp0009wjn,2000-07-15 10:22:40.950000,-61.194,154.6,5.6,12882.5187305
usp000at1n,2001-11-17 22:10:26.790000,-60.588,154.092,5.9,12928.4836894
usp000b1wh,2002-04-07 01:41:26.150000,-60.94,154.25,6.2,12898.3259335
usp000b9k2,2002-08-09 11:44:14.620000,-61.452,154.946,5.5,12865.9169103
usp000c2h1,2003-07-15 00:13:09.480000,-60.69,152.886,5.0,12885.9146188
usp000c3nw,2003-07-29 19:33:30.020000,-61.307,154.797,5.5,12876.4336693
usp000c8q8,2003-09-26 15:22:58.550000,-62.675,153.867,5.4,12719.188693
usp000csf4,2004-04-14 08:10:09.030000,-60.712,153.578,5.7,12902.6669413
usp000d6yn,2004-10-24 05:37:18.520000,-62.088,154.624,5.5,12795.370876
usp000dryb,2005-05-31 09:06:55.160000,-62.827,155.776,5.7,12749.6974334
usp000dw9z,2005-07-30 11:03:49.120000,-61.474,154.249,6.0,12846.1305807
usp000e529,2005-11-28 03:28:13.330000,-62.332,155.023,5.7,12781.059523
usp000eezm,2006-04-20 09:01:03.910000,-62.293,154.446,5.3,12770.8570118
usp000emcw,2006-06-27 09:15:20.610000,-60.428,153.711,5.7,12933.7915338
usp000eqbm,2006-08-06 09:27:52.890000,-61.223,153.817,5.1,12859.4148541
usp000f1t1,2007-01-06 05:39:44.110000,-60.015,153.358,5.0,12964.0301217
usp000f2nr,2007-01-15 08:17:52.560000,-62.245,154.903,5.4,12786.7416317
usp000f70p,2007-03-19 21:20:38.100000,-60.695,154.09,5.7,12918.0083582
usp000f7j3,2007-03-26 21:15:35.680000,-61.905,155.168,5.3,12826.7284378
gcmtc200706130308a,2007-06-13 03:08:32,-61.5,154.5,5.0,12849.9770864
usp000fh54,2007-07-26 18:12:39.630000,-62.693,155.707,5.7,12761.4375488
usp000fjk2,2007-08-13 10:27:23.070000,-60.549,153.785,6.1,12924.0534211
usp000frg2,2007-10-28 18:25:12.570000,-61.957,155.844,5.1,12837.8230729
usp000fz03,2008-02-15 22:00:55.690000,-61.294,154.249,5.7,12863.7229739
usp000fz34,2008-02-17 04:22:08.580000,-61.51,153.696,5.1,12828.3476474
usp000ge8h,2008-08-09 06:01:48.510000,-60.648,153.771,6.5,12914.0666806
usp000ge9g,2008-08-09 16:36:38.170000,-60.693,153.826,6.3,12911.1708874
gcmtc200808101153a,2008-08-10 11:53:52,-60.5,153.5,5.1,12921.0803498
usp000gkmp,2008-10-20 03:13:09.700000,-61.323,154.316,5.3,12862.6116882
usp000gt9x,2009-01-31 04:33:41.630000,-61.26,154.036,5.3,12861.5291447
usp000gu4v,2009-02-18 03:30:34.770000,-61.706,154.752,5.6,12836.0882142
usp000gvdu,2009-03-25 20:25:12.600000,-62.007,155.608,5.2,12827.2426382
usp000gvr3,2009-04-04 07:19:41.710000,-62.599,155.117,5.9,12756.9322382
usp000h14e,2009-09-01 18:01:58.590000,-62.326,156.488,5.2,12815.9896564
gcmtc200909011802a,2009-09-01 18:02:00,-62.5,154.5,5.2,12751.8553566
usp000h6uv,2010-02-01 12:48:48.980000,-63.0,155.693,5.3,12730.5828524
usp000ha75,2010-04-01 15:46:51,-61.203,153.875,5.6,12862.8805647
usp000hh4v,2010-07-30 04:37:20.440000,-61.348,154.209,5.5,12857.4167565
usp000hkgr,2010-09-09 17:15:37.420000,-62.202,154.853,5.1,12789.7640117
gcmtc201009100240a,2010-09-10 02:40:24,-62.25,154.25,5.0,12770.2299896
usp000hp7b,2010-11-06 19:29:28.450000,-62.13,154.751,5.1,12794.3619558
usp000hu0x,2011-02-03 14:51:01.550000,-61.945,153.549,5.4,12782.2709867
usp000j3z9,2011-06-30 04:21:19.290000,-61.19,153.978,5.3,12866.8399662
usp000j4xp,2011-07-15 01:23:19.340000,-61.778,155.312,5.0,12842.784799
usp000j9h5,2011-10-18 19:36:10.130000,-62.583,156.982,5.2,12801.3001013
usp000jbnq,2011-11-30 22:40:42.680000,-61.163,153.271,5.3,12850.768672
usp000je9e,2012-02-02 02:48:07.110000,-60.843,153.349,5.37,12883.8060884
usp000jtsk,2012-10-09 12:32:09.770000,-60.326,153.699,6.6,12943.3534761
usp000jxp7,2012-12-31 20:02:04.160000,-61.623,154.301,5.532,12832.884059
usp000jypv,2013-01-22 08:40:50.510000,-61.342,154.137,5.4,12856.1462023
usp000jz0p,2013-02-05 19:09:34.240000,-62.31,155.046,5.5,12783.7847986
usb000ivk9,2013-08-05 16:18:18.650000,-62.2945,155.6331,5.37,12799.3058041
usb000j2vf,2013-08-06 01:47:01.310000,-62.2102,155.5769,5.37,12806.3438402
usc000kqkf,2013-10-29 10:37:55.970000,-61.6949,154.6743,5.9,12835.2400061
usc000mij1,2014-02-05 20:52:33.370000,-61.3939,154.4542,5.9,12859.2086095
usb000pnw2,2014-04-17 15:06:51.490000,-62.8705,155.7431,6.2,12744.6138501
usb000pnwe,2014-04-17 15:11:01.480000,-62.8205,155.7225,5.532,12749.1149933
usb000pqfe,2014-04-18 19:05:04.770000,-62.7789,155.5194,5.8,12748.5557573
usc000rpfu,2014-07-02 05:53:29.200000,-62.3014,155.1868,6.0,12788.0153539
usc000stig,2014-11-02 17:17:04.410000,-61.2203,154.2778,6.0,12871.6678629
us20002b6b,2015-05-04 12:24:08.150000,-61.4428,154.2683,5.7,12849.6747322
us10004ssu,2016-02-26 01:49:36.830000,-62.2092,155.2569,5.7,12798.812546
us20009kit,2017-06-03 19:17:33.950000,-62.5792,155.834,5.9,12775.696475
us100097lf,2017-07-07 08:43:31.220000,-61.2908,154.4138,5.532,12868.2708246
us2000b2v1,2017-10-08 20:48:58.420000,-61.7467,154.5985,6.2,12828.2582779
us2000d8rl,2018-02-27 17:29:22.580000,-60.2494,150.7793,6.1,12867.173793
us2000g69z,2018-07-16 15:18:38.390000,-61.368,154.9731,5.8,12874.8646685
us1000gfru,2018-08-22 22:49:11.180000,-61.178,154.1673,5.6,12872.9386102
us70004r4f,2019-07-23 10:33:24.050000,-61.2867,154.1145,6.0,12860.9614573
us70005svg,2019-10-10 03:18:03.744000,-57.9578,157.3779,5.6,13274.8395877
