id,time,lat,lon,mag,group
iscgem888269,1956-05-19 20:02:19,-42.182,41.962,6.3,-1
iscgem884698,1958-07-08 22:48:40,-42.899,42.353,6.0,-1
usp00004b3,1973-11-28 08:12:31.400000,-41.861,42.77,6.058,-1
usp0000q52,1977-08-17 10:41:41.400000,-40.867,42.854,5.451,-1
usp0001dc9,1981-04-26 02:40:09.410000,-40.848,43.387,5.37,-1
usp0001f87,1981-08-12 06:17:01.250000,-42.807,41.706,5.451,-1
usp0002611,1984-07-27 21:40:15.180000,-40.999,43.195,5.1,-1
usp000262t,1984-07-29 18:15:08.020000,-40.946,43.422,5.3,-1
usp0002636,1984-07-30 00:10:32.760000,-41.001,43.425,5.3,-1
usp000266g,1984-08-03 12:28:43.940000,-40.929,43.274,5.5,-1
usp000266p,1984-08-03 17:16:24.190000,-41.055,43.406,5.37,-1
usp00026hk,1984-08-19 06:34:45.300000,-41.039,43.182,5.775,-1
usp00026s1,1984-08-27 02:14:06.410000,-41.271,43.073,5.532,-1
usp0002yxy,1986-10-14 13:07:19.130000,-43.142,41.776,6.2,-1
usp0005w7k,1993-07-13 23:31:20.330000,-42.697,42.192,5.451,-1
usp00081ec,1997-04-28 12:07:37.830000,-42.3890617827,42.292704547,6.8,2
usp0008nch,1998-05-19 10:41:13.130000,-43.5663459748,41.6319692727,5.6,1
usp0009a73,1999-06-20 07:38:09.800000,-44.1513903229,41.6924863894,5.3,1
usp000cyzd,2004-06-27 12:51:50.350000,-43.2344911785,42.0308244834,5.3,1
usp000cz12,2004-06-28 00:54:05.210000,-43.2257129383,42.0209483027,5.0,1
usp000d0ae,2004-07-17 03:38:57.780000,-43.2156968936,42.0057907441,5.0,1
usp000d1e5,2004-08-04 03:46:16.900000,-43.2148855674,41.9796146991,5.3,1
usp000dqc9,2005-05-10 06:40:22.130000,-43.2850078955,42.173335736,5.3,1
usp000duh0,2005-07-04 11:36:05.650000,-42.2832797976,42.3706718494,6.3,2
usp000dzyh,2005-09-22 16:19:42.880000,-43.2796856576,41.7443122561,5.3,1
usp000ezna,2006-12-06 12:05:49.500000,-43.3279435708,41.7274580876,5.1,1
usp000f3ca,2007-01-23 04:16:07.370000,-43.4426757978,41.7281026876,5.5,1
usp000f79k,2007-03-24 07:39:38.650000,-43.2024387965,42.0463708639,5.4,1
usp000g2n0,2008-03-29 15:12:03.180000,-43.1747644577,42.1531127731,5.5,1
usp000gyj0,2009-06-24 04:40:05.540000,-43.0713685452,42.1132306719,5.3,1
usp000gyvu,2009-07-02 22:15:29.930000,-43.1070371083,42.0926938321,5.3,1
usp000gzea,2009-07-19 03:28:21.040000,-43.0773094267,42.1161495223,5.1,1
usc000hjkk,2013-06-09 00:36:27.300000,-43.1517106501,41.8104417407,5.451,1
us1000dnuj,2018-04-19 21:09:17,-42.9477900463,42.4971951515,6.0,1
us2000g0v1,2018-07-10 04:19:15.240000,-42.98160591,42.2072248832,5.37,1
us2000j7dn,2019-01-22 19:01:43.580000,-43.1227458321,42.3584357255,6.7,1
