net,sta,lat,lon,dep,azi,dist
G,EVO,38.532001,-8.013,0.0,3.07128888009,10726.234629
II,SHEL,-15.9594,-5.7455,537.0,8.80241371896,4716.19164291
G,TAM,22.791491,5.52838,1410.0,16.2314210639,9119.59511379
II,LVZ,67.8979,34.6514,630.0,21.147329316,14494.3763744
IU,MSKU,-1.6557,13.6116,312.0,29.8898921326,6657.65016154
G,BNG,4.435,18.547001,378.0,33.3199689198,7456.93140588
IU,TSUM,-19.2022,17.5838,1260.0,41.5923707778,4949.69474603
II,MBAR,-0.6019,30.7382,1390.0,47.6605073772,7398.03433596
IU,LSZ,-15.2779,28.1882,1200.0,51.9324733193,5801.74862802
II,SUR,-32.3797,20.8117,1770.0,54.9085464657,3777.65744522
IU,KBL,34.5408,69.0432,1920.0,63.4639569217,12702.7854408
II,NIL,33.6506,73.2686,629.0,67.1904437272,12848.0054685
G,FOMA,-24.97565,46.978877,28.0,77.3403141893,5868.22313749
G,RER,-21.1712,55.739861,834.0,82.7544972315,6723.05671777
G,ROCAM,-19.75553,63.37014,52.0,88.5111497631,7299.92189563
IC,XAN,34.0313,108.9237,630.0,95.5054040799,14930.7280981
G,CRZF,-46.43096,51.855308,140.0,101.271851122,4357.16965793
IC,QIZ,19.0291,109.8445,240.0,107.514808593,13629.9103481
G,AIS,-37.796349,77.569183,35.9,111.894281819,6504.82827745
G,PAF,-49.351,70.210708,17.0,116.673549367,5155.42887542
G,INU,35.35,137.029,132.0,124.728215713,16592.8498066
II,KAPI,-5.0142,119.7517,300.0,129.387843645,11788.1125092
IU,MBWA,-21.159,119.7313,190.0,135.868456995,10149.921861
IU,NWAO,-32.9277,117.239,380.0,138.579667548,8857.29163347
II,WRAB,-19.9336,134.36,366.0,148.316089063,10805.3895005
IU,CASY,-66.2792,110.5354,10.0,152.976391449,5397.68923897
IU,CTAO,-20.08765,146.24998,367.0,159.275122293,11097.43078
G,CCD,-75.1065,123.305,3240.0,164.743467209,4856.38609222
IU,HNR,-9.4387,159.9475,100.0,171.343862529,12470.4243453
IU,QSPA,-89.9289,144.4382,2850.0,179.945897841,3555.68226212
IU,SPA,-90.0,0.0,2927.0,180.0,3548.40717538
II,MSVF,-17.7448,178.0528,801.1,189.729813127,11538.011053
IU,RAO,-29.245,-177.929,60.0,192.148204453,10227.0566099
IU,AFI,-13.9085,-171.7827,706.0,200.27827858,11804.0370364
IU,RAR,-21.2125,-159.7733,28.0,209.861179868,10718.3543707
IU,JOHN,16.7329,-169.5292,2.0,211.099917916,15047.0549743
G,PPTF,-17.5896,-149.565247,705.0,220.184850765,10754.261086
G,KIP,21.42,-158.0112,110.0,227.995309161,15101.8321432
IU,PMSA,-64.7744,-64.0489,40.0,232.926293609,2784.72178918
IU,ADK,51.8823,-176.6842,130.0,239.944639764,18815.0575009
II,RPN,-27.1267,-109.3344,110.0,248.961207274,7901.10533127
II,EFI,-51.6753,-58.0637,110.0,263.798134222,2982.75201559
II,HOPE,-54.2836,-36.4879,20.0,275.450904907,1575.64893592
IU,TRQA,-38.0568,-61.9787,540.0,279.755527566,4211.7000604
IU,LVC,-22.6127,-68.9111,2960.0,286.071201676,5978.85127956
IU,OTAV,0.2376,-78.4508,3510.0,290.223706012,8678.17649049
IU,SAML,-8.9489,-63.1831,120.0,299.778802777,6973.85851033
IU,SDV,8.8839,-70.634,1620.0,301.349992638,9105.49824344
G,SPB,-23.592691,-47.426979,647.0,308.361282292,4764.68401176
G,CAY,4.948,-52.317001,25.0,316.782455193,7873.53158355
IU,RCBR,-5.8274,-35.9014,400.0,330.546068689,6168.51172019
G,IVI,61.205808,-48.171178,15.0,340.151644744,13610.1340958
II,SACV,14.9702,-23.6085,387.0,348.182944702,8180.11276701
G,TRIS,-37.0681,-12.3152,60.0,359.078900506,2349.68620821
