id,time,lat,lon,mag,along_strike_distance
usp0004bu4,1990-07-14 05:54:25.490000,0.003,-17.376,6.6,1159.15098007
usp0005jwt,1992-12-26 19:52:24.900000,-0.564,-19.318,6.8,935.760596267
usp0005n9a,1993-02-18 10:10:48.460000,-0.457,-19.454,6.3,922.600607103
usp00069pf,1994-03-14 04:30:07.660000,-1.083,-23.929,6.18,419.96999118
usp00069pg,1994-03-14 04:30:15.750000,-1.278,-23.569,7.0,456.267253986
usp0006hnz,1994-08-29 17:36:20.810000,-0.404,-19.172,5.8,954.525191685
usp0006xma,1995-05-18 00:06:27.460000,-0.893,-21.996,6.8,635.584223683
usp0007tpr,1996-11-28 21:25:58.850000,-1.222,-24.17,6.3,390.9058079
usp0008j6u,1998-03-29 07:14:58.980000,-0.239,-17.932,6.1,1093.70530225
usp0008jub,1998-04-10 16:40:38.580000,-1.322,-15.651,6.2,1334.93305299
usp000a2gd,2000-10-27 09:10:05.130000,-1.595,-24.576,5.8,341.404217537
usp000asx5,2001-11-15 01:03:06.060000,-1.587,-15.578,6.3,1342.17945989
usp000ccg3,2003-11-09 19:52:36.820000,-0.674,-19.689,6.6,893.157013308
usp000cfqj,2003-12-21 07:40:45.830000,-0.769,-20.601,6.6,791.172023537
usp000cfuv,2003-12-23 05:58:37.190000,-0.696,-20.33,5.8,822.18805797
usp000dd5a,2005-01-12 08:40:03.650000,-0.878,-21.194,6.8,724.126916066
usp000fhjf,2007-07-31 22:55:31.120000,-0.162,-17.795,6.2,1110.11942142
usp000g4r4,2008-04-24 12:14:49.920000,-1.182,-23.471,6.5,468.48408686
usp000gd9j,2008-07-27 21:15:42.400000,-0.253,-18.287,5.9,1054.44422187
usp000gef7,2008-08-11 23:38:38.310000,-1.02,-21.843,6.0,650.433209864
usp000gfuy,2008-08-28 15:22:23.200000,-0.252,-17.358,6.3,1156.64049342
usp000h4wq,2009-12-09 16:00:43.330000,-0.642,-21.072,6.4,741.586774643
usp000jbjx,2011-11-29 00:30:29.120000,-1.602,-15.45,5.9,1356.3901125
usc000nvs8,2014-03-29 07:46:50.190000,-0.848,-21.9196,5.9,644.768042477
us20006hnx,2016-07-26 05:49:19.100000,-0.2711,-18.6431,5.9,1015.00926335
us20006uy6,2016-08-29 04:29:57.860000,-0.0456,-17.8255,7.1,1108.93584141
us1000bj7t,2017-11-30 06:32:50.760000,-1.0802,-23.4323,6.5,474.464142233
us2000gbr3,2018-07-23 10:35:59.590000,-0.2994,-19.252,6.0,947.678676133
us1000g2vt,2018-08-03 18:50:53.890000,-0.8711,-21.9958,5.8,635.987016883
