net,sta,lat,lon,dep,azi,dist
H2,H2O,27.88191,-141.99173,-4947.0,4.89327921104,9488.91981574
G,TAOE,-8.85492,-140.14775,800.0,9.6518436177,5447.26933133
IU,COR,44.5855,-123.3046,110.0,17.574809979,11549.0316968
G,SCZ,36.59798,-121.40481,261.0,20.8934507892,10723.6980728
IU,PTCN,-25.0713,-130.0953,220.0,28.3663495544,3871.94806877
IU,SLBS,23.6858,-109.9443,825.0,34.0750721196,9665.07370743
IM,TX06,29.319,-103.681999,939.5,37.3685078523,10468.214606
G,UNM,19.329662,-99.178062,2280.0,45.0223442068,9625.15868056
IU,TEIG,20.2263,-88.2763,40.0,53.9065289441,10209.4083161
II,RPN,-27.1267,-109.3344,110.0,57.8545881605,4511.88147601
IU,PAYG,-0.6742,-90.2861,270.0,61.9112455849,8058.9565363
CU,BCIP,9.1665,-79.8373,61.0,66.3675823725,9572.4761574
IU,OTAV,0.2376,-78.4508,3510.0,72.0879101959,8796.95041201
II,NNA,-11.9875,-76.8422,575.0,80.1334612357,7738.95258793
IU,PTGA,-0.7308,-59.9666,237.0,88.4389008972,9790.95679289
IU,LVC,-22.6127,-68.9111,2960.0,93.3555347552,7237.5440108
G,PEL,-33.143607,-70.67494,700.0,99.2331798927,6203.19423015
IU,TBT,28.6794,-17.9145,180.0,107.865615954,14980.6793731
G,COYC,-45.57299,-72.08139,235.0,109.0541377,5104.62275046
G,MBO,14.392024,-16.955467,3.0,118.610561098,13692.8133116
II,EFI,-51.6753,-58.0637,110.0,123.800992652,5383.05844825
II,ASCN,-7.9327,-14.3601,173.0,131.885186485,11601.6551642
IU,PMSA,-64.7744,-64.0489,40.0,136.304806493,4219.34062793
II,HOPE,-54.2836,-36.4879,20.0,138.301646643,6135.8787431
G,TRIS,-37.0681,-12.3152,60.0,144.951258139,8708.21906111
G,EDA,3.778868,10.153427,140.0,153.074981031,13720.9613978
IU,MSKU,-1.6557,13.6116,312.0,158.389504528,13219.6084135
IU,TSUM,-19.2022,17.5838,1260.0,165.626450272,11378.8546496
II,SUR,-32.3797,20.8117,1770.0,170.158047179,9970.52811334
IU,LSZ,-15.2779,28.1882,1200.0,175.655730697,11914.8880412
IU,QSPA,-89.9289,144.4382,2850.0,180.123382042,3609.47766756
IU,FURI,8.8952,38.6798,2570.0,188.063570515,14572.1160824
G,CRZF,-46.43096,51.855308,140.0,193.685263711,8332.72766074
IU,SBA,-77.8492,166.7572,50.0,200.701745423,2819.41906034
G,CCD,-75.1065,123.305,3240.0,206.56288497,3917.46988296
IU,CASY,-66.2792,110.5354,10.0,215.073480195,4825.22094593
II,DGAR,-7.4121,72.4525,1.0,221.74262636,11946.7062776
G,DRV,-66.664909,140.002075,40.0,224.026544976,3675.91817434
II,ABKT,37.9304,58.1189,678.0,231.162740448,17132.9166085
II,PALK,7.2728,80.7022,460.0,236.284425267,13061.2989482
II,COCO,-12.1901,96.8349,1.0,241.783185698,10326.7019108
IU,NWAO,-32.9277,117.239,380.0,246.861069638,7277.67825581
AU,MCQ,-54.4986,158.9561,14.0,252.795980855,3266.00135052
II,TAU,-42.9099,147.3204,132.0,260.980823076,4716.61080309
G,CAN,-35.318714,148.996323,700.0,269.758716965,5227.1917595
HK,HKPS,22.277599,114.141502,196.3,275.400047273,12563.8883622
IU,CTAO,-20.08765,146.24998,367.0,278.851767764,6731.94914604
IU,SNZO,-41.3087,174.7043,120.0,287.726388917,3222.30663683
IC,BJT,40.0183,116.1679,197.0,289.556108305,13996.3741943
G,DZM,-22.07164,166.44377,878.0,297.0222191,5402.98059117
G,PVC,-17.74,168.311996,80.0,301.812183735,5721.87282026
IU,RAO,-29.245,-177.929,60.0,310.129059688,3934.48665799
II,MSVF,-17.7448,178.0528,801.1,312.764934083,5258.50400726
G,FUTU,-14.307673,-178.121063,97.0,319.103964712,5450.12934997
IU,AFI,-13.9085,-171.7827,706.0,327.074491013,5264.35189164
IU,KNTN,-2.7744,-171.7186,20.0,331.051637831,6444.98800493
IU,RAR,-21.2125,-159.7733,28.0,340.944387166,4164.67031836
IU,XMAS,2.0448,-157.4457,20.0,348.485951527,6675.28212541
G,PPTF,-17.5896,-149.565247,705.0,356.924528258,4447.28840802
