id,time,lat,lon,mag,along_strike_distance
us7000bqaf,2020-09-19 21:09:31.865000,-37.5237,77.8874,5.8,103.943703103
us1000hdxw,2018-10-18 15:18:04.160000,-37.0453,78.2413,5.37,157.337945035
us10008e1c,2017-04-03 07:19:43.570000,-36.7234,78.6081,5.613,204.993096994
us20003gqk,2015-09-05 15:05:45.040000,-37.3417,78.1671,5.613,134.757300873
us100031xf,2015-08-13 11:28:15.300000,-36.8531,78.3516,5.6,178.146255128
us100031wx,2015-08-13 10:39:53.840000,-37.0152,78.0623,6.0,146.832893436
us20002mbq,2015-06-05 14:54:00.970000,-37.1708,78.1817,5.6,145.143964688
usb000kbz3,2013-10-12 20:01:37.080000,-36.7364,78.7182,5.5,211.890899113
usp000jj3f,2012-04-16 23:53:29.810000,-36.534,78.876,5.37,236.840078267
usp000j9gd,2011-10-18 04:38:37.710000,-37.426,78.219,5.0,135.207976132
usp000j9g7,2011-10-17 21:28:26.490000,-37.525,78.114,5.1,122.734219472
usp000j9f1,2011-10-17 07:21:55.820000,-37.395,78.4,5.0,151.399601491
usp000hqy2,2010-12-15 04:23:03.670000,-37.31,78.169,5.3,136.479635829
usp000hqrh,2010-12-10 10:13:43.410000,-37.372,78.078,5.2,126.187913066
usp000hp9b,2010-11-08 07:37:08.920000,-37.094,78.226,5.2,153.121628094
usp000hhd8,2010-08-02 21:47:41.870000,-37.404,78.287,5.2,141.703755677
usp000hdp1,2010-06-07 05:21:38.540000,-36.984,78.401,5.1,172.869469657
usp000gjta,2008-10-09 20:20:34.590000,-36.635,79.336,5.2,263.892222497
usp000eghc,2006-05-07 18:38:08.200000,-36.744,78.293,5.0,182.247096891
usp000egh2,2006-05-07 16:45:08.210000,-36.829,78.57,5.5,195.143075688
usp000eggq,2006-05-07 14:47:17.260000,-36.881,78.168,5.2,163.731620057
usp000eggk,2006-05-07 14:17:35.170000,-36.805,78.545,6.1,194.969742504
usp000edv2,2006-04-06 21:11:04.200000,-36.753,79.0,5.0,231.517417154
usp000edrv,2006-04-05 17:43:15.630000,-37.28,78.278,5.8,146.604338553
usp000c1ey,2003-07-01 22:29:05.400000,-37.064,78.177,5.4,151.490764896
usp000b4aq,2002-05-14 16:56:10.420000,-36.518,78.932,6.2,241.856068731
usp000b4aj,2002-05-14 14:56:49.370000,-36.515,78.738,5.2,228.776952385
usp000amjz,2001-08-16 18:50:18.960000,-36.71,78.667,5.5,210.040839349
usp000a16s,2000-10-03 09:43:21.100000,-36.558,78.306,5.0,197.794239232
usp0009sgz,2000-05-06 23:59:06.370000,-36.889,78.575,5.3,191.614588462
usp0007p41,1996-08-27 10:50:49.420000,-36.883,78.486,6.0,185.556737518
usp0006nzr,1994-11-21 03:25:57.810000,-36.663,78.547,5.3,205.097454197
usp0006ajj,1994-04-03 04:04:08.810000,-36.646,78.528,5.7,205.070599719
usp0005ehw,1992-09-26 08:07:58.120000,-37.081,78.109,5.37,145.513628221
usp0005eht,1992-09-26 07:39:21.430000,-36.978,78.298,5.7,165.824486081
usp0004cd1,1990-07-22 16:32:18.120000,-36.918,78.381,5.3,175.735809804
usp00046ee,1990-03-11 00:55:31.290000,-37.278,78.241,5.3,143.781321376
