net,sta,lat,lon,dep,azi,dist
IC,LSA,29.7031,91.127,3660.0,5.63257731387,7930.58660394
II,TLY,51.6807,103.6438,579.0,11.5227536667,10502.38382
IU,CHTO,18.8141,98.9443,420.0,15.0586046691,6851.93742687
II,COCO,-12.1901,96.8349,1.0,22.8134995872,3466.91758144
MS,BTDF,1.3617,103.775002,57.0,26.5381215925,5131.27183169
IU,TATO,24.9735,121.4971,160.0,34.1159221354,8284.20113573
G,INU,35.35,137.029,132.0,40.1663953394,10046.4021259
IU,DAV,7.0697,125.5791,151.0,47.5753197662,6797.03913675
II,KAPI,-5.0142,119.7517,300.0,49.9916828293,5328.257126
IU,GUMO,13.5893,144.8684,170.0,59.4288002668,8660.13872939
IU,MBWA,-21.159,119.7313,190.0,65.7894832457,3968.2935158
IU,WAKE,19.2834,166.652,20.0,70.297215797,10747.8736758
IU,MIDW,28.2156,-177.3698,20.0,72.6969720856,12633.4504203
IU,NWAO,-32.9277,117.239,380.0,81.6360477547,2998.41893114
IU,CTAO,-20.08765,146.24998,367.0,87.0385819018,6184.097989
G,KIP,21.42,-158.0112,110.0,90.7852028957,13780.7970046
G,NOUC,-22.09863,166.30665,137.0,101.665514956,7709.30993082
G,CAN,-35.318714,148.996323,700.0,104.827236314,5498.24485443
II,TAU,-42.9099,147.3204,132.0,113.498305864,5018.36575533
IU,RAO,-29.245,-177.929,60.0,116.793194154,8449.48590466
IU,SNZO,-41.3087,174.7043,120.0,123.146128358,7108.78344589
AU,MCQ,-54.4986,158.9561,14.0,131.884958178,5418.1938974
IU,SLBS,23.6858,-109.9443,825.0,141.184259275,17579.2028064
G,DRV,-66.664909,140.002075,40.0,148.681763582,4312.99438124
IU,CASY,-66.2792,110.5354,10.0,158.529610381,3157.34941662
G,CCD,-75.1065,123.305,3240.0,164.790901231,4176.69256264
G,UNM,19.329662,-99.178062,2280.0,169.866224855,17492.9951779
IU,QSPA,-89.9289,144.4382,2850.0,179.917801716,5379.61526488
IU,SPA,-90.0,0.0,2927.0,180.0,5383.64996136
IU,PAYG,-0.6742,-90.2861,270.0,186.926332058,15287.347161
IU,PMSA,-64.7744,-64.0489,40.0,193.428071563,7895.21148753
II,EFI,-51.6753,-58.0637,110.0,202.143347976,9061.51039668
IU,TRQA,-38.0568,-61.9787,540.0,205.471963778,10560.5990387
II,HOPE,-54.2836,-36.4879,20.0,211.609157945,8005.48706851
IU,SAML,-8.9489,-63.1831,120.0,217.531505194,13529.9159674
G,SPB,-23.592691,-47.426979,647.0,223.527042155,11280.2845805
G,PAF,-49.351,70.210708,17.0,228.516745725,1430.39800091
IU,TRIS,-37.0681,-12.3152,60.0,236.784177502,7916.94174501
IU,RCBR,-5.8274,-35.9014,400.0,243.889152303,12053.6967572
G,CRZF,-46.43096,51.855308,140.0,247.408995711,2686.33819324
II,SHEL,-15.9594,-5.7455,537.0,257.370657948,8908.06495055
II,SUR,-32.3797,20.8117,1770.0,258.413027986,5671.16568338
GT,LBTB,-25.0151,25.596649,1128.0,269.263920979,5710.02103864
G,SOK,14.494418,-16.456223,70.9,273.37257143,12014.7299708
IU,LSZ,-15.2779,28.1882,1200.0,280.712815273,6151.42895667
G,FOMA,-24.97565,46.978877,28.0,285.860788423,3952.26290164
II,ABPO,-19.018,47.229,1528.0,293.537673777,4362.20313575
IU,NAI,-1.2739,36.8037,1692.0,299.634486191,6574.00084543
G,RER,-21.1712,55.739861,834.0,300.64865409,3563.03967786
IU,FURI,8.8952,38.6798,2570.0,308.38387844,7326.19549047
G,ROCAM,-19.75553,63.37014,52.0,313.398529393,3176.23351666
II,RAYN,23.5225,45.5032,631.0,322.666943805,8288.85136021
IU,KIEV,50.7012,29.2242,180.0,327.148458171,11580.8171917
II,UOSS,24.9453,56.2042,284.4,332.507766194,7952.96026851
II,DGAR,-7.4121,72.4525,1.0,338.434089017,3995.63976254
IU,KBL,34.5408,69.0432,1920.0,346.533601773,8598.07688317
G,HYB,17.41867,78.55213,510.0,352.816590066,6578.60339704
II,PALK,7.2728,80.7022,460.0,354.33210074,5440.23912436
