id,time,lat,lon,mag,along_strike_distance
usp00043wr,1990-01-04 18:54:31.520000,-41.6,85.278,5.1,9617.88791503
usp0004f3w,1990-09-27 06:26:26.440000,-42.611,83.842,5.451,9506.20033153
usp0004f56,1990-09-28 16:50:59.290000,-41.243,85.491,5.2,9633.66016434
usp00067yu,1994-02-03 15:43:43.820000,-41.886,84.49,5.6,9554.25291064
usp00067yv,1994-02-03 16:07:25.810000,-41.478,84.861,5.532,9582.40428685
usp00067z0,1994-02-03 17:04:09.010000,-42.117,84.372,5.451,9546.09904956
usp0006v81,1995-04-05 23:50:10.530000,-41.166,85.559,5.2,9638.9388935
usp0007k24,1996-06-21 03:50:53.910000,-41.82,84.683,5.3,9569.80714563
usp000960h,1999-04-09 08:16:34.180000,-42.056,84.269,5.6,9537.16153865
usp00097pe,1999-05-09 18:56:04.770000,-42.455,83.828,5.7,9503.83652043
usp0009kbc,1999-12-26 21:57:08.460000,-41.088,85.427,5.4,9627.44194219
usp000aq8b,2001-10-05 00:31:56.650000,-41.281,85.101,5.3,9601.2388863
usp000dz09,2005-09-08 12:57:49.240000,-41.879,85.059,5.5,9601.35580138
usp000f6ja,2007-03-12 08:07:59.690000,-41.203,85.533,5.5,9636.95981332
usp000f9up,2007-04-16 07:28:57.610000,-41.738,84.755,5.0,9575.2466735
usp000famj,2007-04-26 01:47:37.880000,-42.159,84.348,5.0,9544.41511388
usp000fcxt,2007-05-28 16:26:19.120000,-42.038,85.028,5.0,9599.76564959
usp000ffm7,2007-07-06 19:05:32.010000,-42.031,85.0,5.0,9597.40737856
usp000g2tj,2008-03-31 14:48:41.810000,-42.113,85.558,5.1,9644.00120701
usp000g4rs,2008-04-24 21:06:38.140000,-41.6,84.986,5.0,9593.57989029
gcmtc200808151618a,2008-08-15 16:18:24,-41.75,84.75,5.0,9574.90932899
usp000gphs,2008-11-27 09:17:48.130000,-41.614,85.098,5.3,9602.98732407
usp000gqks,2008-12-14 16:25:24.890000,-42.039,84.608,5.1,9565.05431912
usp000h31j,2009-10-16 03:31:34.510000,-41.635,84.957,5.2,9591.3832364
usp000jf1g,2012-02-17 14:35:42.660000,-42.024,84.932,5.3,9591.74113568
usc000s88k,2014-08-29 21:16:44.580000,-41.8341,84.8674,5.5,9585.19133369
usb000sea0,2014-09-10 04:29:03.930000,-41.1999,85.4922,5.37,9633.52480978
us10004ail,2015-12-26 04:43:15.180000,-42.007,84.5584,5.4,9560.73814092
us10007th8,2016-12-28 04:31:00.490000,-42.857,83.5305,5.37,9482.73194016
us1000ceuw,2018-02-02 23:30:02.170000,-41.7222,85.0933,5.1,9603.24942426
us2000g264,2018-07-07 23:10:47.610000,-41.8962,84.6997,5.4,9571.69295895
