id,time,lat,lon,mag,along_strike_distance
us1000hql9,2018-11-11 15:56:56.940000,-20.1124,66.2366,5.451,7540.41152894
usc000teqp,2015-01-12 00:19:57.090000,-20.0409,66.3304,5.37,7548.95035343
usb000fnwg,2013-03-19 17:50:59.340000,-20.128,66.283,5.37,7545.46531594
usp000jxx3,2013-01-05 17:42:20.840000,-19.987,66.446,5.4,7560.04508601
usp000hkw9,2010-09-18 06:08:18.500000,-20.129,66.194,5.0,7536.2780222
usp000hkk1,2010-09-11 11:32:39.790000,-19.962,66.822,5.3,7598.58894889
usp000hkjx,2010-09-11 11:10:54.030000,-20.044,66.831,5.0,7600.81922016
usp000hkem,2010-09-08 05:56:44.480000,-20.118,66.682,5.0,7586.57698049
usp000hh49,2010-07-29 23:28:05.900000,-20.147,66.855,5.0,7604.93966736
usp000gsxr,2009-01-21 06:27:57.490000,-20.175,66.411,5.2,7559.46775982
usp000gg0k,2008-08-30 14:42:28.010000,-20.41,67.172,5.2,7641.89096546
usp000fdup,2007-06-11 20:38:05.410000,-19.91,66.219,5.0,7535.29252761
usp000fduj,2007-06-11 20:12:42.850000,-19.912,66.333,5.0,7547.13319244
usp000en7t,2006-07-09 12:20:08.910000,-19.974,66.264,5.0,7540.99107064
usp000eeph,2006-04-16 15:12:23.710000,-19.97,66.596,5.4,7575.3057894
usp000dpz1,2005-05-05 13:12:48.780000,-19.968,66.474,5.5,7562.63880799
usp000bt7s,2003-03-22 07:55:48.360000,-20.124,67.028,5.0,7622.47751738
usp0008pna,1998-06-09 22:52:33.450000,-20.005,66.747,5.4,7591.50192358
usp0008674,1997-08-14 07:49:50.790000,-20.322,66.984,5.532,7621.06692687
usp0004a7a,1990-06-07 07:14:42.400000,-20.117,66.555,5.4,7573.4213601
usp00046t4,1990-03-18 23:19:29.720000,-20.286,66.74,5.2,7595.27390531
