net,sta,lat,lon,dep,azi,dist
II,PALK,7.2728,80.7022,460.0,2.9230557092,5071.90439462
IC,LSA,29.7031,91.127,3660.0,11.6837996027,7661.67447628
II,TLY,51.6807,103.6438,579.0,15.3029274468,10283.6016424
IU,CHTO,18.8141,98.9443,420.0,22.3413316522,6690.55823506
IC,ENH,30.2762,109.4944,500.0,27.5097307057,8262.08478751
IC,QIZ,19.0291,109.8445,240.0,33.0281286652,7155.00411938
II,COCO,-12.1901,96.8349,1.0,36.6822699496,3429.40062376
G,INU,35.35,137.029,132.0,44.1996636833,10149.9521399
IU,ADK,51.8823,-176.6842,130.0,49.1641029501,14192.9632367
II,KAPI,-5.0142,119.7517,300.0,58.8627756188,5566.03851086
IU,GUMO,13.5893,144.8684,170.0,64.519422877,8975.3036927
IU,MBWA,-21.159,119.7313,190.0,75.9524480557,4368.31846738
II,KWAJ,8.8019,167.613,0.0,82.6514634456,10529.890725
II,WRAB,-19.9336,134.36,366.0,85.5043585899,5703.64508711
IU,NWAO,-32.9277,117.239,380.0,91.9325427672,3524.24767032
G,SANVU,-15.447148,167.203232,56.0,101.471562684,8839.17077652
G,NOUC,-22.09863,166.30665,137.0,106.4093556,8324.82978807
G,CAN,-35.318714,148.996323,700.0,110.16915893,6125.44334562
II,TAU,-42.9099,147.3204,132.0,118.280861757,5664.24308631
IU,RAO,-29.245,-177.929,60.0,121.003219269,9098.70785714
IU,SNZO,-41.3087,174.7043,120.0,127.179488254,7759.25320038
AU,MCQ,-54.4986,158.9561,14.0,135.165316818,6058.2718706
G,DRV,-66.664909,140.002075,40.0,149.869316966,4897.13380715
IU,PTCN,-25.0713,-130.0953,220.0,152.31070296,12361.2411676
IU,CASY,-66.2792,110.5354,10.0,157.05034257,3692.94675005
G,CCD,-75.1065,123.305,3240.0,164.24793992,4664.92569289
II,RPN,-27.1267,-109.3344,110.0,172.297266825,12692.7302719
IU,QSPA,-89.9289,144.4382,2850.0,179.916904433,5735.7198303
IU,SPA,-90.0,0.0,2927.0,180.0,5738.96710295
G,UNM,19.329662,-99.178062,2280.0,186.247606041,17868.5207175
IU,PMSA,-64.7744,-64.0489,40.0,195.726883209,8101.50601898
G,COYC,-45.57299,-72.08139,235.0,200.041319519,10243.426171
G,PAF,-49.351,70.210708,17.0,206.349398423,1379.12158104
II,HOPE,-54.2836,-36.4879,20.0,213.820250908,8009.15794314
CU,BCIP,9.1665,-79.8373,61.0,218.775686793,16112.6430382
IU,SAML,-8.9489,-63.1831,120.0,225.138692854,13435.8643391
G,SPB,-23.592691,-47.426979,647.0,228.719995927,11132.7835279
G,CRZF,-46.43096,51.855308,140.0,239.409810949,2355.16186581
G,CAY,4.948,-52.317001,25.0,245.570016449,13836.600615
IU,RCBR,-5.8274,-35.9014,400.0,249.478795877,11692.8013788
II,SUR,-32.3797,20.8117,1770.0,258.96555728,5205.26718252
IU,BBSR,32.371299,-64.696299,30.0,269.466002282,16646.3535863
GT,LBTB,-25.0151,25.596649,1128.0,270.597656867,5164.47367094
G,SOK,14.494418,-16.456223,70.9,278.243668685,11435.8288835
G,FOMA,-24.97565,46.978877,28.0,287.413678422,3327.62929268
G,BNG,4.435,18.547001,378.0,293.037609189,7782.64443772
II,ABPO,-19.018,47.229,1528.0,296.556770202,3717.56469838
G,RER,-21.1712,55.739861,834.0,304.709393653,2912.13567737
IU,TOL,39.8814,-4.048499,480.0,306.325926837,12081.3439503
IU,FURI,8.8952,38.6798,2570.0,312.905402927,6680.99419989
G,ROCAM,-19.75553,63.37014,52.0,320.443669945,2544.09751206
II,RAYN,23.5225,45.5032,631.0,327.513143344,7685.47082007
IU,GNI,40.148,44.741,1609.0,334.558824528,9367.13550159
II,UOSS,24.9453,56.2042,284.4,337.824566394,7401.56348229
II,ABKT,37.9304,58.1189,678.0,343.577916883,8719.17634263
II,DGAR,-7.4121,72.4525,1.0,348.245264847,3498.4319966
G,HYB,17.41867,78.55213,510.0,359.944576076,6189.64266037
