net,sta,lat,lon,dep,azi,dist
II,BORG,64.7474,-21.3268,110.0,5.23234788144,6801.99063515
II,CMLA,37.7637,-25.5243,429.0,9.25864609519,3804.37116107
IU,KEV,69.7565,27.0035,100.0,17.8829594249,8444.96813114
II,ESK,55.3167,-3.205,242.0,19.3613747035,6256.84160799
IU,TBT,28.6794,-17.9145,180.0,27.2038431177,3121.06674133
IU,PAB,39.5446,-4.3499,950.0,31.5290840125,4832.6882528
II,SACV,14.9702,-23.6085,387.0,36.721130643,1533.01235954
II,KIV,43.9553,42.6863,1054.0,45.7450829173,8488.65489526
IU,ANTO,39.868,32.7934,1090.0,48.5214360969,7598.8413443
G,MBO,14.392024,-16.955467,3.0,54.1642936308,2022.36685342
II,UOSS,24.9453,56.2042,284.4,65.2546629115,9659.37602998
IU,KOWA,14.4967,-4.014,321.0,67.3745724593,3292.43842202
IU,FURI,8.8952,38.6798,2570.0,81.9748393387,7836.99856784
G,EDA,3.778868,10.153427,140.0,88.7206568398,4690.18623353
II,MBAR,-0.6019,30.7382,1390.0,92.6676235495,7005.63626941
IU,MSKU,-1.6557,13.6116,312.0,96.0843732768,5120.67475386
II,COCO,-12.1901,96.8349,1.0,102.492504764,14340.4443441
IU,LSZ,-15.2779,28.1882,1200.0,109.340321253,6972.02722481
IU,TSUM,-19.2022,17.5838,1260.0,117.070967109,6009.19326141
II,ASCN,-7.9327,-14.3601,173.0,123.722228648,2365.61965163
II,SHEL,-15.9594,-5.7455,537.0,127.846634286,3640.64873671
G,CRZF,-46.43096,51.855308,140.0,136.608452255,9860.66144126
G,PAF,-49.351,70.210708,17.0,139.504251077,11230.4753477
G,TRIS,-37.0681,-12.3152,60.0,157.424453746,4981.27931434
IU,CASY,-66.2792,110.5354,10.0,164.659777622,12504.8192533
G,CCD,-75.1065,123.305,3240.0,173.545523248,11944.3564985
IU,QSPA,-89.9289,144.4382,2850.0,179.995655296,10445.8163693
II,HOPE,-54.2836,-36.4879,20.0,183.039545032,6466.40400382
AU,MCQ,-54.4986,158.9561,14.0,188.165688961,14310.6614949
IU,PMSA,-64.7744,-64.0489,40.0,193.741675036,8060.2361928
IU,RCBR,-5.8274,-35.9014,400.0,201.496492641,1160.88873266
G,SPB,-23.592691,-47.426979,647.0,207.954460849,3471.80389842
IU,TRQA,-38.0568,-61.9787,540.0,210.818985182,5580.08067926
G,PEL,-33.143607,-70.67494,700.0,221.668140718,5775.72803789
IU,LCO,-29.011,-70.7005,2274.0,225.975502265,5506.15503581
IU,LVC,-22.6127,-68.9111,2960.0,232.043927917,4966.55102276
G,ICC,-20.284,-70.035004,950.0,235.655111885,4937.98037249
II,RPN,-27.1267,-109.3344,110.0,241.765255955,8958.02868487
IU,SAML,-8.9489,-63.1831,120.0,247.44770561,3734.59092456
G,PPTF,-17.5896,-149.565247,705.0,252.238581672,13063.2615943
IU,PTGA,-0.7308,-59.9666,237.0,261.133128141,3145.11021195
IU,OTAV,0.2376,-78.4508,3510.0,266.607454498,5173.84377921
G,CAY,4.948,-52.317001,25.0,273.597324183,2248.83699299
IU,SDV,8.8839,-70.634,1620.0,279.262346718,4297.73644182
CU,GRGR,12.1324,-61.654,195.0,287.30242018,3380.14131129
CU,BBGH,13.1434,-59.5588,180.0,290.324685104,3188.01446976
CU,ANWB,17.66853,-61.78557,39.0,297.366750792,3576.99727625
IU,DWPF,28.1103,-81.4327,30.0,302.617072633,5863.98055241
IU,WVT,36.1297,-87.83,170.0,309.696490989,6715.09825496
IU,BBSR,32.371299,-64.696299,30.0,316.657828328,4632.09800867
IU,HRV,42.5064,-71.5583,200.0,323.416410984,5787.07685664
II,FFC,54.725,-101.9783,338.0,325.783422145,8368.36143524
II,KDAK,57.7828,-152.5835,152.0,331.927992221,11374.0215353
IM,IL08,64.790298,-146.796906,505.0,337.029293965,10748.7531197
IM,ATTU,52.882099,173.164307,250.0,342.849810967,13278.1169669
G,IVI,61.205808,-48.171178,15.0,350.948640905,6495.00957288
II,ALE,82.5033,-62.35,60.0,356.151039278,8844.4929385
