id,time,lat,lon,mag,along_strike_distance
us2000jmvf,2019-02-25 15:05:33.178000,4.2909,-32.6219,5.5,64.1133604779
us10007cfu,2016-11-26 02:39:05.640000,3.7902,-32.1017,5.37,113.773232243
us10004t2t,2016-02-27 02:41:46.250000,4.5351,-32.6719,5.4,78.3086933488
us10004rgh,2016-02-21 02:26:21.830000,4.5071,-32.6569,5.37,76.9766776793
us10004rde,2016-02-20 14:59:58.650000,4.4941,-32.6206,5.532,78.6136907167
usc000pjpi,2014-04-14 07:47:32.700000,4.0401,-31.8078,5.4,144.61906806
usc000klxe,2013-10-23 21:01:37.660000,3.4657,-31.451,5.37,192.695124731
usp000jr6p,2012-08-31 00:35:35.690000,3.807,-32.155,5.3,107.614571376
usp000jpj8,2012-07-28 16:01:11.470000,4.548,-32.667,5.4,79.7666995208
usp000j5xz,2011-08-04 01:35:05.460000,3.875,-32.148,5.1,107.311434644
usp000j5md,2011-07-28 16:11:58.260000,4.14,-32.91,5.0,28.3473887718
usp000hqxm,2010-12-14 19:11:41.480000,3.824,-32.563,5.37,62.9829967929
usp000h1rr,2009-09-21 23:18:31.080000,3.81,-31.482,5.0,181.630130208
usp000gzb1,2009-07-16 15:05:43.520000,3.337,-31.509,5.2,191.370441317
usp000ekzh,2006-06-22 01:15:48.030000,4.513,-32.495,5.0,90.1551973176
usp000ehvb,2006-05-24 17:58:06.530000,3.839,-32.093,5.1,113.861563209
usp000efpd,2006-04-28 07:22:42.030000,3.924,-31.511,5.2,177.537329275
usp000e6en,2005-12-19 14:44:49.350000,3.218,-31.426,5.1,205.014580948
usp000csx2,2004-04-19 08:14:11.420000,3.614,-32.234,5.6,105.207937039
usp000b0ah,2002-03-14 21:03:19.260000,3.313,-31.447,5.4,198.753497848
usp000a0pf,2000-09-23 02:17:43.980000,4.276,-32.607,5.7,64.6623548342
usp000a0pe,2000-09-23 02:13:32.450000,4.367,-32.593,5.5,71.5443918876
usp0007ugn,1996-12-15 15:41:00.380000,3.781,-32.002,5.5,124.849989566
usp0005512,1992-03-29 17:40:09.480000,3.412,-31.547,5.3,184.468883374
