net,sta,lat,lon,dep,azi,dist
II,ASCN,-7.9327,-14.3601,173.0,0.154479996165,2719.84251698
IU,PAB,39.5446,-4.3499,950.0,8.16725398005,8043.55180343
IU,KOWA,14.4967,-4.014,321.0,13.6799980462,5317.3370787
G,TAM,22.791491,5.52838,1410.0,21.766270672,6476.12933801
II,SHEL,-15.9594,-5.7455,537.0,27.620212174,2030.765372
IU,ANTO,39.868,32.7934,1090.0,34.6102667495,9373.64269156
G,EDA,3.778868,10.153427,140.0,37.5450916843,4780.87369164
IU,MSKU,-1.6557,13.6116,312.0,46.427058825,4501.79529701
II,RAYN,23.5225,45.5032,631.0,53.8518524178,8884.77178081
II,UOSS,24.9453,56.2042,284.4,59.014873057,9823.36248869
II,MBAR,-0.6019,30.7382,1390.0,62.6145395078,5901.20977977
IU,NAI,-1.2739,36.8037,1692.0,67.9892741695,6371.4373814
IU,TSUM,-19.2022,17.5838,1260.0,73.138975023,3511.95016694
II,MSEY,-4.6737,55.4792,475.0,83.1096503803,7851.85076079
GT,LBTB,-25.0151,25.596649,1128.0,88.4685494046,3971.83382291
II,ABPO,-19.018,47.229,1528.0,92.3936565118,6278.29586697
II,SUR,-32.3797,20.8117,1770.0,99.4490898077,3298.24316378
MS,BTDF,1.3617,103.775002,57.0,105.024470323,12717.8024261
II,COCO,-12.1901,96.8349,1.0,112.135492926,11210.7354925
IU,DAV,7.0697,125.5791,151.0,115.788774535,15023.3788986
G,AIS,-37.796349,77.569183,35.9,123.951785047,8043.1501521
G,CRZF,-46.43096,51.855308,140.0,126.16936982,5734.05622451
G,PAF,-49.351,70.210708,17.0,133.075343935,6985.0757147
IU,NWAO,-32.9277,117.239,380.0,140.46128946,11172.8329594
II,WRAB,-19.9336,134.36,366.0,146.010182025,13324.5693498
IU,PMG,-9.4047,147.1597,90.0,154.219928126,14975.4509495
IU,CASY,-66.2792,110.5354,10.0,159.77490308,8101.72777571
II,TAU,-42.9099,147.3204,132.0,166.412504452,11450.1812409
G,CCD,-75.1065,123.305,3240.0,169.309331454,7686.10837619
IU,QSPA,-89.9289,144.4382,2850.0,179.969550867,6412.33030476
IU,SPA,-90.0,0.0,2927.0,180.0,6404.92275644
IU,SNZO,-41.3087,174.7043,120.0,187.099922769,11778.8381389
IU,RAO,-29.245,-177.929,60.0,195.994648886,12953.5689105
G,FUTU,-14.307673,-178.121063,97.0,200.899811195,14544.0852004
II,HOPE,-54.2836,-36.4879,20.0,209.184133014,2981.98334409
IU,KNTN,-2.7744,-171.7186,20.0,215.498295759,15432.2288443
IU,RAR,-21.2125,-159.7733,28.0,216.359074698,13017.51209
II,EFI,-51.6753,-58.0637,110.0,225.586851114,4106.38386358
G,COYC,-45.57299,-72.08139,235.0,235.908751108,5082.30513528
II,RPN,-27.1267,-109.3344,110.0,244.324395222,8866.47017196
IU,TRQA,-38.0568,-61.9787,540.0,248.062092572,4323.06056452
G,PEL,-33.143607,-70.67494,700.0,253.123079557,5201.41598888
IU,LCO,-29.011,-70.7005,2274.0,258.46093192,5339.81672685
IU,LVC,-22.6127,-68.9111,2960.0,267.180014749,5433.74879933
II,NNA,-11.9875,-76.8422,575.0,274.38683769,6725.15019529
G,SPB,-23.592691,-47.426979,647.0,278.50085663,3375.99744595
IU,SAML,-8.9489,-63.1831,120.0,286.266656489,5644.05214385
IU,BOCO,4.5869,-74.0432,3160.0,291.310505905,7505.51716774
IU,PTGA,-0.7308,-59.9666,237.0,296.951896235,5923.50553898
CU,SDDR,18.9821,-71.2878,589.0,304.703533884,8310.8836199
G,CAY,4.948,-52.317001,25.0,308.804657175,5762.91860065
IU,SSPA,40.6358,-77.8876,270.0,316.97411277,10394.1638824
IU,RCBR,-5.8274,-35.9014,400.0,318.34191737,3699.83981571
II,KDAK,57.7828,-152.5835,152.0,324.602594177,15796.9414778
IM,IL08,64.790298,-146.796906,505.0,332.659400711,15191.9369004
G,IVI,61.205808,-48.171178,15.0,344.269492599,10826.6622403
II,SACV,14.9702,-23.6085,387.0,348.013628989,5343.13080833
G,MBO,14.392024,-16.955467,3.0,356.626277458,5195.76587342
