id,time,lat,lon,mag,along_strike_distance
usp0004kav,1991-01-07 02:32:12.250000,-55.446,-1.689,5.3,6148.80129547
usp0004kbd,1991-01-07 06:55:33.190000,-55.357,-1.409,5.613,6138.31389029
usp0004rs8,1991-05-17 22:48:58.100000,-55.301,-1.684,5.4,6132.65740862
usp0006xwq,1995-05-23 22:10:11.840000,-55.945,-3.361,6.8,6209.89284355
usp0007vjy,1997-01-07 04:17:02.810000,-55.547,-3.432,5.2,6166.01559343
usp0008daa,1997-12-27 20:11:01.340000,-55.783,-4.218,6.2,6196.2085981
usp0008dak,1997-12-27 22:55:20.420000,-55.686,-4.115,5.451,6184.88089475
usp000cf8u,2003-12-14 14:37:37.990000,-55.443,-1.835,5.4,6148.81355917
usp000d6ep,2004-10-15 18:52:29.780000,-55.544,-1.556,5.3,6159.41567137
usp000djw0,2005-03-23 12:08:56.220000,-55.408,-1.475,5.1,6144.11740248
usp000djwc,2005-03-23 13:59:17.020000,-55.475,-1.54,5.8,6151.70461889
usp000ebaz,2006-03-03 23:36:27.980000,-55.695,-4.232,6.0,6186.52864467
usp000f6gg,2007-03-11 12:38:38.060000,-55.343,-1.558,5.0,6137.05445312
usp000fepk,2007-06-24 00:25:18.400000,-55.645,-2.626,6.5,6173.64068328
usp000h7pq,2010-02-26 00:11:50.050000,-55.758,-4.758,5.6,6196.65127293
usp000hpch,2010-11-10 13:25:38.240000,-55.746,-4.768,5.2,6195.38518671
us20006v5r,2016-08-29 21:40:38.780000,-56.0727,-4.8826,5.694,6232.30041733
us1000jb4d,2019-03-06 05:11:02.780000,-55.4437,-1.6674,5.3,6148.49663648
