net,sta,lat,lon,dep,azi,dist
IU,PAYG,-0.6742,-90.2861,270.0,5.48186276021,4183.95944299
II,JTS,10.2908,-84.9525,340.0,11.3421525786,5457.65394627
G,HDC,10.00201,-84.11142,1186.0,12.4885452506,5441.33006294
IU,OTAV,0.2376,-78.4508,3510.0,23.6110556677,4544.98206301
IU,BOCO,4.5869,-74.0432,3160.0,27.4952101397,5163.8269271
II,NNA,-11.9875,-76.8422,575.0,34.1839360392,3360.69851693
CU,GRGR,12.1324,-61.654,195.0,37.4621519017,6502.72503009
IU,PTGA,-0.7308,-59.9666,237.0,47.7531042535,5398.5862709
IU,SAML,-8.9489,-63.1831,120.0,51.0945161423,4457.23071737
G,ICC,-20.284,-70.035004,950.0,55.3097130601,3025.22356755
IU,LVC,-22.6127,-68.9111,2960.0,60.6189189888,2928.22529301
IU,LCO,-29.011,-70.7005,2274.0,70.8259557109,2355.23961712
IU,RCBR,-5.8274,-35.9014,400.0,73.6032792984,6820.54072439
G,PEL,-33.143607,-70.67494,700.0,81.4699924213,2148.13447239
II,ASCN,-7.9327,-14.3601,173.0,89.7632466446,8533.61632123
G,EDA,3.778868,10.153427,140.0,95.8011041165,11474.0162172
IU,TRQA,-38.0568,-61.9787,540.0,99.3216652477,2758.68182426
IU,MSKU,-1.6557,13.6116,312.0,102.346918717,11393.1198676
II,MBAR,-0.6019,30.7382,1390.0,113.638181195,12893.8133701
G,TRIS,-37.0681,-12.3152,60.0,116.793144537,6917.91830812
G,COYC,-45.57299,-72.08139,235.0,121.230122247,1950.83971508
II,EFI,-51.6753,-58.0637,110.0,129.911388043,3128.73960752
G,FOMA,-24.97565,46.978877,28.0,143.159404713,11886.8958334
G,RER,-21.1712,55.739861,834.0,148.771960017,12686.2387826
G,ROCAM,-19.75553,63.37014,52.0,155.460286283,13142.784238
IU,PMSA,-64.7744,-64.0489,40.0,156.260202561,3517.02251642
G,PAF,-49.351,70.210708,17.0,169.55625318,10161.7531483
IU,SPA,-90.0,0.0,2927.0,180.0,5757.42713126
G,CCD,-75.1065,123.305,3240.0,189.905991992,7135.80392179
IU,SBA,-77.8492,166.7572,50.0,194.768928528,6089.50901095
G,DRV,-66.664909,140.002075,40.0,200.238533574,7507.88762738
IU,NWAO,-32.9277,117.239,380.0,206.200015639,11496.3153759
IU,MBWA,-21.159,119.7313,190.0,213.697050012,12559.6856766
AU,MCQ,-54.4986,158.9561,14.0,216.604941477,7622.7052904
G,CAN,-35.318714,148.996323,700.0,226.519067979,9619.38068543
IC,QIZ,19.0291,109.8445,240.0,232.73465265,16898.2463567
IU,SNZO,-41.3087,174.7043,120.0,234.706851988,7457.79868211
IU,PMG,-9.4047,147.1597,90.0,243.498671538,11805.2231626
IU,RAO,-29.245,-177.929,60.0,249.17140163,7601.9112862
II,MSVF,-17.7448,178.0528,801.1,256.796937111,8666.37958821
G,FUTU,-14.307673,-178.121063,97.0,261.85941921,8564.58602041
IU,RAR,-21.2125,-159.7733,28.0,266.559244443,6532.46225268
IU,KNTN,-2.7744,-171.7186,20.0,275.110656877,8782.44137157
G,PPTF,-17.5896,-149.565247,705.0,276.685148333,5864.33573605
IU,PTCN,-25.0713,-130.0953,220.0,282.403002421,3726.28374381
G,TAOE,-8.85492,-140.14775,800.0,292.619299853,5674.53013156
IU,MIDW,28.2156,-177.3698,20.0,295.990180241,11395.4539055
II,RPN,-27.1267,-109.3344,110.0,305.657788846,1921.83588574
IU,PET,53.0233,158.6499,110.0,311.738931886,14411.2600871
H2,H2O,27.88191,-141.99173,-4947.0,317.735451718,8892.39611521
IU,MA2,59.5756,150.77,337.0,319.750479395,14991.590883
G,SEY,62.932999,152.373001,206.0,324.487540319,14909.5126269
II,KDAK,57.7828,-152.5835,152.0,331.190697056,11981.8425878
II,PFO,33.6107,-116.4555,1280.0,340.364649453,8307.59530298
IU,SLBS,23.6858,-109.9443,825.0,343.266482687,7073.5635633
G,UNM,19.329662,-99.178062,2280.0,353.781400958,6409.04751836
IU,HKT,29.96478,-95.83812,69.0,357.927095173,7564.24736619
