id,time,lat,lon,mag,along_strike_distance
usp00048ja,1990-04-27 16:02:04.420000,-8.872,-108.786,5.451,287.736203236
usp00051kh,1992-01-09 15:39:04.100000,-9.003,-109.355,5.7,229.675549577
usp00056bm,1992-04-24 17:38:53.140000,-9.028,-109.735,5.9,190.681166354
usp0005rjm,1993-04-22 00:59:38.850000,-8.922,-108.208,5.4,351.400250171
usp0005ze0,1993-08-29 05:26:04.800000,-8.765,-108.721,5.451,293.150916105
usp0006j75,1994-09-10 13:34:16.940000,-9.211,-108.722,5.5,302.89723405
usp0006udt,1995-03-19 15:59:19.890000,-8.661,-108.946,5.5,267.329810159
usp0008278,1997-05-13 00:56:46.910000,-8.947,-109.634,5.3,198.472243215
usp000854k,1997-07-21 07:46:40.130000,-8.799,-108.158,5.4,355.122051096
usp0008w6a,1998-10-08 07:36:28.710000,-9.109,-109.557,5.5,212.135017475
usp0008z9f,1998-12-07 05:19:50.170000,-9.069,-108.53,5.37,319.497312815
usp00095js,1999-03-31 23:18:03.040000,-8.975,-109.474,5.3,216.239785677
usp000apby,2001-09-17 16:43:40.040000,-9.004,-109.517,5.5,212.60266216
usp000c7b3,2003-09-12 08:17:37.570000,-8.971,-108.77,5.5,291.441450831
usp000e295,2005-10-19 20:19:24.130000,-9.185,-109.55,5.4,215.901920074
usp000enwp,2006-07-17 21:04:19.710000,-8.335,-108.95,5.2,266.141797968
usp000f303,2007-01-19 14:47:27.380000,-9.573,-109.448,5.2,245.113092561
usp000fmwd,2007-09-11 06:21:15.270000,-9.12,-109.434,5.5,225.268744022
usp000fwee,2008-01-10 23:52:30.110000,-9.207,-108.703,5.1,304.781697401
usp000g206,2008-03-21 20:36:14.290000,-8.699,-109.517,5.2,205.344066165
usp000ge4u,2008-08-07 22:58:33.060000,-9.139,-109.518,5.6,217.311674565
usp000gm87,2008-10-28 20:42:42.890000,-8.986,-108.281,5.3,344.601428912
usp000gm8w,2008-10-29 01:35:58.950000,-8.896,-108.395,5.7,330.63389444
usp000gmeh,2008-10-30 15:15:41.140000,-9.02,-108.246,6.1,349.049540193
usp000gsht,2009-01-13 07:30:45.130000,-8.951,-109.337,5.2,230.119433523
gcmtc200908260357a,2009-08-26 03:57:20,-9.25,-108.75,5.1,301.182037797
usp000hv40,2011-02-26 17:17:52.090000,-9.228,-109.61,5.4,211.71671887
usp000j5d2,2011-07-23 23:25:47.880000,-9.195,-110.225,5.4,150.564870254
usp000j8fp,2011-09-23 19:02:48.240000,-9.051,-109.44,5.9,222.228532424
usp000j8fx,2011-09-23 22:44:56.690000,-9.15,-109.567,5.4,212.724648161
usp000jv53,2012-11-07 10:46:40.800000,-8.962,-108.73,5.451,295.561952806
usp000jw2m,2012-11-26 00:17:14.860000,-9.098,-108.329,5.4,341.7726109
usb000m425,2014-01-19 04:30:53.550000,-8.9393,-107.9198,5.3,383.042995783
us200024xr,2015-04-08 03:42:12.720000,-8.908,-109.0432,5.451,260.61233729
us10003xaf,2015-11-11 06:26:33.730000,-9.1387,-108.6442,5.6,309.053251388
us10005dzs,2016-05-05 11:01:46.790000,-8.9416,-108.2391,5.6,348.347021134
us2000628j,2016-06-05 21:42:36.130000,-9.4659,-109.8836,5.37,198.425889612
us20007zz8,2016-12-11 14:33:12.900000,-9.1237,-109.8492,5.8,183.009137365
us2000b3ii,2017-10-10 14:36:02.520000,-9.179,-109.6224,5.4,208.30155521
us1000f0fv,2018-06-24 18:43:43.340000,-9.0189,-108.4669,5.9,325.162916371
