net,sta,lat,lon,dep,azi,dist
GT,LBTB,-25.0151,25.596649,1128.0,0.187233415588,3106.90413648
II,MBAR,-0.6019,30.7382,1390.0,6.62399233515,5828.38844274
IU,NAI,-1.2739,36.8037,1692.0,14.3354631451,5828.56390473
G,AGD,11.529,42.824001,450.0,18.6593060222,7338.36842074
II,UOSS,24.9453,56.2042,284.4,27.9416334467,9132.69249106
II,ABPO,-19.018,47.229,1528.0,34.805726218,4212.38409555
G,FOMA,-24.97565,46.978877,28.0,38.4439135818,3594.27935884
G,RER,-21.1712,55.739861,834.0,47.8969555005,4373.90380354
G,HYB,17.41867,78.55213,510.0,50.2166183312,9310.67271706
G,ROCAM,-19.75553,63.37014,52.0,56.1015959601,4912.79516946
IU,CHTO,18.8141,98.9443,420.0,65.8719653639,10600.3754252
IC,ENH,30.2762,109.4944,500.0,66.5511512569,12256.4091724
IC,QIZ,19.0291,109.8445,240.0,74.1208583343,11306.5549623
G,CRZF,-46.43096,51.855308,140.0,79.4671230261,2022.06709504
G,AIS,-37.796349,77.569183,35.9,88.3106913791,4299.34261049
IU,DAV,7.0697,125.5791,151.0,93.9455626076,11307.1741175
G,PAF,-49.351,70.210708,17.0,100.75405695,3101.34573001
IU,MBWA,-21.159,119.7313,190.0,106.404647822,8431.17725758
IU,NWAO,-32.9277,117.239,380.0,112.557663557,7271.11559026
II,WRAB,-19.9336,134.36,366.0,116.813474885,9451.93555027
IU,PMG,-9.4047,147.1597,90.0,121.483045039,11179.0844517
IU,CTAO,-20.08765,146.24998,367.0,126.261237984,10117.4498143
G,CAN,-35.318714,148.996323,700.0,136.163594335,8806.84176681
IU,CASY,-66.2792,110.5354,10.0,142.525395012,4599.7627936
G,DRV,-66.664909,140.002075,40.0,152.193895361,5648.30613252
G,CCD,-75.1065,123.305,3240.0,157.305045435,4612.35545759
IU,AFI,-13.9085,-171.7827,706.0,162.000341545,12409.4235629
GT,VNDA,-77.517273,161.852753,121.1,168.164644414,5212.35058562
IU,QSPA,-89.9289,144.4382,2850.0,179.896564927,4131.19295831
IU,SPA,-90.0,0.0,2927.0,180.0,4127.3453535
G,TAOE,-8.85492,-140.14775,800.0,195.895131443,13016.7590594
IU,PTCN,-25.0713,-130.0953,220.0,202.229473419,11039.3184139
H2,H2O,27.88191,-141.99173,-4947.0,204.932341712,17031.8690062
IU,PMSA,-64.7744,-64.0489,40.0,218.208308071,4861.70863823
II,EFI,-51.6753,-58.0637,110.0,235.930180362,5361.03900703
II,HOPE,-54.2836,-36.4879,20.0,242.383193538,3967.99286855
IU,TRQA,-38.0568,-61.9787,540.0,246.375393826,6591.43438216
IU,LVC,-22.6127,-68.9111,2960.0,252.530772492,8316.61884774
IU,OTAV,0.2376,-78.4508,3510.0,258.774107962,10959.6971218
G,SPB,-23.592691,-47.426979,647.0,268.204966962,6816.22290604
IU,PTGA,-0.7308,-59.9666,237.0,273.039700627,9639.37409278
CU,BBGH,13.1434,-59.5588,180.0,281.700138256,10836.8192597
IU,TRIS,-37.0681,-12.3152,60.0,285.959102383,3408.93110398
IU,RCBR,-5.8274,-35.9014,400.0,289.937885478,7606.07588516
IU,HRV,42.5064,-71.5583,200.0,294.387020713,14042.8551168
II,ASCN,-7.9327,-14.3601,173.0,309.419209416,6153.70488505
II,SHEL,-15.9594,-5.7455,537.0,314.440097256,4934.32903644
G,SOK,14.494418,-16.456223,70.9,318.138051228,8485.62578933
IU,KOWA,14.4967,-4.014,321.0,329.821199209,7994.72420887
G,EVO,38.532001,-8.013,0.0,334.168811802,10644.3768454
G,EDA,3.778868,10.153427,140.0,341.841049027,6455.30947048
IU,TSUM,-19.2022,17.5838,1260.0,346.631472946,3812.55319767
II,SUR,-32.3797,20.8117,1770.0,348.808263685,2321.42113081
IU,KBS,78.9154,11.9385,90.0,356.504633878,14666.4889704
