id,time,lat,lon,mag,along_strike_distance
nc228027,1991-08-17 19:29:40,40.2516667,-124.2858333,6.0,690.852695998
nc269151,1992-04-25 18:06:05.180000,40.3353333,-124.2286667,7.2,695.410383927
nc268031,1992-04-26 07:41:40.090000,40.4325,-124.566,6.45,666.591804715
nc268078,1992-04-26 11:18:25.980000,40.3828333,-124.555,6.57,667.587045865
nc30056327,1994-09-01 15:15:48.310000,40.4055,-126.3028333,7.0,519.188247766
nc30068187,1995-02-19 04:03:14.940000,40.5918333,-125.7566667,6.6,565.951203515
nc492079,1997-01-22 07:17:16.810000,40.2736667,-124.3791667,5.6,682.828842757
nc21086915,2000-03-16 15:19:56.380000,40.3886667,-125.2385,5.7,609.54663748
usp000dt8h,2005-06-17 06:21:42.590000,40.773,-126.574,6.6,498.298531784
usp000gpm2,2008-11-28 13:42:18.680000,40.348,-126.978,5.9,461.816998744
nc71338066,2010-01-10 00:27:39.320000,40.652,-124.6925,6.5,656.171418229
nc71348851,2010-02-04 20:20:21.970000,40.4123333,-124.9613333,5.88,633.05729141
nc72182046,2014-03-10 05:18:13.430000,40.8286667,-125.1338333,6.8,619.930428631
nc72387946,2015-01-28 21:08:53.710000,40.3178333,-124.6066667,5.72,663.346571903
nc72689331,2016-09-03 03:27:57.250000,40.3208333,-125.6876667,5.64,571.480801806
us20007z6r,2016-12-08 14:49:45.910000,40.4535,-126.1936,6.6,528.521129685
us2000atbf,2017-09-22 19:50:15.250000,40.4105,-126.8326,5.7,474.22954253
us2000cpba,2018-01-25 16:39:43.500000,40.4556,-126.3332,5.8,516.685516911
nc73351710,2020-03-09 02:59:08.860000,40.3916667,-125.0936667,5.77,621.840727697
