id,time,lat,lon,mag,group
nc269151,1992-04-25 18:06:05.180000,40.3741666925,-124.281870966,7.2,3
nc268031,1992-04-26 07:41:40.090000,40.4245389192,-124.501752266,6.45,3
nc268078,1992-04-26 11:18:25.980000,40.3830462103,-124.555216465,6.57,3
nc30056327,1994-09-01 15:15:48.310000,40.5104252243,-125.486005709,7.0,2
nc30068187,1995-02-19 04:03:14.940000,40.6379191475,-125.615473787,6.6,2
nc492079,1997-01-22 07:17:16.810000,40.2595047251,-124.570870633,5.6,1
nc21086915,2000-03-16 15:19:56.380000,40.4068641793,-125.001917326,5.7,1
usp000dt8h,2005-06-17 06:21:42.590000,40.7631933621,-126.413038035,6.6,2
usp000gpm2,2008-11-28 13:42:18.680000,40.4256363923,-126.760281135,5.9,1
nc71338066,2010-01-10 00:27:39.320000,40.7570799403,-124.817965183,6.5,2
nc71348851,2010-02-04 20:20:21.970000,40.4343177157,-125.016570864,5.88,1
nc72182046,2014-03-10 05:18:13.430000,40.8700465073,-125.25229376,6.8,2
nc72387946,2015-01-28 21:08:53.710000,40.1944481982,-124.380021301,5.72,1
nc72689331,2016-09-03 03:27:57.250000,40.4072712583,-125.510824846,5.64,1
us20007z6r,2016-12-08 14:49:45.910000,40.5177602669,-126.108575622,6.6,2
us2000atbf,2017-09-22 19:50:15.250000,40.4617471154,-126.950163166,5.7,1
us2000cpba,2018-01-25 16:39:43.500000,40.4626875184,-126.362324815,5.8,1
nc73351710,2020-03-09 02:59:08.860000,40.4022399551,-125.093448368,5.77,1
