net,sta,lat,lon,dep,azi,dist
IU,SLBS,23.6858,-109.9443,825.0,2.83394221235,4107.42440198
IM,TX06,29.319,-103.681999,939.5,10.3806831848,4806.47317794
IU,KEV,69.7565,27.0035,100.0,14.9878852121,13124.1623643
G,UNM,19.329662,-99.178062,2280.0,21.1877416242,3875.59730491
IU,SSPA,40.6358,-77.8876,270.0,28.6523875665,6929.78345527
IU,TEIG,20.2263,-88.2763,40.0,35.1318332896,4524.14189008
G,ECH,48.216312,7.158961,580.0,41.9093089174,13245.7937316
CU,TGUH,14.057,-87.273,1151.0,42.600728937,4066.05112404
II,JTS,10.2908,-84.9525,340.0,49.8594556405,3957.55406031
CU,BCIP,9.1665,-79.8373,61.0,56.4386595199,4325.0531882
IU,PAYG,-0.6742,-90.2861,270.0,61.0616337524,2757.83981997
IU,OTAV,0.2376,-78.4508,3510.0,70.3608194768,3975.5361686
G,KOG,5.207,-52.731998,10.0,76.4948758379,6843.98755985
IU,PTGA,-0.7308,-59.9666,237.0,80.6437052759,5880.35022834
II,NNA,-11.9875,-76.8422,575.0,91.676693547,3797.14187455
II,ASCN,-7.9327,-14.3601,173.0,99.5251336195,10612.1842768
G,ICC,-20.284,-70.035004,950.0,105.599246374,4503.84842267
IU,LVC,-22.6127,-68.9111,2960.0,109.006213149,4638.26024405
IU,LCO,-29.011,-70.7005,2274.0,118.915896482,4574.39407941
G,PEL,-33.143607,-70.67494,700.0,124.877179116,4699.66917544
IU,TRQA,-38.0568,-61.9787,540.0,128.573881597,5610.1074932
II,SUR,-32.3797,20.8117,1770.0,136.491842731,12870.7178667
G,COYC,-45.57299,-72.08139,235.0,141.73773011,5160.16082376
II,ABPO,-19.018,47.229,1528.0,147.26078444,15753.3923418
G,FOMA,-24.97565,46.978877,28.0,151.751954687,15180.767773
IU,PMSA,-64.7744,-64.0489,40.0,158.724880981,6754.14314416
G,CRZF,-46.43096,51.855308,140.0,167.287414816,13180.2102309
II,RPN,-27.1267,-109.3344,110.0,170.786277585,1541.23564051
IU,SPA,-90.0,0.0,2927.0,180.0,8520.00204169
G,AIS,-37.796349,77.569183,35.9,189.364683837,14253.9125113
IU,SBA,-77.8492,166.7572,50.0,192.477156546,8353.840911
G,DRV,-66.664909,140.002075,40.0,202.252793875,9425.59842857
AU,MCQ,-54.4986,158.9561,14.0,216.386737228,8757.65272257
II,TAU,-42.9099,147.3204,132.0,226.055357925,9871.39415276
IU,PTCN,-25.0713,-130.0953,220.0,233.33285164,2312.7093651
IU,MBWA,-21.159,119.7313,190.0,236.28823128,13218.8237501
IU,RAO,-29.245,-177.929,60.0,243.823828048,6994.24126867
G,DZM,-22.07164,166.44377,878.0,249.969621001,8629.8451058
IU,RAR,-21.2125,-159.7733,28.0,253.386883169,5153.8930356
G,PPTF,-17.5896,-149.565247,705.0,258.486615643,4072.08280707
IU,FUNA,-8.5259,179.1966,20.0,266.119089172,7539.68720722
IU,KNTN,-2.7744,-171.7186,20.0,274.491968349,6691.32879742
G,TAOE,-8.85492,-140.14775,800.0,276.239427045,3135.18022743
IU,XMAS,2.0448,-157.4457,20.0,285.268151,5320.81274543
IU,WAKE,19.2834,166.652,20.0,290.605901104,9637.92458242
IU,JOHN,16.7329,-169.5292,2.0,296.053018791,7169.31523144
IU,MIDW,28.2156,-177.3698,20.0,303.998210222,8425.94075919
IU,POHA,19.7573,-155.5326,1990.0,306.604659927,6033.45224211
IU,YSS,46.9587,142.7604,150.0,315.388703124,12257.5015539
IU,PET,53.0233,158.6499,110.0,322.194271956,11156.5803296
H2,H2O,27.88191,-141.99173,-4947.0,324.708359264,5609.32040958
G,SEY,62.932999,152.373001,206.0,332.038914861,11616.9232161
II,KDAK,57.7828,-152.5835,152.0,339.097350373,8725.77137459
IM,IL19,64.746101,-146.797394,549.0,345.644653161,9153.10850157
TS,PAS,34.14844,-118.17117,314.0,352.850013333,5305.21247733
II,PFO,33.6107,-116.4555,1280.0,354.68296046,5225.86013823
