net,sta,lat,lon,dep,azi,dist
IU,CTAO,-20.08765,146.24998,367.0,3.5464079001,3823.32406374
II,TAU,-42.9099,147.3204,132.0,11.5837907648,1309.39613916
G,CAN,-35.318714,148.996323,700.0,12.0368211649,2164.37286037
IU,HNR,-9.4387,159.9475,100.0,21.7278782185,5191.18892926
II,KWAJ,8.8019,167.613,0.0,25.5616589347,7351.64429993
G,SANVU,-15.447148,167.203232,56.0,33.76609147,4770.53559611
G,NOUC,-22.09863,166.30665,137.0,36.1822160352,4048.19969264
IU,FUNA,-8.5259,179.1966,20.0,44.8903933155,5973.14057832
II,MSVF,-17.7448,178.0528,801.1,48.8571362707,5001.38170651
IU,AFI,-13.9085,-171.7827,706.0,57.7664011152,5900.92320984
IU,RAO,-29.245,-177.929,60.0,62.8487592228,4131.9441115
IU,SNZO,-41.3087,174.7043,120.0,69.5534952476,2683.54888997
IU,RAR,-21.2125,-159.7733,28.0,74.713759097,5940.19343883
G,PPTF,-17.5896,-149.565247,705.0,81.2418236703,6906.71594357
IU,SLBS,23.6858,-109.9443,825.0,88.3246887361,13137.2952453
IU,HKT,29.96478,-95.83812,69.0,95.0141530014,14578.026
G,UNM,19.329662,-99.178062,2280.0,100.474550889,13454.1689434
IU,PTCN,-25.0713,-130.0953,220.0,102.077015849,7511.67371718
IU,TEIG,20.2263,-88.2763,40.0,109.847017587,14215.1199886
II,RPN,-27.1267,-109.3344,110.0,118.978756962,8585.16148242
IU,PAYG,-0.6742,-90.2861,270.0,120.725212703,12145.7811061
IU,OTAV,0.2376,-78.4508,3510.0,131.567767421,12853.729929
IU,BOCO,4.5869,-74.0432,3160.0,133.991329211,13498.0889442
II,NNA,-11.9875,-76.8422,575.0,138.480558202,11696.3368332
IU,LVC,-22.6127,-68.9111,2960.0,149.529036569,10898.9260853
G,COYC,-45.57299,-72.08139,235.0,154.715174348,8400.75701948
IU,TRQA,-38.0568,-61.9787,540.0,159.666347873,9450.54252978
IU,PMSA,-64.7744,-64.0489,40.0,166.39107295,6559.64186803
GT,VNDA,-77.517273,161.852753,121.1,170.627498571,2662.74856726
IU,QSPA,-89.9289,144.4382,2850.0,179.999321349,3952.89881115
IU,SPA,-90.0,0.0,2927.0,180.0,3960.84013153
G,DRV,-66.664909,140.002075,40.0,187.672301607,1373.79952164
G,CCD,-75.1065,123.305,3240.0,194.046043319,2468.85453645
G,TRIS,-37.0681,-12.3152,60.0,198.621036867,9611.75965392
II,SHEL,-15.9594,-5.7455,537.0,209.91272738,11693.5675754
IU,MACI,28.2502,-16.508199,1674.0,215.784319918,16697.718696
IU,CASY,-66.2792,110.5354,10.0,220.725025586,2226.38338564
II,SUR,-32.3797,20.8117,1770.0,225.655889763,8961.89510152
GT,LBTB,-25.0151,25.596649,1128.0,233.024905789,9432.53607172
G,CRZF,-46.43096,51.855308,140.0,237.226364123,6130.93833703
G,PAF,-49.351,70.210708,17.0,244.84684215,4878.92104333
G,FOMA,-24.97565,46.978877,28.0,249.381443721,8225.60605249
II,ABPO,-19.018,47.229,1528.0,253.202182721,8740.68990555
G,AIS,-37.796349,77.569183,35.9,262.091030371,5243.05581809
G,ROCAM,-19.75553,63.37014,52.0,265.395129627,7650.02225233
II,BFO,48.3301,8.3296,638.0,275.434651045,16918.5871173
II,DGAR,-7.4121,72.4525,1.0,280.634045748,8159.10853924
II,UOSS,24.9453,56.2042,284.4,286.52312596,12096.5818016
IU,GNI,40.148,44.741,1609.0,289.726013451,14068.3638354
II,PALK,7.2728,80.7022,460.0,295.966642915,9006.87429475
II,COCO,-12.1901,96.8349,1.0,300.024465925,6241.27018233
IU,NWAO,-32.9277,117.239,380.0,307.645126629,3191.52782454
MS,BTDF,1.3617,103.775002,57.0,314.288118052,7210.68519428
IU,MBWA,-21.159,119.7313,190.0,321.268218604,4231.31049238
II,KAPI,-5.0142,119.7517,300.0,329.049771874,5909.7973138
HK,HKPS,22.277599,114.141502,196.3,331.989344318,8975.78607155
IU,DAV,7.0697,125.5791,151.0,339.281803253,7039.17539692
II,WRAB,-19.9336,134.36,366.0,343.962261964,3924.5611931
IC,MDJ,44.61763,129.59341,290.0,349.520534696,11069.551247
G,INU,35.35,137.029,132.0,354.199131329,9977.80249413
