net,sta,lat,lon,dep,azi,dist
G,NOUC,-22.09863,166.30665,137.0,4.25719147348,4448.5834013
G,PVC,-17.74,168.311996,80.0,6.75539796424,4940.62587327
IU,MIDW,28.2156,-177.3698,20.0,16.9631040037,10158.1419362
IU,SNZO,-41.3087,174.7043,120.0,23.4158910285,2433.74137425
IU,RAO,-29.245,-177.929,60.0,29.2175796471,3898.78227707
IU,AFI,-13.9085,-171.7827,706.0,31.5713692425,5702.76257379
IU,POHA,19.7573,-155.5326,1990.0,38.3499290758,9772.25757835
IU,XMAS,2.0448,-157.4457,20.0,42.107469843,7844.6424043
IU,RAR,-21.2125,-159.7733,28.0,48.8806087145,5339.61358195
G,PPTF,-17.5896,-149.565247,705.0,58.3275481709,6136.30281026
G,TAOE,-8.85492,-140.14775,800.0,63.6523871517,7442.64457909
IU,TUC,32.3098,-110.7847,910.0,70.3146812146,12917.1202706
IU,SLBS,23.6858,-109.9443,825.0,75.7568354194,12136.2044104
IU,PTCN,-25.0713,-130.0953,220.0,81.8519600392,6356.49877762
G,UNM,19.329662,-99.178062,2280.0,87.3032901626,12273.1457041
IU,SSPA,40.6358,-77.8876,270.0,91.7286759669,15360.6792828
II,RPN,-27.1267,-109.3344,110.0,101.301435431,7240.66000515
IU,PAYG,-0.6742,-90.2861,270.0,104.968838054,10784.2000419
CU,BCIP,9.1665,-79.8373,61.0,110.034349508,12276.8662034
IU,OTAV,0.2376,-78.4508,3510.0,115.362061049,11454.369792
II,NNA,-11.9875,-76.8422,575.0,121.915914192,10297.6324449
G,ICC,-20.284,-70.035004,950.0,131.15577125,9738.3097332
G,PEL,-33.143607,-70.67494,700.0,135.580011187,8397.61106268
G,COYC,-45.57299,-72.08139,235.0,139.947494935,7089.24251633
IU,TRQA,-38.0568,-61.9787,540.0,144.270799354,8183.2355168
IU,PMSA,-64.7744,-64.0489,40.0,155.175907112,5397.60950051
IU,RCBR,-5.8274,-35.9014,400.0,159.545495515,12293.5715346
II,HOPE,-54.2836,-36.4879,20.0,167.103380988,6982.54923893
II,SACV,14.9702,-23.6085,387.0,170.874559419,14743.0857489
IU,SBA,-77.8492,166.7572,50.0,177.36884783,1761.49373089
GT,VNDA,-77.517273,161.852753,121.1,181.224592476,1721.19662379
II,SHEL,-15.9594,-5.7455,537.0,190.665885054,11298.3239545
IU,KOWA,14.4967,-4.014,321.0,196.366604628,14625.735088
IU,PAB,39.5446,-4.3499,950.0,203.879306545,17361.7375802
IU,TOL,39.8814,-4.048499,480.0,204.644642593,17391.4729669
G,CCD,-75.1065,123.305,3240.0,210.735986365,2108.54856471
GT,LBTB,-25.0151,25.596649,1128.0,217.556153281,9645.04717017
IU,LSZ,-15.2779,28.1882,1200.0,222.982419844,10577.8343168
G,CRZF,-46.43096,51.855308,140.0,228.72365285,6528.38681858
G,DRV,-66.664909,140.002075,40.0,235.422437656,1227.45487904
G,RER,-21.1712,55.739861,834.0,244.708650898,8821.66350155
G,ROCAM,-19.75553,63.37014,52.0,251.842498792,8590.43682933
G,AIS,-37.796349,77.569183,35.9,253.304807337,6168.401336
II,DGAR,-7.4121,72.4525,1.0,265.605915493,9329.499536
IU,KONO,59.6491,9.5982,216.0,270.627903164,18570.5253833
II,PALK,7.2728,80.7022,460.0,279.743100884,10334.5115298
II,COCO,-12.1901,96.8349,1.0,285.194161509,7601.57580331
IU,NWAO,-32.9277,117.239,380.0,293.156471578,4585.0340832
MS,BTDF,1.3617,103.775002,57.0,297.882704916,8612.06954193
IU,MBWA,-21.159,119.7313,190.0,303.515469432,5625.74965622
II,KAPI,-5.0142,119.7517,300.0,310.86563452,7273.78477755
HK,HKPS,22.277599,114.141502,196.3,315.332371546,10316.0353402
II,WRAB,-19.9336,134.36,366.0,321.134988988,5187.65584475
II,TAU,-42.9099,147.3204,132.0,326.247489398,2381.35086137
G,CAN,-35.318714,148.996323,700.0,334.641952513,3143.14231243
IU,CTAO,-20.08765,146.24998,367.0,336.351487515,4848.89044469
II,ERM,42.015,143.1572,40.0,344.523963278,11682.7354199
IU,MA2,59.5756,150.77,337.0,352.497183871,13537.3899252
IU,HNR,-9.4387,159.9475,100.0,355.758881578,5850.40621861
