id,time,lat,lon,mag,along_strike_distance
usp0004kt3,1991-01-17 13:01:28.950000,-51.443,140.564,5.5,13215.2623852
usp0004kuf,1991-01-18 10:45:18.470000,-51.145,139.415,6.3,13179.3402459
usp00052gx,1992-02-02 00:22:05.990000,-51.654,139.406,6.0,13140.6085712
usp00052gy,1992-02-02 00:31:30.940000,-51.547,139.704,6.3,13163.852459
usp0005kqg,1993-01-13 18:50:42.510000,-50.791,139.505,6.3,13210.5619729
usp00061bj,1993-10-02 02:51:28.620000,-50.147,138.892,5.613,13226.0559763
usp00061zq,1993-10-14 12:02:35.560000,-50.436,139.904,6.0,13258.0625242
usp0006g9y,1994-07-29 21:29:16.830000,-53.535,140.117,5.37,13032.0311127
usp0006xye,1995-05-24 13:06:10.530000,-52.261,139.805,5.5,13114.690499
usp0007qzw,1996-10-06 05:23:20.830000,-52.672,140.319,5.37,13108.4617739
usp0007r00,1996-10-06 06:33:16.350000,-52.652,140.174,5.4,13102.9281643
usp00081a6,1997-04-26 10:11:54,-53.404,139.709,5.6,13022.5716262
usp000826h,1997-05-12 19:00:22.310000,-51.391,139.553,5.4,13167.9334876
usp0008335,1997-06-02 21:08:51.460000,-53.547,140.118,5.5,13031.1503007
usp00088e4,1997-10-03 02:42:31.890000,-53.61,140.4,5.4,13039.6530019
usp0008ncq,1998-05-19 14:23:13.610000,-53.779,140.737,5.2,13042.3179067
usp0008ns3,1998-05-27 03:24:17.060000,-50.462,139.489,5.7,13234.3535188
usp0009jx8,1999-12-16 14:17:54.760000,-50.149,138.989,6.0,13231.0976512
usp0009jxp,1999-12-17 00:27:28.870000,-50.26,139.423,6.0,13245.949271
usp0009u58,2000-06-07 00:42:12.850000,-51.882,139.441,5.2,13125.1901277
usp0009ue0,2000-06-11 11:55:12.340000,-50.579,139.55,6.6,13228.7993641
usp000b1z0,2002-04-08 03:48:55.240000,-51.068,139.269,6.2,13177.5497677
usp000b3ky,2002-05-02 18:25:29.500000,-51.834,139.717,5.2,13142.7604743
usp000bnpp,2003-01-17 07:03:19.080000,-52.384,140.42,5.2,13135.6298717
usp000bw7u,2003-04-29 17:56:38.270000,-50.472,139.318,5.4,13224.6042786
usp000cxhu,2004-06-09 22:49:44.450000,-51.566,139.656,5.694,13159.9741902
usp000cxhv,2004-06-09 22:52:08.800000,-51.603,139.615,6.4,13155.0917954
usp000d3b0,2004-09-01 04:55:28.310000,-53.653,140.867,5.2,13058.2897561
usp000dfk6,2005-02-06 01:25:43.220000,-52.978,140.391,5.3,13088.288948
usp000dfk7,2005-02-06 01:28:48.080000,-52.824,140.228,5.6,13092.3042401
usp000dkp4,2005-03-30 16:00:52.240000,-53.61,140.817,5.3,13059.3162076
