net,sta,lat,lon,dep,azi,dist
IU,NWAO,-32.9277,117.239,380.0,4.74853076993,1901.61236655
IU,MBWA,-21.159,119.7313,190.0,8.02305633425,3221.56964541
G,INU,35.35,137.029,132.0,17.4378644424,9688.22556762
IU,MAJO,36.54567,138.20406,405.0,18.0750440025,9842.63184529
IU,PET,53.0233,158.6499,110.0,25.8783481301,12114.4545481
II,WRAB,-19.9336,134.36,366.0,33.2845398773,3727.529713
IU,ADK,51.8823,-176.6842,130.0,39.9561144053,12971.2323835
IU,PMG,-9.4047,147.1597,90.0,43.9190146856,5361.52537581
IU,CTAO,-20.08765,146.24998,367.0,50.3935226048,4282.09137996
IU,HNR,-9.4387,159.9475,100.0,57.9086742534,6069.92794887
IU,TARA,1.3549,172.9229,20.0,63.170479628,7866.50836268
G,CAN,-35.318714,148.996323,700.0,71.6079751954,3149.91090939
G,NOUC,-22.09863,166.30665,137.0,73.9757387715,5375.53687925
II,MSVF,-17.7448,178.0528,801.1,80.6166935662,6555.41953774
II,TAU,-42.9099,147.3204,132.0,84.1850270609,2540.49371838
IU,RAO,-29.245,-177.929,60.0,93.4668247948,5934.87436866
IU,SNZO,-41.3087,174.7043,120.0,101.349289436,4583.22198437
G,PPTF,-17.5896,-149.565247,705.0,105.187628908,8868.53840806
IU,SLBS,23.6858,-109.9443,825.0,109.8988578,15127.0030917
AU,MCQ,-54.4986,158.9561,14.0,116.594171829,2955.25826656
IU,PTCN,-25.0713,-130.0953,220.0,124.144322301,9484.41004783
IU,SSPA,40.6358,-77.8876,270.0,130.368390387,18533.3747259
II,RPN,-27.1267,-109.3344,110.0,141.058012433,10383.9603063
IU,PAYG,-0.6742,-90.2861,270.0,148.079927556,13874.675443
G,DRV,-66.664909,140.002075,40.0,152.395232291,2310.65749018
IU,OTAV,0.2376,-78.4508,3510.0,161.957371266,14330.6744388
GT,VNDA,-77.517273,161.852753,121.1,163.041747195,3616.31978104
IU,SDV,8.8839,-70.634,1620.0,170.759889169,15409.0114848
G,CCD,-75.1065,123.305,3240.0,175.35480351,2819.95192395
IU,SPA,-90.0,0.0,2927.0,180.0,4460.55141915
IU,CASY,-66.2792,110.5354,10.0,187.18077991,1835.31486456
II,HOPE,-54.2836,-36.4879,20.0,196.600827239,8155.0997427
IU,RCBR,-5.8274,-35.9014,400.0,212.761989554,13238.173469
G,TRIS,-37.0681,-12.3152,60.0,219.49695069,9091.93838162
II,ASCN,-7.9327,-14.3601,173.0,232.700945096,11980.3040744
II,SHEL,-15.9594,-5.7455,537.0,235.626189269,10728.8769256
II,SUR,-32.3797,20.8117,1770.0,244.633608987,7643.49395926
G,CRZF,-46.43096,51.855308,140.0,249.412936838,4606.83881684
G,PAF,-49.351,70.210708,17.0,253.527567594,3224.40539038
IU,LSZ,-15.2779,28.1882,1200.0,261.871396825,8537.84951715
G,FOMA,-24.97565,46.978877,28.0,268.685613454,6413.07084269
II,ABPO,-19.018,47.229,1528.0,273.650465305,6869.87587802
G,AIS,-37.796349,77.569183,35.9,279.613997319,3296.27031081
G,ROCAM,-19.75553,63.37014,52.0,286.682357597,5672.2149621
II,MSEY,-4.6737,55.4792,475.0,290.657747622,7509.06211998
II,RAYN,23.5225,45.5032,631.0,299.743152592,10659.8660619
II,DGAR,-7.4121,72.4525,1.0,304.6834458,6183.91322727
II,UOSS,24.9453,56.2042,284.4,308.536142405,10153.3705006
II,ABKT,37.9304,58.1189,678.0,317.140717038,11251.8307197
II,PALK,7.2728,80.7022,460.0,321.045160293,7185.57073145
II,NIL,33.6506,73.2686,629.0,325.782356525,10161.6786431
II,COCO,-12.1901,96.8349,1.0,331.191022128,4530.53563203
IC,LSA,29.7031,91.127,3660.0,338.660091388,9153.7803789
MS,BTDF,1.3617,103.775002,57.0,344.974262703,5802.83311879
II,TLY,51.6807,103.6438,579.0,352.432295788,11325.7324498
IC,QIZ,19.0291,109.8445,240.0,354.176692411,7667.19482166
