id,time,lat,lon,mag,along_strike_distance
usp0004k6u,1991-01-04 06:56:26.740000,-49.597,117.34,5.613,143.474001008
usp0004n01,1991-02-16 02:15:14.420000,-49.447,116.838,5.562,178.956675474
usp00077ey,1995-11-25 03:17:56.190000,-49.628,117.327,5.5,141.194723864
usp0007mh8,1996-07-24 02:52:22.620000,-49.268,116.756,5.2,198.10581575
usp000858r,1997-07-23 23:33:28.020000,-49.549,117.199,5.3,153.746728538
usp000fm02,2007-08-30 07:34:43.800000,-49.583,117.397,5.1,142.479367977
usp000g9tg,2008-06-16 10:17:51.010000,-49.332,116.505,5.0,204.657716041
usp000hjqv,2010-08-25 04:06:17.340000,-49.496,117.32,5.0,153.632140221
usp000jbx1,2011-12-07 03:29:03.360000,-49.634,117.122,5.0,149.790149637
usp000jv7v,2012-11-08 17:38:05.320000,-49.699,117.354,5.532,133.678055559
usb000krt4,2013-11-03 00:12:36.760000,-49.5402,117.3437,5.451,148.571921287
us2000a3dd,2017-08-01 17:20:25.130000,-49.5282,116.8956,5.451,169.416521313
