net,sta,lat,lon,dep,azi,dist
IC,LSA,29.7031,91.127,3660.0,2.59763477525,7944.14836079
IU,CHTO,18.8141,98.9443,420.0,11.5174132995,6821.36341629
II,COCO,-12.1901,96.8349,1.0,16.5650982856,3405.90604879
MS,BTDF,1.3617,103.775002,57.0,22.0299044944,5048.90745215
HK,HKPS,22.277599,114.141502,196.3,25.786972349,7597.62894524
IU,TATO,24.9735,121.4971,160.0,31.2733128177,8164.19472986
G,INU,35.35,137.029,132.0,37.956507253,9899.56739235
II,KAPI,-5.0142,119.7517,300.0,46.0509987068,5146.78568325
IU,ADK,51.8823,-176.6842,130.0,48.3936639823,13826.8255768
IU,GUMO,13.5893,144.8684,170.0,56.8664251045,8444.93736002
IU,MBWA,-21.159,119.7313,190.0,61.618610226,3737.33046486
IU,WAKE,19.2834,166.652,20.0,68.2089260281,10503.4027133
IU,NWAO,-32.9277,117.239,380.0,77.9175580013,2734.62265833
IM,PD08,42.7589,-109.583603,2190.0,80.7643251192,18549.5615435
IU,CTAO,-20.08765,146.24998,367.0,84.4921519182,5913.27080116
G,SANVU,-15.447148,167.203232,56.0,94.5690505225,7968.02738122
G,NOUC,-22.09863,166.30665,137.0,99.5274117612,7433.82538548
G,CAN,-35.318714,148.996323,700.0,102.893054351,5224.21080829
II,TAU,-42.9099,147.3204,132.0,111.999074532,4752.76200547
IU,RAO,-29.245,-177.929,60.0,114.810210033,8188.27009244
IU,SNZO,-41.3087,174.7043,120.0,121.492287065,6859.38503904
AU,MCQ,-54.4986,158.9561,14.0,130.963562421,5190.65178002
IU,SLBS,23.6858,-109.9443,825.0,135.130875067,17371.4561503
IM,TX10,29.3305,-103.703499,1034.1,139.377712464,18238.9364748
G,DRV,-66.664909,140.002075,40.0,148.980422234,4142.60715398
IU,CASY,-66.2792,110.5354,10.0,160.506112409,3030.15716773
G,CCD,-75.1065,123.305,3240.0,165.640906133,4074.50869125
IU,QSPA,-89.9289,144.4382,2850.0,179.920356,5345.90701651
IU,SPA,-90.0,0.0,2927.0,180.0,5350.32884974
CU,TGUH,14.057,-87.273,1151.0,189.011320203,16878.0900694
IU,PMSA,-64.7744,-64.0489,40.0,192.077093723,7923.21860092
II,EFI,-51.6753,-58.0637,110.0,200.296525525,9129.65487646
IU,BOCO,4.5869,-74.0432,3160.0,207.501926134,15507.8035791
II,HOPE,-54.2836,-36.4879,20.0,210.128315871,8117.51093363
G,SPB,-23.592691,-47.426979,647.0,220.896911844,11439.7461021
IU,PTGA,-0.7308,-59.9666,237.0,222.087260319,14306.4419037
G,PAF,-49.351,70.210708,17.0,233.613476954,1623.02967674
IU,TRIS,-37.0681,-12.3152,60.0,235.109569746,8125.34640487
IU,RCBR,-5.8274,-35.9014,400.0,241.195937843,12281.5146051
G,CRZF,-46.43096,51.855308,140.0,247.787540506,2927.06605636
II,SUR,-32.3797,20.8117,1770.0,256.84860199,5931.71003129
GT,LBTB,-25.0151,25.596649,1128.0,267.346924579,5982.95008106
G,SOK,14.494418,-16.456223,70.9,271.099180703,12289.85333
IU,LSZ,-15.2779,28.1882,1200.0,278.435127998,6427.18453416
G,FOMA,-24.97565,46.978877,28.0,283.218771496,4225.88401146
G,AIS,-37.796349,77.569183,35.9,293.435060296,1028.51636179
G,RER,-21.1712,55.739861,834.0,297.030412452,3819.17709942
IU,FURI,8.8952,38.6798,2570.0,305.653069856,7565.06094864
G,ROCAM,-19.75553,63.37014,52.0,308.742477565,3404.77457182
II,MSEY,-4.6737,55.4792,475.0,312.628711727,5260.95682205
II,RAYN,23.5225,45.5032,631.0,320.015019715,8486.06245085
II,UOSS,24.9453,56.2042,284.4,329.663381407,8114.63225771
II,DGAR,-7.4121,72.4525,1.0,333.364359192,4138.0058951
II,ABKT,37.9304,58.1189,678.0,336.423967382,9366.04465483
II,NIL,33.6506,73.2686,629.0,347.134705945,8516.36840182
II,PALK,7.2728,80.7022,460.0,350.061027469,5510.46892236
IC,WMQ,43.8138,87.7049,850.0,359.567466274,9504.95659155
