net,sta,lat,lon,dep,azi,dist
II,FFC,54.725,-101.9783,338.0,0.831832927405,6487.79059462
G,UNM,19.329662,-99.178062,2280.0,9.62964923149,2595.98665347
IU,CCM,38.0557,-91.2446,222.0,13.841432626,4795.50351088
IU,WVT,36.1297,-87.83,170.0,18.6043239392,4701.00328029
IU,SSPA,40.6358,-77.8876,270.0,25.1483238931,5555.28523323
IU,TEIG,20.2263,-88.2763,40.0,30.9848156471,3118.40541821
CU,TGUH,14.057,-87.273,1151.0,41.3783602878,2644.35004494
IU,BBSR,32.371299,-64.696299,30.0,42.4631818359,5705.10117055
II,JTS,10.2908,-84.9525,340.0,52.2450202136,2553.44884605
G,HDC,10.00201,-84.11142,1186.0,54.0663028747,2609.53750348
CU,BCIP,9.1665,-79.8373,61.0,60.9373221953,2962.40731697
IU,SDV,8.8839,-70.634,1620.0,68.6487652301,3876.76535576
IU,PAYG,-0.6742,-90.2861,270.0,76.7813528723,1477.30091402
IU,OTAV,0.2376,-78.4508,3510.0,81.3258788688,2789.12028925
IU,PTGA,-0.7308,-59.9666,237.0,87.0557697978,4820.17765863
IU,RCBR,-5.8274,-35.9014,400.0,94.7168137149,7464.85390451
IU,SAML,-8.9489,-63.1831,120.0,99.345310825,4461.07537525
II,SHEL,-15.9594,-5.7455,537.0,106.490539919,10697.5900957
II,NNA,-11.9875,-76.8422,575.0,108.847240768,3041.33996947
G,ICC,-20.284,-70.035004,950.0,119.653634595,4030.7949033
IU,LVC,-22.6127,-68.9111,2960.0,122.487026732,4240.14236623
G,TRIS,-37.0681,-12.3152,60.0,126.968021897,9838.57862637
IU,LCO,-29.011,-70.7005,2274.0,132.626121343,4423.00364933
G,RER,-21.1712,55.739861,834.0,141.590981235,16424.0471088
II,EFI,-51.6753,-58.0637,110.0,149.627656523,6747.95668839
G,COYC,-45.57299,-72.08139,235.0,151.60130222,5528.01754285
G,CRZF,-46.43096,51.855308,140.0,159.22298989,13925.5562437
IU,PMSA,-64.7744,-64.0489,40.0,162.935570157,7446.92535382
G,PAF,-49.351,70.210708,17.0,174.67520931,14081.0146095
IU,SPA,-90.0,0.0,2927.0,180.0,9581.77730007
G,CCD,-75.1065,123.305,3240.0,190.839900128,10727.8151515
II,RPN,-27.1267,-109.3344,110.0,193.577957371,2662.70964375
G,DRV,-66.664909,140.002075,40.0,200.899707314,10760.2663357
AU,MCQ,-54.4986,158.9561,14.0,215.207378785,10171.6134066
II,TAU,-42.9099,147.3204,132.0,224.837063354,11290.2584017
IU,PTCN,-25.0713,-130.0953,220.0,228.147189157,3718.11544183
IU,MBWA,-21.159,119.7313,190.0,237.339833914,14592.7093241
IU,RAO,-29.245,-177.929,60.0,240.801967656,8326.68988077
G,PPTF,-17.5896,-149.565247,705.0,249.601267512,5278.68311778
IU,AFI,-13.9085,-171.7827,706.0,256.584671324,7603.67533183
G,TAOE,-8.85492,-140.14775,800.0,260.375043091,4123.9050679
IU,KNTN,-2.7744,-171.7186,20.0,268.509513708,7613.98742114
IU,XMAS,2.0448,-157.4457,20.0,275.193499866,6069.70457576
II,KWAJ,8.8019,167.613,0.0,278.787576547,9993.08320249
IU,GUMO,13.5893,144.8684,170.0,283.101366481,12488.4227341
IU,JOHN,16.7329,-169.5292,2.0,289.522529455,7634.83477669
IU,POHA,19.7573,-155.5326,1990.0,296.606358218,6286.98946659
IU,TATO,24.9735,121.4971,160.0,300.766608049,14706.0764857
IU,MAJO,36.54567,138.20406,405.0,308.850102139,12799.5121511
H2,H2O,27.88191,-141.99173,-4947.0,312.597165703,5438.38084635
IU,ADK,51.8823,-176.6842,130.0,323.27296412,9216.7391106
IC,HIA,49.2704,119.7414,620.0,328.481611609,13548.950615
II,KDAK,57.7828,-152.5835,152.0,334.87373327,8118.63206498
TS,PAS,34.14844,-118.17117,314.0,340.663540676,4484.78232533
IU,SLBS,23.6858,-109.9443,825.0,346.788488855,3127.4917645
IU,TUC,32.3098,-110.7847,910.0,349.205714044,4076.07303137
IM,TX06,29.319,-103.681999,939.5,359.225918515,3665.17687166
