net,sta,lat,lon,dep,azi,dist
II,BRVK,53.0581,70.2828,330.0,0.411963681786,11440.3976909
IU,ANMO,34.94591,-106.4572,1820.0,11.3214250401,1212.49906396
IU,KEV,69.7565,27.0035,100.0,14.0966369014,9011.42806116
IU,SFJD,66.9961,-50.62076,330.0,23.8590697064,6190.90035124
II,BORG,64.7474,-21.3268,110.0,27.5918352156,7487.62367214
G,IVI,61.205808,-48.171178,15.0,30.9910866265,6121.63128197
G,CLF,48.025791,2.26,145.0,38.7226871178,9491.46640435
IU,CCM,38.0557,-91.2446,222.0,43.5789282627,2278.55567086
IU,WVT,36.1297,-87.83,170.0,52.1205505788,2422.70290173
II,CMLA,37.7637,-25.5243,429.0,56.4366378017,7860.47994123
IU,HKT,29.96478,-95.83812,69.0,61.2588979651,1453.88943487
IU,BBSR,32.371299,-64.696299,30.0,67.9180028796,4410.55286919
IU,DWPF,28.1103,-81.4327,30.0,75.1573005007,2787.5618369
II,ABPO,-19.018,47.229,1528.0,80.9571298645,17511.5991694
CU,GRTK,21.51149,-71.1327,12.0,86.6719458752,3890.75945686
CU,MTDJ,18.22605,-77.53454,925.0,95.3764538983,3330.88256595
IU,TEIG,20.2263,-88.2763,40.0,97.6358006757,2184.79057921
IU,SDV,8.8839,-70.634,1620.0,105.962474902,4417.78016807
CU,TGUH,14.057,-87.273,1151.0,112.277673583,2548.11018302
G,UNM,19.329662,-99.178062,2280.0,116.153995425,1156.095033
IU,OTAV,0.2376,-78.4508,3510.0,124.309530159,4235.44247902
II,NNA,-11.9875,-76.8422,575.0,135.2477927,5322.19681754
IU,PAYG,-0.6742,-90.2861,270.0,140.990627084,3421.23184548
G,PEL,-33.143607,-70.67494,700.0,145.753964841,7542.66782212
G,COYC,-45.57299,-72.08139,235.0,154.333375254,8589.04662871
IU,PMSA,-64.7744,-64.0489,40.0,162.300655529,10598.9474477
G,PAF,-49.351,70.210708,17.0,178.873504237,17216.7312964
II,RPN,-27.1267,-109.3344,110.0,180.328112445,5683.95581143
IU,SBA,-77.8492,166.7572,50.0,193.135133826,12485.6766903
IU,CASY,-66.2792,110.5354,10.0,199.921240677,14578.6049708
IU,PTCN,-25.0713,-130.0953,220.0,204.045098245,5909.05276352
AU,MCQ,-54.4986,158.9561,14.0,218.440569873,12291.0438181
G,TAOE,-8.85492,-140.14775,800.0,226.481491664,4982.46872274
IU,RAR,-21.2125,-159.7733,28.0,231.770256258,7446.20951733
IU,RAO,-29.245,-177.929,60.0,234.954366479,9448.14186847
IU,AFI,-13.9085,-171.7827,706.0,245.199822409,8016.87771733
G,FUTU,-14.307673,-178.121063,97.0,248.065938336,8630.12865119
IU,XMAS,2.0448,-157.4457,20.0,252.342229051,5750.64610007
IU,HNR,-9.4387,159.9475,100.0,261.920140227,10542.3497898
IU,TARA,1.3549,172.9229,20.0,266.391757513,8739.42915802
IU,POHA,19.7573,-155.5326,1990.0,273.569908935,4804.41076797
G,KIP,21.42,-158.0112,110.0,276.686654971,5010.48348176
H2,H2O,27.88191,-141.99173,-4947.0,284.185468877,3311.17071384
IU,MIDW,28.2156,-177.3698,20.0,289.953011049,6749.98898993
MS,BTDF,1.3617,103.775002,57.0,304.360416212,15484.5978417
G,INU,35.35,137.029,132.0,311.677609251,10434.2439479
IU,ADK,51.8823,-176.6842,130.0,317.324233387,6403.47935891
TS,PAS,34.14844,-118.17117,314.0,323.200697132,1410.13123639
II,PFO,33.6107,-116.4555,1280.0,326.908063817,1263.84463833
IM,NV32,38.334301,-118.2995,1829.0,332.896252571,1791.17563697
IM,IL19,64.746101,-146.797394,549.0,339.087787812,5253.82347843
IU,TIXI,71.6341,128.8667,40.0,344.020670547,8496.07380288
II,NRIL,69.5049,88.4414,92.0,353.932894281,9513.4320615
IM,PD11,42.752602,-109.576897,2182.0,358.770916739,2053.60909126
