id,time,lat,lon,mag,along_strike_distance
us20003j4u,2015-09-13 08:14:08.560000,24.913,-109.6226,6.7,75.6004573484
us20003j4t,2015-09-13 07:57:33.460000,24.8094,-109.5138,5.6,89.6259852207
us10003006,2015-08-07 04:35:01.920000,24.069,-108.9079,5.613,184.526399827
usb000sjt0,2014-10-08 02:40:53.110000,23.8441,-108.3311,6.1,246.606544922
usp000hncn,2010-10-21 17:59:00.640000,24.752,-109.26,5.613,115.923601872
usp000hncm,2010-10-21 17:53:13.570000,24.696,-109.156,6.7,127.925065343
usp000hnax,2010-10-20 06:58:13.940000,24.471,-109.026,5.8,150.124509588
usp000hnam,2010-10-20 04:15:34.820000,24.466,-109.144,5.9,139.905380224
usp000hnak,2010-10-20 04:09:42.820000,24.54,-109.098,5.9,140.15966499
usp000fm5s,2007-09-01 19:14:22.640000,24.902,-109.689,6.1,69.520590956
usp000ds95,2005-06-05 08:28:50.900000,23.674,-108.366,5.6,254.955742088
usp000cmfn,2004-02-18 10:59:19.380000,23.639,-108.821,5.9,223.249076169
usp00069un,1994-03-18 02:20:18.750000,24.788,-109.109,5.7,129.324117687
usp0004t92,1991-06-22 00:30:26.480000,23.915,-108.549,6.2,223.950791285
usp00046pp,1990-03-16 15:52:42.630000,24.897,-109.035,6.1,134.020922903
