id,time,lat,lon,mag,along_strike_distance
us70005f05,2019-09-11 19:16:40.678000,-38.2779,-93.0066,5.4,10275.3557836
usp000jbp6,2011-12-01 09:57:18.350000,-39.416,-91.17,5.4,10112.763076
usp000hd0m,2010-05-21 15:56:30.500000,-38.689,-91.372,5.0,10131.582173
usp000hcyw,2010-05-20 08:06:28.760000,-39.063,-92.159,5.9,10198.9489435
usp000gp4h,2008-11-20 22:38:38.640000,-38.968,-91.912,5.0,10177.826677
usp000gja3,2008-10-04 11:47:05.520000,-38.885,-91.23,5.5,10118.88066
usp000gazs,2008-06-30 04:05:59.420000,-38.396,-93.252,5.2,10296.3186375
usp000g8kt,2008-06-05 05:22:26.460000,-38.871,-91.613,5.8,10152.1381822
usp000g8kb,2008-06-05 02:16:46.930000,-38.844,-91.623,6.0,10153.0668333
usp000ce82,2003-11-30 21:58:46.790000,-39.233,-92.026,5.5,10186.9715102
usp000besx,2002-10-18 11:33:51.010000,-39.06,-92.236,5.624,10205.6199231
usp00065v4,1993-12-31 05:19:23.070000,-38.332,-93.202,5.37,10292.2185794
