id,time,lat,lon,mag,group
iscgem880456,1960-10-02 11:53:41,-38.874,-91.537,6.0,-1
usp0000kfv,1976-11-25 20:24:29.500000,-38.923,-91.537,5.81,-1
usp0002gnd,1985-07-10 05:06:33.360000,-38.605,-91.623,6.1,-1
usp0002hs4,1985-08-15 08:59:49.990000,-38.407,-93.251,5.3,-1
usp0002jb4,1985-09-01 08:28:21.530000,-38.91,-92.051,5.5,-1
usp00033ac,1987-03-14 20:18:37.620000,-38.897,-92.203,5.9,-1
usp00065v4,1993-12-31 05:19:23.070000,-38.332,-93.202,5.37,-1
usp000besx,2002-10-18 11:33:51.010000,-38.8611929451,-91.8830065328,5.624,1
usp000ce82,2003-11-30 21:58:46.790000,-38.7514349159,-91.629368837,5.5,1
usp000g8kb,2008-06-05 02:16:46.930000,-38.7428009989,-91.5067064201,6.0,1
usp000g8kt,2008-06-05 05:22:26.460000,-38.7277204822,-91.3972839744,5.8,1
usp000gazs,2008-06-30 04:05:59.420000,-38.4731577924,-92.4541128934,5.2,1
usp000gja3,2008-10-04 11:47:05.520000,-38.7361175047,-91.3670124054,5.5,1
usp000gp4h,2008-11-20 22:38:38.640000,-38.8613373108,-91.904216014,5.0,1
usp000hcyw,2010-05-20 08:06:28.760000,-38.791169393,-91.9906812827,5.9,1
usp000hd0m,2010-05-21 15:56:30.500000,-38.8214692002,-91.3612252115,5.0,1
usp000jbp6,2011-12-01 09:57:18.350000,-38.8455946587,-91.6926590492,5.4,1
us70005f05,2019-09-11 19:16:40.678000,-38.4356331794,-92.6191238489,5.4,1
