net,sta,lat,lon,dep,azi,dist
G,FOMA,-24.97565,46.978877,28.0,3.1880955627,1612.76072177
II,UOSS,24.9453,56.2042,284.4,10.1469376125,7210.9844259
II,MSEY,-4.6737,55.4792,475.0,16.1769011472,3971.27013256
IU,KBL,34.5408,69.0432,1920.0,19.3288255617,8530.9076405
G,RER,-21.1712,55.739861,834.0,27.1343171718,2229.96955207
G,HYB,17.41867,78.55213,510.0,34.7085102495,7146.87070349
IC,LSA,29.7031,91.127,3660.0,38.6400242029,8967.98868862
G,ROCAM,-19.75553,63.37014,52.0,42.0894455231,2743.64881599
IU,CHTO,18.8141,98.9443,420.0,51.0992090117,8472.51199119
IC,QIZ,19.0291,109.8445,240.0,58.7728457867,9257.65907413
IU,TATO,24.9735,121.4971,160.0,61.9386905017,10582.5821903
MS,BTDF,1.3617,103.775002,57.0,67.1759575809,7399.51777377
II,COCO,-12.1901,96.8349,1.0,73.1921218122,5816.19203673
II,KAPI,-5.0142,119.7517,300.0,83.5208565202,8256.3252819
IU,GUMO,13.5893,144.8684,170.0,85.000042463,11707.4734636
IU,WAKE,19.2834,166.652,20.0,93.7564092762,13953.0436536
G,AIS,-37.796349,77.569183,35.9,96.1318499106,2732.10557432
IU,NWAO,-32.9277,117.239,380.0,107.298792737,6271.95116547
IU,CTAO,-20.08765,146.24998,367.0,111.913315526,9443.93262187
IU,TARA,1.3549,172.9229,20.0,114.574938782,13187.7424842
G,CAN,-35.318714,148.996323,700.0,125.274030735,8566.8450449
G,PAF,-49.351,70.210708,17.0,127.827042394,2195.98130029
II,MSVF,-17.7448,178.0528,801.1,132.214679483,11949.5467888
IU,RAO,-29.245,-177.929,60.0,142.056280184,11139.2544736
IU,CASY,-66.2792,110.5354,10.0,148.61055716,4931.68210132
G,DRV,-66.664909,140.002075,40.0,151.391265682,6211.71896316
G,CCD,-75.1065,123.305,3240.0,160.507313873,5439.20652644
GT,VNDA,-77.517273,161.852753,121.1,166.514634584,6324.05405994
G,TAOE,-8.85492,-140.14775,800.0,171.818088671,14612.3361018
IU,QSPA,-89.9289,144.4382,2850.0,179.908661656,5629.10724092
IU,SPA,-90.0,0.0,2927.0,180.0,5627.95161573
II,RPN,-27.1267,-109.3344,110.0,203.060727872,12202.7199945
IU,PMSA,-64.7744,-64.0489,40.0,206.844763485,6965.58613586
II,EFI,-51.6753,-58.0637,110.0,220.597402392,7531.00520409
II,HOPE,-54.2836,-36.4879,20.0,225.046827982,6124.2996916
IU,TRQA,-38.0568,-61.9787,540.0,229.839428098,8722.22008443
IU,LVC,-22.6127,-68.9111,2960.0,236.838039775,10386.4521241
G,UNM,19.329662,-99.178062,2280.0,245.80058034,16016.1864749
G,SPB,-23.592691,-47.426979,647.0,249.280377554,8668.11549573
G,TRIS,-37.0681,-12.3152,60.0,253.643912649,5026.80160596
IU,PTGA,-0.7308,-59.9666,237.0,258.900773367,11333.5278902
G,CAY,4.948,-52.317001,25.0,268.314872715,11082.6157301
IU,RCBR,-5.8274,-35.9014,400.0,270.431187955,8915.98732858
II,SUR,-32.3797,20.8117,1770.0,281.281360833,2405.02007145
II,SHEL,-15.9594,-5.7455,537.0,282.235497583,5643.06069721
IU,SSPA,40.6358,-77.8876,270.0,290.143220071,15324.7788015
G,SOK,14.494418,-16.456223,70.9,298.858947859,8810.05606589
GT,LBTB,-25.0151,25.596649,1128.0,303.805804409,2501.48520028
IU,KOWA,14.4967,-4.014,321.0,308.193113713,7918.09584505
IU,MSKU,-1.6557,13.6116,312.0,313.594434307,5328.42606642
IU,LSZ,-15.2779,28.1882,1200.0,321.92244725,3202.109301
G,SSB2,45.278999,4.542,700.0,332.02688136,10267.4705778
II,MBAR,-0.6019,30.7382,1390.0,336.257049763,4581.90787307
IU,NAI,-1.2739,36.8037,1692.0,345.111726499,4337.15600555
IU,FURI,8.8952,38.6798,2570.0,350.202047976,5412.26165297
G,AGD,11.529,42.824001,450.0,355.855038958,5659.18930578
