net,sta,lat,lon,dep,azi,dist
IU,COR,44.5855,-123.3046,110.0,11.5400305514,11301.5166412
IU,PTCN,-25.0713,-130.0953,220.0,15.6837521716,3566.97027028
IU,TUC,32.3098,-110.7847,910.0,23.8082762533,10200.9691429
IU,SLBS,23.6858,-109.9443,825.0,26.8343272241,9302.29296369
IM,TX06,29.319,-103.681999,939.5,30.5347881672,10083.5356227
G,UNM,19.329662,-99.178062,2280.0,37.8072150101,9198.63334152
IU,TEIG,20.2263,-88.2763,40.0,46.9299634092,9742.07808837
II,RPN,-27.1267,-109.3344,110.0,48.6084284753,4034.02765502
IU,PAYG,-0.6742,-90.2861,270.0,54.4305508698,7565.67963705
IU,OTAV,0.2376,-78.4508,3510.0,64.9786018433,8283.13430556
IU,BOCO,4.5869,-74.0432,3160.0,66.6380012164,8945.78183455
II,NNA,-11.9875,-76.8422,575.0,73.1889604642,7220.72597555
IU,SAML,-8.9489,-63.1831,120.0,83.3897581161,8324.14090573
IU,LVC,-22.6127,-68.9111,2960.0,86.9758432939,6734.92741771
G,PEL,-33.143607,-70.67494,700.0,93.4631416287,5717.08327699
IU,TBT,28.6794,-17.9145,180.0,98.9310527511,14520.2549461
G,COYC,-45.57299,-72.08139,235.0,104.570801697,4659.14931007
G,MBO,14.392024,-16.955467,3.0,109.903708575,13285.4829503
II,EFI,-51.6753,-58.0637,110.0,119.984999473,5021.83125665
II,ASCN,-7.9327,-14.3601,173.0,124.097547553,11282.0976957
G,TAM,22.791491,5.52838,1410.0,128.073831061,15295.8126149
IU,PMSA,-64.7744,-64.0489,40.0,134.723941565,3955.68095218
IU,TRIS,-37.0681,-12.3152,60.0,138.95657476,8496.58192232
IU,MSKU,-1.6557,13.6116,312.0,149.004763502,13108.7143435
G,BNG,4.435,18.547001,378.0,152.649745385,13905.4566139
IU,TSUM,-19.2022,17.5838,1260.0,157.692851453,11339.2186418
II,SUR,-32.3797,20.8117,1770.0,163.24394087,9976.47946188
II,MBAR,-0.6019,30.7382,1390.0,168.112325874,13608.9523154
IU,NAI,-1.2739,36.8037,1692.0,175.297430191,13588.7369408
IU,QSPA,-89.9289,144.4382,2850.0,180.125370675,3735.86406594
G,CRZF,-46.43096,51.855308,140.0,187.801053189,8549.39514586
G,RER,-21.1712,55.739861,834.0,194.162295137,11284.263513
IU,SBA,-77.8492,166.7572,50.0,201.344193031,3117.29250971
G,CCD,-75.1065,123.305,3240.0,204.432314017,4247.2024942
IU,CASY,-66.2792,110.5354,10.0,211.275300882,5205.29806451
G,DRV,-66.664909,140.002075,40.0,220.755591461,4107.61959225
II,PALK,7.2728,80.7022,460.0,228.26357279,13535.6564142
II,COCO,-12.1901,96.8349,1.0,234.696529108,10820.1649067
IU,NWAO,-32.9277,117.239,380.0,240.310038767,7783.74869328
AU,MCQ,-54.4986,158.9561,14.0,246.661727441,3781.13071931
II,TAU,-42.9099,147.3204,132.0,253.900318756,5234.71385752
G,CAN,-35.318714,148.996323,700.0,262.103294955,5737.7681129
IU,DAV,7.0697,125.5791,151.0,269.420221949,10979.1369263
IU,CTAO,-20.08765,146.24998,367.0,271.104295272,7222.20257422
IU,SNZO,-41.3087,174.7043,120.0,277.307751762,3686.4799548
G,DZM,-22.07164,166.44377,878.0,287.77210424,5820.53408565
G,PVC,-17.74,168.311996,80.0,292.549263578,6112.36174078
IU,RAO,-29.245,-177.929,60.0,298.529082627,4279.7316927
II,MSVF,-17.7448,178.0528,801.1,302.587751983,5580.4200061
G,FUTU,-14.307673,-178.121063,97.0,308.848053908,5725.50300714
IU,AFI,-13.9085,-171.7827,706.0,316.320059618,5478.21716381
IU,KNTN,-2.7744,-171.7186,20.0,321.420297707,6620.73823389
IU,RAR,-21.2125,-159.7733,28.0,328.107525916,4268.34000069
IU,JOHN,16.7329,-169.5292,2.0,330.218555489,8594.54155925
IU,XMAS,2.0448,-157.4457,20.0,338.841122615,6696.82091942
G,PPTF,-17.5896,-149.565247,705.0,344.376110134,4405.59080851
II,KDAK,57.7828,-152.5835,152.0,352.163174827,12727.6648339
G,TAOE,-8.85492,-140.14775,800.0,358.728936879,5285.67931811
