id,time,lat,lon,mag,along_strike_distance
us7000ckxb,2020-11-29 16:52:18.619000,-31.2456,58.6738,5.0,7072.66620649
us60008ay3,2020-03-06 10:28:42.029000,-31.368,58.3242,6.0,7045.01071819
us1000jdes,2019-03-11 03:15:30.730000,-31.6487,58.1239,5.451,7036.39933691
us2000g1x4,2018-07-11 05:00:43.350000,-31.6258,58.2574,5.4,7047.67363685
us2000g1v7,2018-07-11 03:07:15.710000,-31.6571,58.2176,5.451,7045.14298244
us2000g1rm,2018-07-11 00:33:40.670000,-31.5432,58.3726,5.532,7055.29291937
us2000g1qf,2018-07-10 23:28:01.390000,-31.6472,58.3495,5.532,7056.71777996
us2000g1ga,2018-07-10 18:41:37.820000,-31.6818,58.2578,5.37,7049.61122841
us2000g1ay,2018-07-10 16:05:09.780000,-31.5924,58.1519,5.6,7037.00930914
us2000g11i,2018-07-10 10:26:22.360000,-31.5986,58.3456,5.6,7054.72177298
us2000g0ze,2018-07-10 08:44:14.740000,-31.6901,58.2112,5.451,7045.68818223
us2000g0zg,2018-07-10 08:15:25.890000,-31.4816,58.1943,5.37,7037.08029226
us2000g0yr,2018-07-10 07:26:59.180000,-31.642,58.0299,5.451,7027.68788964
us10004g38,2016-01-21 13:02:00.890000,-31.2202,58.3088,5.451,7038.65211564
us10004fdm,2016-01-12 09:46:43.240000,-31.3958,58.1204,5.532,7027.48376328
us10004dqh,2016-01-12 09:45:11.430000,-31.3385,58.1916,5.9,7031.99646547
usp000h6hy,2010-01-24 01:02:09.210000,-31.914,57.918,5.0,7026.97090938
usp000gypk,2009-06-28 00:04:22.460000,-31.763,58.379,5.0,7063.30282975
usp000dxnq,2005-08-19 13:04:03.950000,-31.447,58.586,5.1,7071.38973908
usp0007cmc,1996-02-09 04:20:32.280000,-31.822,57.874,5.4,7019.83336177
