net,sta,lat,lon,dep,azi,dist
II,ARU,56.4293,58.5615,260.0,0.0838538844138,9734.51397565
IU,KBL,34.5408,69.0432,1920.0,9.57454658259,7386.35355042
II,NIL,33.6506,73.2686,629.0,13.5235826726,7370.13293512
G,ROCAM,-19.75553,63.37014,52.0,22.1978069617,1384.98677355
G,HYB,17.41867,78.55213,510.0,24.5758452495,5817.78927369
II,DGAR,-7.4121,72.4525,1.0,31.7153482293,3032.72504063
IC,XAN,34.0313,108.9237,630.0,40.5328265245,8975.02141655
IU,CHTO,18.8141,98.9443,420.0,43.584278774,7046.23566408
IC,QIZ,19.0291,109.8445,240.0,51.7970931909,7831.05090435
IU,TATO,24.9735,121.4971,160.0,54.7901908296,9163.16563659
MS,BTDF,1.3617,103.775002,57.0,61.6544275994,6005.90146272
II,COCO,-12.1901,96.8349,1.0,70.3067688651,4473.87355351
IU,GUMO,13.5893,144.8684,170.0,76.7261406193,10461.094345
II,KAPI,-5.0142,119.7517,300.0,78.8437714637,7013.62124805
IU,MBWA,-21.159,119.7313,190.0,95.2750805613,6152.43946364
II,WRAB,-19.9336,134.36,366.0,100.738463221,7587.6255338
IU,CTAO,-20.08765,146.24998,367.0,106.373104061,8678.21424801
IU,NWAO,-32.9277,117.239,380.0,108.28380303,5475.95888301
G,AIS,-37.796349,77.569183,35.9,117.198699357,1889.47097473
G,CAN,-35.318714,148.996323,700.0,121.388022825,8121.24893179
II,TAU,-42.9099,147.3204,132.0,128.057429909,7630.96684873
IU,SNZO,-41.3087,174.7043,120.0,137.58261519,9644.25574286
AU,MCQ,-54.4986,158.9561,14.0,142.691557941,7856.90052504
G,PPTF,-17.5896,-149.565247,705.0,147.439570224,13817.8878619
IU,CASY,-66.2792,110.5354,10.0,153.981348422,5179.63592324
G,PAF,-49.351,70.210708,17.0,156.986769881,2222.24462642
G,CCD,-75.1065,123.305,3240.0,163.093571591,5941.02667654
IU,PTCN,-25.0713,-130.0953,220.0,170.853675477,13687.2364779
IU,QSPA,-89.9289,144.4382,2850.0,179.916670457,6523.27882529
IU,SPA,-90.0,0.0,2927.0,180.0,6523.82597647
G,CRZF,-46.43096,51.855308,140.0,196.830592452,1758.56545148
IU,PMSA,-64.7744,-64.0489,40.0,201.999415331,8241.07143965
II,EFI,-51.6753,-58.0637,110.0,214.318886312,8919.04044277
II,HOPE,-54.2836,-36.4879,20.0,219.016850075,7535.25602907
IU,TRQA,-38.0568,-61.9787,540.0,222.766837006,10146.4344554
IU,LVC,-22.6127,-68.9111,2960.0,229.73181048,11815.5396617
IU,SLBS,23.6858,-109.9443,825.0,234.986903254,18587.5330412
G,TRIS,-37.0681,-12.3152,60.0,243.424265371,6394.24490573
IU,BOCO,4.5869,-74.0432,3160.0,248.769014029,14245.1904472
IU,PTGA,-0.7308,-59.9666,237.0,253.458155812,12632.9514098
II,SUR,-32.3797,20.8117,1770.0,258.15739341,3539.72683255
II,SHEL,-15.9594,-5.7455,537.0,268.848650963,6672.93756977
GT,LBTB,-25.0151,25.596649,1128.0,274.158885227,3285.53472346
IU,TSUM,-19.2022,17.5838,1260.0,278.373414437,4299.90470899
II,SACV,14.9702,-23.6085,387.0,286.715196801,10133.7422437
IU,LSZ,-15.2779,28.1882,1200.0,293.222131064,3551.63015473
G,FOMA,-24.97565,46.978877,28.0,299.678681563,1329.36321434
G,BNG,4.435,18.547001,378.0,305.864022806,5797.26561608
G,TAM,22.791491,5.52838,1410.0,309.992887408,8231.53741367
II,MBAR,-0.6019,30.7382,1390.0,314.101997514,4486.73803551
II,ABPO,-19.018,47.229,1528.0,318.109487181,1774.75881568
G,SSB2,45.278999,4.542,700.0,325.220247822,10087.2247891
IU,FURI,8.8952,38.6798,2570.0,331.461040582,4932.62998754
G,ATD,11.530725,42.846634,610.0,338.250511199,5035.46052645
G,RER,-21.1712,55.739861,834.0,346.174981994,1166.8541958
II,MSEY,-4.6737,55.4792,475.0,353.494830206,2977.16822055
II,UOSS,24.9453,56.2042,284.4,357.584917815,6242.55635538
