net,sta,lat,lon,dep,azi,dist
II,ASCN,-7.9327,-14.3601,173.0,3.61963925407,5681.74021992
G,TRIS,-37.0681,-12.3152,60.0,10.3569977437,2475.04221348
II,SHEL,-15.9594,-5.7455,537.0,16.0082439124,4880.16318846
G,TAM,22.791491,5.52838,1410.0,21.050814301,9312.85076045
IU,MSKU,-1.6557,13.6116,312.0,35.4404687517,6908.02948325
G,BNG,4.435,18.547001,378.0,38.5321156722,7718.55411153
IU,TSUM,-19.2022,17.5838,1260.0,47.4255423505,5236.80270527
II,MBAR,-0.6019,30.7382,1390.0,52.628494993,7698.38298625
IU,LSZ,-15.2779,28.1882,1200.0,57.104806211,6110.39437675
II,SUR,-32.3797,20.8117,1770.0,60.4477025571,4091.18597381
IU,KBL,34.5408,69.0432,1920.0,67.8371851346,13024.3430688
II,MSEY,-4.6737,55.4792,475.0,77.5204460721,8577.35041352
G,FOMA,-24.97565,46.978877,28.0,81.5932249962,6188.97755144
G,RER,-21.1712,55.739861,834.0,86.9340630202,7038.44457932
G,ROCAM,-19.75553,63.37014,52.0,92.6429530483,7606.53380302
IC,XAN,34.0313,108.9237,630.0,101.354009572,15220.3817254
G,CRZF,-46.43096,51.855308,140.0,104.053742438,4635.4079658
IC,QIZ,19.0291,109.8445,240.0,113.240786472,13883.4462415
G,PAF,-49.351,70.210708,17.0,119.270202203,5380.2001847
IU,TATO,24.9735,121.4971,160.0,121.762193568,15048.612935
IU,YSS,46.9587,142.7604,150.0,127.179698438,18117.8294732
II,KAPI,-5.0142,119.7517,300.0,134.658494439,11949.6248385
IU,NWAO,-32.9277,117.239,380.0,142.626852685,8975.16658629
IU,CASY,-66.2792,110.5354,10.0,154.969387752,5442.6997724
IU,GUMO,13.5893,144.8684,170.0,156.123136545,14740.0931425
G,CCD,-75.1065,123.305,3240.0,166.213001522,4836.55880388
G,DRV,-66.664909,140.002075,40.0,168.934052972,5926.99814185
IU,QSPA,-89.9289,144.4382,2850.0,179.956432929,3455.69497433
IU,SPA,-90.0,0.0,2927.0,180.0,3448.15704492
IU,SNZO,-41.3087,174.7043,120.0,189.070238011,8821.34142067
IU,RAO,-29.245,-177.929,60.0,196.712043761,10053.3767634
G,FUTU,-14.307673,-178.121063,97.0,199.095556632,11686.522597
IU,AFI,-13.9085,-171.7827,706.0,205.387150402,11592.3313908
IU,RAR,-21.2125,-159.7733,28.0,214.549424175,10469.6374294
IU,JOHN,16.7329,-169.5292,2.0,217.336815123,14791.1962167
G,PPTF,-17.5896,-149.565247,705.0,224.840996983,10472.5400589
G,KIP,21.42,-158.0112,110.0,233.546070896,14800.1778527
IU,PMSA,-64.7744,-64.0489,40.0,235.422976293,2476.62034134
IU,ADK,51.8823,-176.6842,130.0,246.521786488,18495.2357613
II,RPN,-27.1267,-109.3344,110.0,253.474210001,7577.61274521
II,EFI,-51.6753,-58.0637,110.0,269.898711574,2670.04956832
IU,SLBS,23.6858,-109.9443,825.0,280.283758451,12389.1802473
II,HOPE,-54.2836,-36.4879,20.0,286.10855953,1291.76163113
IU,LVC,-22.6127,-68.9111,2960.0,291.940545443,5720.57226548
IU,OTAV,0.2376,-78.4508,3510.0,295.194013562,8433.03611782
IU,SAML,-8.9489,-63.1831,120.0,305.516040938,6768.82542819
IU,SDV,8.8839,-70.634,1620.0,306.242369494,8905.53431082
G,SPB,-23.592691,-47.426979,647.0,315.679522856,4603.11312483
G,CAY,4.948,-52.317001,25.0,322.277585105,7750.02953942
IU,RCBR,-5.8274,-35.9014,400.0,337.072827053,6122.59112085
G,IVI,61.205808,-48.171178,15.0,342.825949099,13607.4350527
II,SACV,14.9702,-23.6085,387.0,353.547469218,8230.16862563
IU,TBT,28.6794,-17.9145,180.0,359.370672951,9727.76978387
