id,time,lat,lon,mag,along_strike_distance
us6000b8vp,2020-08-03 21:16:19.928000,-61.4142,161.4239,5.6,13012.622731
us2000har6,2018-09-07 22:14:03.630000,-61.0442,160.5332,5.37,13033.5425248
us2000dvrc,2018-04-06 20:21:33.250000,-61.7072,161.1921,5.613,12977.7247361
us2000a0fc,2017-07-24 15:50:12.970000,-61.5817,160.7529,5.37,12982.2796941
us200027ul,2015-04-20 18:19:53.200000,-62.0591,161.0038,5.37,12937.5766131
usc000td4a,2015-01-08 14:56:30.710000,-61.6118,161.3346,5.7,12990.3565837
usb000sp4a,2014-10-20 07:58:52.360000,-61.9473,161.3242,5.7,12955.2371542
usp000hpba,2010-11-09 18:23:54.320000,-61.688,161.294,5.2,12981.6570936
usp000hbkh,2010-04-18 05:31:28.350000,-61.819,161.163,5.1,12965.5473371
usp000gjrz,2008-10-09 09:01:26.470000,-61.895,161.19,5.0,12958.1554724
usp000f9j4,2007-04-12 19:11:12.710000,-61.616,160.46,5.4,12972.9677187
usp000f9hz,2007-04-12 18:24:49.030000,-61.828,160.96,6.0,12960.7418536
usp000f685,2007-03-07 02:05:40.750000,-61.176,161.253,5.2,13034.1204055
usp000evzk,2006-10-25 05:24:55.740000,-61.811,160.623,5.0,12955.992521
usp000ehcu,2006-05-18 03:15:09.980000,-61.242,160.897,5.0,13020.3157532
usp000efm4,2006-04-27 10:25:56.060000,-61.589,160.537,5.2,12977.2823991
usp000bskv,2003-03-14 02:55:45.330000,-62.099,161.726,5.9,12946.8430505
usp0009pq5,2000-03-14 20:22:18.830000,-61.77,160.816,5.6,12963.9878883
usp0009pq2,2000-03-14 18:42:35.530000,-61.707,161.272,5.7,12979.2632198
usp000493q,1990-05-09 22:38:19.070000,-61.979,161.434,5.8,12953.9842944
