time,mag,magType,lat,lon,dep,text,id
2020-08-03 21:16:19.928000,5.6,mww,-61.4142,161.4239,10000.0,Balleny Islands region,us6000b8vp
2018-09-07 22:14:03.630000,5.0,mb,-61.0442,160.5332,10000.0,Balleny Islands region,us2000har6
2018-04-06 20:21:33.250000,5.3,mb,-61.7072,161.1921,10000.0,Balleny Islands region,us2000dvrc
2017-07-24 15:50:12.970000,5.0,mb,-61.5817,160.7529,10000.0,Balleny Islands region,us2000a0fc
2015-04-20 18:19:53.200000,5.0,mb,-62.0591,161.0038,10000.0,Balleny Islands region,us200027ul
2015-01-08 14:56:30.710000,5.7,mwb,-61.6118,161.3346,10000.0,Balleny Islands region,usc000td4a
2014-10-20 07:58:52.360000,5.7,mwb,-61.9473,161.3242,10000.0,Balleny Islands region,usb000sp4a
2010-11-09 18:23:54.320000,5.2,mwc,-61.688,161.294,10000.0,Balleny Islands region,usp000hpba
2010-04-18 05:31:28.350000,5.1,mwc,-61.819,161.163,10000.0,Balleny Islands region,usp000hbkh
2008-10-09 09:01:26.470000,5.0,mwc,-61.895,161.19,10000.0,Balleny Islands region,usp000gjrz
2007-04-12 19:11:12.710000,5.4,mwc,-61.616,160.46,10000.0,Balleny Islands region,usp000f9j4
2007-04-12 18:24:49.030000,6.0,mwb,-61.828,160.96,10000.0,Balleny Islands region,usp000f9hz
2007-03-07 02:05:40.750000,5.2,mwc,-61.176,161.253,10000.0,Balleny Islands region,usp000f685
2006-10-25 05:24:55.740000,5.0,mwc,-61.811,160.623,10000.0,Balleny Islands region,usp000evzk
2006-05-18 03:15:09.980000,5.0,mwc,-61.242,160.897,10000.0,Balleny Islands region,usp000ehcu
2006-04-27 10:25:56.060000,5.2,mwc,-61.589,160.537,26200.0,Balleny Islands region,usp000efm4
2003-03-14 02:55:45.330000,5.9,mwb,-62.099,161.726,10000.0,Balleny Islands region,usp000bskv
2000-03-14 20:22:18.830000,5.6,mwc,-61.77,160.816,10000.0,Balleny Islands region,usp0009pq5
2000-03-14 18:42:35.530000,5.7,mwc,-61.707,161.272,10000.0,Balleny Islands region,usp0009pq2
1990-05-09 22:38:19.070000,5.8,mw,-61.979,161.434,10000.0,Balleny Islands region,usp000493q
1987-10-04 23:12:56.890000,5.3,mw,-61.702,161.157,10000.0,Balleny Islands region,usp00038ze
1983-05-09 22:41:32.230000,5.3,ms,-61.733,161.139,10000.0,Balleny Islands region,usp0001v6z
1983-05-09 15:06:35.900000,5.1,ms,-61.662,161.138,10000.0,Balleny Islands region,usp0001v6p
1983-05-09 13:45:28.090000,5.5,mb,-61.865,161.283,10000.0,Balleny Islands region,usp0001v6m
1970-06-18 06:39:01,5.8,mw,-61.376,160.668,10000.0,Balleny Islands region,iscgem794684
