net,sta,lat,lon,dep,azi,dist
G,EVO,38.532001,-8.013,0.0,4.21229315567,7408.33463299
IU,PAB,39.5446,-4.3499,950.0,7.16371495969,7555.72977048
IU,KOWA,14.4967,-4.014,321.0,12.6555697332,4824.26328797
G,TAM,22.791491,5.52838,1410.0,21.2626723262,5983.75909209
IU,KIEV,50.7012,29.2242,180.0,25.3052836321,9676.53262614
II,SHEL,-15.9594,-5.7455,537.0,30.0946490793,1547.4456811
G,EDA,3.778868,10.153427,140.0,38.6579973139,4320.54439681
II,KURK,50.7154,78.6202,184.0,43.3315951343,12486.2545242
IU,MSKU,-1.6557,13.6116,312.0,48.5207952168,4076.76876778
II,UOSS,24.9453,56.2042,284.4,58.4294817008,9455.79246179
II,MBAR,-0.6019,30.7382,1390.0,64.4327105015,5562.47681748
IU,NAI,-1.2739,36.8037,1692.0,69.6055585705,6067.22564475
G,HYB,17.41867,78.55213,510.0,75.3621708219,11053.7496676
IU,TSUM,-19.2022,17.5838,1260.0,78.8898765888,3258.72665579
II,PALK,7.2728,80.7022,460.0,85.4255185666,10749.4843319
GT,LBTB,-25.0151,25.596649,1128.0,93.8064003344,3838.36847217
G,FOMA,-24.97565,46.978877,28.0,101.34920082,5918.07960289
II,SUR,-32.3797,20.8117,1770.0,106.53947246,3265.52903737
II,COCO,-12.1901,96.8349,1.0,110.522620917,11249.9417778
II,KAPI,-5.0142,119.7517,300.0,118.61766188,13760.9784492
G,AIS,-37.796349,77.569183,35.9,124.499701289,8191.34513424
G,CRZF,-46.43096,51.855308,140.0,128.629899215,5908.18694778
G,PAF,-49.351,70.210708,17.0,134.275835924,7208.68926608
IU,NWAO,-32.9277,117.239,380.0,138.949241094,11441.4737114
IU,CTAO,-20.08765,146.24998,367.0,155.18869206,14212.4598
IU,CASY,-66.2792,110.5354,10.0,159.76433361,8496.32123165
II,TAU,-42.9099,147.3204,132.0,165.065192203,11873.5459503
G,CCD,-75.1065,123.305,3240.0,169.265083372,8124.42186578
IU,QSPA,-89.9289,144.4382,2850.0,179.968899095,6885.29950313
IU,SPA,-90.0,0.0,2927.0,180.0,6877.96858707
IU,SNZO,-41.3087,174.7043,120.0,186.097297903,12265.1198481
IU,RAO,-29.245,-177.929,60.0,195.194625302,13447.5163356
G,FUTU,-14.307673,-178.121063,97.0,200.426273989,15037.0067592
II,HOPE,-54.2836,-36.4879,20.0,206.869344926,3466.60347012
IU,RAR,-21.2125,-159.7733,28.0,216.433200843,13482.9308195
II,EFI,-51.6753,-58.0637,110.0,222.320664436,4546.05878827
G,COYC,-45.57299,-72.08139,235.0,232.674841982,5474.36793271
IU,PTCN,-25.0713,-130.0953,220.0,234.719772787,11074.2747256
IU,TRQA,-38.0568,-61.9787,540.0,243.364609273,4647.90874248
G,PEL,-33.143607,-70.67494,700.0,249.128801415,5489.60711281
IU,LCO,-29.011,-70.7005,2274.0,254.393400485,5589.67326198
IU,LVC,-22.6127,-68.9111,2960.0,262.92716169,5616.80176327
G,ICC,-20.284,-70.035004,950.0,265.27302874,5813.09141235
G,SPB,-23.592691,-47.426979,647.0,270.47065191,3481.46247633
IU,SAML,-8.9489,-63.1831,120.0,281.904962529,5667.30072515
IU,OTAV,0.2376,-78.4508,3510.0,282.239798356,7641.30956325
IU,PTGA,-0.7308,-59.9666,237.0,292.883187675,5853.51091308
IU,SDV,8.8839,-70.634,1620.0,294.629444221,7435.38719123
G,CAY,4.948,-52.317001,25.0,304.681993434,5594.09383465
IU,RCBR,-5.8274,-35.9014,400.0,311.367861084,3466.89343784
IU,BBSR,32.371299,-64.696299,30.0,317.137411655,8657.01756038
IU,HRV,42.5064,-71.5583,200.0,320.835787576,9867.57980329
II,KDAK,57.7828,-152.5835,152.0,328.054256409,15482.0571122
IM,IL08,64.790298,-146.796906,505.0,334.953290954,14830.243201
IU,ADK,51.8823,-176.6842,130.0,337.435370936,17053.224864
II,SACV,14.9702,-23.6085,387.0,345.11445742,4916.07406391
II,CMLA,37.7637,-25.5243,429.0,349.160955806,7422.33198707
II,ASCN,-7.9327,-14.3601,173.0,355.931738033,2251.73412919
