net,sta,lat,lon,dep,azi,dist
IU,KBL,34.5408,69.0432,1920.0,3.04493637467,5346.69234422
II,NIL,33.6506,73.2686,629.0,7.88211751294,5292.00562726
IC,WMQ,43.8138,87.7049,850.0,17.6670041111,6729.77886526
G,HYB,17.41867,78.55213,510.0,21.7172067405,3695.73203501
IC,LSA,29.7031,91.127,3660.0,28.7805315595,5492.55479986
II,PALK,7.2728,80.7022,460.0,35.3163205304,2813.01775673
IC,XAN,34.0313,108.9237,630.0,39.3681625879,6947.8129694
IU,CHTO,18.8141,98.9443,420.0,45.667939901,5074.86189097
IC,QIZ,19.0291,109.8445,240.0,53.8421690206,5991.73958192
IU,TATO,24.9735,121.4971,160.0,54.5801172976,7360.48399727
IU,MIDW,28.2156,-177.3698,20.0,65.1600158163,13289.2057714
MS,BTDF,1.3617,103.775002,57.0,71.0007674985,4457.33289168
IU,DAV,7.0697,125.5791,151.0,74.4302124388,6940.85153841
II,KWJN,9.2873,167.5369,0.0,83.5348339152,11463.4300795
II,KAPI,-5.0142,119.7517,300.0,86.0892513108,5937.48581364
II,COCO,-12.1901,96.8349,1.0,90.6828333086,3315.37567156
IU,PMG,-9.4047,147.1597,90.0,97.1507273379,8794.23199594
IU,MBWA,-21.159,119.7313,190.0,106.259336104,5711.20768454
G,NOUC,-22.09863,166.30665,137.0,113.869540138,10450.9061782
IU,NWAO,-32.9277,117.239,380.0,121.612951048,5565.81586132
II,TAU,-42.9099,147.3204,132.0,131.168179168,8259.24714848
IU,SNZO,-41.3087,174.7043,120.0,134.353403661,10493.7396433
AU,MCQ,-54.4986,158.9561,14.0,143.891309142,8949.31595641
G,AIS,-37.796349,77.569183,35.9,159.339993998,2893.58529899
G,CCD,-75.1065,123.305,3240.0,166.564810706,7627.75465034
G,PAF,-49.351,70.210708,17.0,175.620012423,3969.69773883
IU,SPA,-90.0,0.0,2927.0,180.0,8486.81146471
G,CRZF,-46.43096,51.855308,140.0,197.572172053,3872.73281575
IU,PMSA,-64.7744,-64.0489,40.0,199.009659423,10361.8777584
G,COYC,-45.57299,-72.08139,235.0,209.60128344,12228.8873539
II,HOPE,-54.2836,-36.4879,20.0,214.845320448,9592.36363969
IU,TRQA,-38.0568,-61.9787,540.0,220.840890302,12152.250765
IU,LCO,-29.011,-70.7005,2274.0,223.680955441,13408.2675933
G,RER,-21.1712,55.739861,834.0,232.115522267,1392.73220009
G,FOMA,-24.97565,46.978877,28.0,235.459403834,2378.49463776
G,SPB,-23.592691,-47.426979,647.0,240.389069487,11721.8088358
II,ABPO,-19.018,47.229,1528.0,251.325536718,2119.24632936
IU,TSUM,-19.2022,17.5838,1260.0,256.415551375,5222.05088734
IU,LSZ,-15.2779,28.1882,1200.0,262.71674803,4107.12504577
II,ASCN,-7.9327,-14.3601,173.0,264.350559438,8807.67015303
CU,GRGR,12.1324,-61.654,195.0,274.494939557,14395.4175181
IU,MSKU,-1.6557,13.6116,312.0,278.176662341,5948.65612433
II,MBAR,-0.6019,30.7382,1390.0,287.294638318,4177.33968299
IU,KMBO,-1.1271,37.2525,1950.0,291.021340922,3488.4644731
IU,MACI,28.2502,-16.508199,1674.0,298.939508048,10038.5815868
G,TAM,22.791491,5.52838,1410.0,300.814670877,7755.31633708
II,MSEY,-4.6737,55.4792,475.0,309.031076884,1551.67444593
G,ATD,11.530725,42.846634,610.0,316.04191724,3806.52684506
G,SSB2,45.278999,4.542,700.0,320.986666067,9001.5690413
IU,GRFO,49.6909,11.2203,384.0,327.236874732,8843.49880726
II,RAYN,23.5225,45.5032,631.0,330.987130395,4699.19160386
IU,GNI,40.148,44.741,1609.0,340.427917442,6364.92105957
II,UOSS,24.9453,56.2042,284.4,345.559614231,4413.49249802
II,ABKT,37.9304,58.1189,678.0,351.783774499,5778.51946662
II,ARTI,56.3879,58.3849,320.0,355.333126303,7801.82955705
