net,sta,lat,lon,dep,azi,dist
IU,KBL,34.5408,69.0432,1920.0,0.759237645662,4252.98292055
II,NIL,33.6506,73.2686,629.0,6.55912460476,4184.34652527
IC,WMQ,43.8138,87.7049,850.0,17.9783400737,5622.45557564
II,TLY,51.6807,103.6438,579.0,23.7262608872,6999.15774189
G,HYB,17.41867,78.55213,510.0,24.8917804116,2602.88425572
IC,LSA,29.7031,91.127,3660.0,31.5364055624,4432.51848572
IC,XAN,34.0313,108.9237,630.0,41.9839726122,5967.13264776
II,PALK,7.2728,80.7022,460.0,47.7855166415,1834.7079394
IU,CHTO,18.8141,98.9443,420.0,52.0357705143,4177.53274259
IC,QIZ,19.0291,109.8445,240.0,59.3015911161,5191.54481674
IU,MIDW,28.2156,-177.3698,20.0,60.9453907126,12582.0518818
IU,WAKE,19.2834,166.652,20.0,71.1350574224,11016.8877511
IU,GUMO,13.5893,144.8684,170.0,75.2620890824,8652.26966572
MS,BTDF,1.3617,103.775002,57.0,82.2784808295,3969.86642887
IU,TARA,1.3549,172.9229,20.0,89.6268548275,11633.358755
II,KAPI,-5.0142,119.7517,300.0,93.309794212,5691.18897041
IU,PMG,-9.4047,147.1597,90.0,98.790795967,8707.45204328
G,SANVU,-15.447148,167.203232,56.0,106.117556183,10836.9499846
II,COCO,-12.1901,96.8349,1.0,108.078849999,3255.26655445
G,TAOE,-8.85492,-140.14775,800.0,114.422173604,16557.0919526
G,CAN,-35.318714,148.996323,700.0,125.101707883,8904.38435779
IU,NWAO,-32.9277,117.239,380.0,128.508825594,5995.4955679
II,TAU,-42.9099,147.3204,132.0,132.875769826,8809.55564745
AU,MCQ,-54.4986,158.9561,14.0,144.362469177,9690.15236
G,DRV,-66.664909,140.002075,40.0,157.434422045,8803.09011745
G,AIS,-37.796349,77.569183,35.9,167.321941753,3868.50275887
G,PAF,-49.351,70.210708,17.0,178.404589701,5042.43624952
IU,SPA,-90.0,0.0,2927.0,180.0,9573.05259687
G,RODM,-19.696196,63.44128,300.0,196.947063902,1833.18486325
IU,PMSA,-64.7744,-64.0489,40.0,198.838098217,11466.9840261
G,RER,-21.1712,55.739861,834.0,214.697141703,2357.65683282
G,FOMA,-24.97565,46.978877,28.0,222.542352561,3277.97908136
II,ABPO,-19.018,47.229,1528.0,232.3975176,2853.31987517
GT,LBTB,-25.0151,25.596649,1128.0,238.702077875,5146.23809873
G,SPB,-23.592691,-47.426979,647.0,242.643918677,12451.5275412
IU,LSZ,-15.2779,28.1882,1200.0,251.233776224,4588.49023856
II,SHEL,-15.9594,-5.7455,537.0,254.54850248,8211.64098199
II,ASCN,-7.9327,-14.3601,173.0,262.513132807,9170.67337745
II,MSEY,-4.6737,55.4792,475.0,266.042003426,1445.22013753
IU,KMBO,-1.1271,37.2525,1950.0,274.183542513,3485.15690403
G,BNG,4.435,18.547001,378.0,278.918342011,5628.45399384
IU,KOWA,14.4967,-4.014,321.0,286.18331015,8247.46111432
IU,AAE,9.0292,38.7656,2442.0,293.536307154,3592.44856533
G,TAM,22.791491,5.52838,1410.0,296.677972589,7442.02582833
G,ATD,11.530725,42.846634,610.0,301.282673254,3310.0609071
IU,TOL,39.8814,-4.048499,480.0,311.705084728,8809.87695459
IU,DWPF,28.1103,-81.4327,30.0,313.608196362,15855.6869625
II,RAYN,23.5225,45.5032,631.0,321.656357134,3924.76472358
IU,ANTO,39.868,32.7934,1090.0,326.553931444,6062.98851002
IU,GNI,40.148,44.741,1609.0,335.860128322,5444.66039567
II,UOSS,24.9453,56.2042,284.4,338.028837525,3454.05541021
II,ABKT,37.9304,58.1189,678.0,347.90580134,4750.77409753
II,ARTI,56.3879,58.3849,320.0,353.588287749,6743.57279282
II,ALE,82.5033,-62.35,60.0,354.250806466,10975.3764097
