net,sta,lat,lon,dep,azi,dist
IU,GNI,40.148,44.741,1609.0,5.18133061518,10681.7748806
II,ALE,82.5033,-62.35,60.0,9.98443901901,4858.89430146
IU,KIEV,50.7012,29.2242,180.0,13.9758750453,9314.63501328
IU,KONO,59.6491,9.5982,216.0,20.9178179567,7916.50816878
II,BORG,64.7474,-21.3268,110.0,28.8695856988,6429.35045264
IU,SFJD,66.9961,-50.62076,330.0,32.2038612867,5114.26351293
G,IVI,61.205808,-48.171178,15.0,39.5097028177,5388.36959153
G,EVO,38.532001,-8.013,0.0,42.9108405034,9104.76641646
II,FFC,54.725,-101.9783,338.0,48.1466198056,2259.96367351
IU,TBT,28.6794,-17.9145,180.0,55.6557093579,9327.65456526
G,MBO,14.392024,-16.955467,3.0,64.6040181186,10561.9873748
IU,HRV,42.5064,-71.5583,200.0,71.2740737605,4539.98505663
IU,SSPA,40.6358,-77.8876,270.0,76.856412386,4128.2941101
IU,RSSD,44.1212,-104.0359,2090.0,80.4160881918,1956.53855193
IM,PD01,42.776501,-109.583199,2199.0,87.6803143562,1536.10830386
CU,GRTK,21.51149,-71.1327,12.0,95.9122815983,5787.26670494
IU,DWPF,28.1103,-81.4327,30.0,96.6024822625,4517.13886128
IU,HKT,29.96478,-95.83812,69.0,107.052382854,3261.92145405
IU,ANMO,34.94591,-106.4572,1820.0,109.985273094,2129.3966461
IM,TX10,29.3305,-103.703499,1034.1,117.861276961,2721.73709745
IM,NV33,38.485001,-118.418297,1920.0,121.487503348,1030.68281649
IU,PAYG,-0.6742,-90.2861,270.0,131.60711136,6217.69263354
CI,PASC,34.17141,-118.18523,341.0,136.731291664,1390.99776293
G,SCZ,36.59798,-121.40481,261.0,140.582354522,1001.38994346
IU,PMSA,-64.7744,-64.0489,40.0,153.681300379,13267.7913736
II,RPN,-27.1267,-109.3344,110.0,162.13839963,8093.49888241
IU,PTCN,-25.0713,-130.0953,220.0,181.556074997,7627.29595698
G,TAOE,-8.85492,-140.14775,800.0,194.393079738,5948.52037808
G,PPT,-17.569,-149.576,340.0,202.451754212,7126.8133099
IU,RAR,-21.2125,-159.7733,28.0,210.898780422,7874.72828066
H2,H2O,27.88191,-141.99173,-4947.0,218.819316406,2139.70199282
IU,AFI,-13.9085,-171.7827,706.0,225.281486449,7754.04450388
IU,POHA,19.7573,-155.5326,1990.0,231.964438226,3663.39717987
G,KIP,21.42,-158.0112,110.0,237.189939101,3682.82095466
IU,JOHN,16.7329,-169.5292,2.0,245.204448071,4880.59573602
IU,TARA,1.3549,172.9229,20.0,248.213564374,7433.50825697
IU,CTAO,-20.08765,146.24998,367.0,252.312336071,11161.6080973
II,KWJN,9.2873,167.5369,0.0,258.454424058,7217.74552157
IU,MIDW,28.2156,-177.3698,20.0,264.926315329,4654.67964903
IU,GUMO,13.5893,144.8684,170.0,277.74715409,8709.38393044
IU,DAV,7.0697,125.5791,151.0,286.332988298,10728.0195157
IU,MAJO,36.54567,138.20406,405.0,299.963714752,7550.72650471
IU,ADK,51.8823,-176.6842,130.0,301.557992054,3645.22365509
IU,PET,53.0233,158.6499,110.0,308.271836073,5250.28355431
IC,BJT,40.0183,116.1679,197.0,314.974710679,8690.98533104
II,KDAK,57.7828,-152.5835,152.0,321.451149471,2280.08665902
IU,BILL,68.0653,166.4531,320.0,328.809272634,4560.40185207
IC,WMQ,43.8138,87.7049,850.0,334.744544263,9657.03022457
IM,IL19,64.746101,-146.797394,549.0,340.169969523,2596.15204279
II,NRIL,69.5049,88.4414,92.0,346.388971866,7080.95579963
II,BRVK,53.0581,70.2828,330.0,348.729267712,9122.43584231
II,ARU,56.4293,58.5615,260.0,356.037380843,8876.31260932
