id,time,lat,lon,mag,along_strike_distance
usp0006g88,1994-07-28 20:58:56.830000,-54.535,-135.85,5.748,12750.0108131
usp0006vve,1995-04-18 16:23:36.470000,-54.235,-136.596,5.7,12808.5577446
usp00082vy,1997-05-27 06:10:31.780000,-54.925,-136.17,6.1,12737.6065735
usp0008hsg,1998-03-21 01:29:08.660000,-54.639,-135.362,5.5,12718.3838246
usp0008stn,1998-08-05 12:54:25.690000,-54.674,-135.521,6.2,12723.7782839
usp0008sv0,1998-08-06 09:15:37.960000,-54.399,-135.953,5.4,12764.8781399
usp0009exw,1999-09-23 23:51:43.850000,-54.162,-136.49,5.4,12808.6115393
usp0009j6t,1999-11-27 14:36:54.670000,-54.855,-136.384,5.5,12753.1001161
usp000a07h,2000-09-13 22:29:10.330000,-54.112,-136.821,5.4,12828.6269891
usp000anfz,2001-09-02 10:06:51.500000,-54.356,-137.016,6.3,12820.3632395
usp000ang2,2001-09-02 11:13:50.810000,-54.374,-136.622,5.9,12799.7287195
usp000aqje,2001-10-09 14:35:56.520000,-54.224,-136.686,5.2,12813.8004718
usp000bb7f,2002-09-04 03:45:15.550000,-53.747,-134.682,5.2,12746.742531
usp000bxeu,2003-05-18 08:23:02.930000,-54.201,-136.555,5.2,12809.0010356
usp000dhdn,2005-03-03 05:37:16.180000,-54.423,-137.172,5.1,12823.0517356
usp000dhgk,2005-03-04 09:54:47.760000,-54.097,-137.017,5.1,12839.3934219
usp000e6kh,2005-12-22 04:28:23.590000,-54.496,-135.659,5.5,12743.3319602
usp000e6kq,2005-12-22 06:39:26.200000,-54.26,-135.898,5.2,12772.1160709
usp000e6m9,2005-12-22 12:20:02.940000,-54.719,-135.868,6.3,12737.6858153
usp000e8s7,2006-01-24 04:27:08.360000,-54.16,-135.746,5.5,12771.6717885
usp000g1pt,2008-03-17 19:06:12.050000,-54.324,-136.082,5.6,12776.6723468
usp000gamh,2008-06-26 12:13:02.610000,-54.288,-136.479,5.2,12798.9307141
gcmtc200809221237a,2008-09-22 12:36:56,-55.25,-136.25,5.0,12717.8978553
usp000gpfx,2008-11-26 10:14:34.330000,-54.301,-136.097,5.1,12779.0725897
usp000h4we,2009-12-09 07:48:13.960000,-54.709,-135.814,5.6,12735.7454024
usp000hcxv,2010-05-19 10:30:10.400000,-54.8,-135.252,6.0,12701.4878309
usp000hcxy,2010-05-19 10:51:03.080000,-54.843,-135.398,6.0,12705.6480133
usp000hexn,2010-07-05 15:57:36.580000,-54.174,-136.867,5.3,12826.3710494
usp000hfd5,2010-07-17 20:35:31.290000,-54.295,-136.74,5.3,12811.2875323
usp000jgr0,2012-03-24 22:18:38.250000,-54.367,-136.157,5.5,12777.2924866
usp000jgr5,2012-03-25 01:05:34.530000,-54.576,-135.923,5.7,12750.6751675
usp000jvp2,2012-11-16 06:24:42.030000,-53.955,-134.758,5.6,12736.1388263
usp000jwcx,2012-12-03 09:27:37.040000,-54.672,-136.244,5.6,12759.5408783
us2013puau,2013-05-04 23:39:04.830000,-54.58,-136.737,5.5,12790.3374047
usb000h70p,2013-05-27 11:06:08.420000,-54.222,-135.819,5.6,12770.8938518
usc000tlak,2015-01-26 17:44:52.680000,-54.6751,-136.7703,5.6,12785.0058979
us10003mrv,2015-10-11 00:58:27.170000,-54.4856,-135.708,6.1,12746.509438
us10004bgk,2016-01-05 09:34:14.620000,-54.2906,-136.2603,6.0,12787.9226596
us10004bph,2016-01-06 04:58:56.070000,-54.2206,-136.8746,5.613,12823.3407063
us10007s8c,2017-01-08 14:20:06.290000,-54.327,-135.8585,5.6,12765.3465895
us20009mrt,2017-06-09 23:22:14.970000,-54.2489,-135.6255,5.532,12759.2940576
us1000h8fi,2018-10-07 01:06:51.150000,-54.3895,-135.5267,5.6,12744.3382201
us1000h8fm,2018-10-07 01:44:22.970000,-54.6459,-135.7482,5.4,12737.0251541
us70008k2a,2020-04-01 06:32:24.802000,-54.364,-136.2801,5.3,12783.5991436
