net,sta,lat,lon,dep,azi,dist
G,EVO,38.532001,-8.013,0.0,4.60952585886,7518.28553568
IU,PAB,39.5446,-4.3499,950.0,7.5308125141,7667.63441661
IU,KOWA,14.4967,-4.014,321.0,13.1248340914,4939.05182647
G,TAM,22.791491,5.52838,1410.0,21.5503478299,6100.88015753
II,SHEL,-15.9594,-5.7455,537.0,29.9665422384,1664.29767193
IU,ANTO,39.868,32.7934,1090.0,34.2554204016,9018.33985012
G,EDA,3.778868,10.153427,140.0,38.5941135086,4434.49825407
G,BNG,4.435,18.547001,378.0,47.9215571072,5052.98995288
IU,MSKU,-1.6557,13.6116,312.0,48.2075172074,4184.35351084
II,UOSS,24.9453,56.2042,284.4,58.6269198463,9553.42467336
II,MBAR,-0.6019,30.7382,1390.0,64.1217586184,5653.10042857
IU,NAI,-1.2739,36.8037,1692.0,69.3283911858,6150.73625193
IU,TSUM,-19.2022,17.5838,1260.0,77.6420274254,3328.65193379
IU,LSZ,-15.2779,28.1882,1200.0,79.361679748,4531.7959271
II,PALK,7.2728,80.7022,460.0,85.7819674343,10806.7968293
GT,LBTB,-25.0151,25.596649,1128.0,92.6330560709,3881.6094305
G,FOMA,-24.97565,46.978877,28.0,100.829323997,5945.97603931
II,SUR,-32.3797,20.8117,1770.0,104.936683909,3284.09838689
II,COCO,-12.1901,96.8349,1.0,110.974265921,11258.3192871
II,KAPI,-5.0142,119.7517,300.0,119.562106912,13752.2885028
G,AIS,-37.796349,77.569183,35.9,124.435179397,8171.72733387
G,CRZF,-46.43096,51.855308,140.0,128.09934386,5880.75140872
G,PAF,-49.351,70.210708,17.0,134.04612322,7169.87279214
IU,NWAO,-32.9277,117.239,380.0,139.405490312,11393.124056
IU,PMG,-9.4047,147.1597,90.0,151.415372383,15258.8392565
IU,CASY,-66.2792,110.5354,10.0,159.819815443,8413.42709831
II,TAU,-42.9099,147.3204,132.0,165.501506132,11783.0859424
G,CCD,-75.1065,123.305,3240.0,169.314649585,8028.9619413
IU,QSPA,-89.9289,144.4382,2850.0,179.969278917,6778.85074695
IU,SPA,-90.0,0.0,2927.0,180.0,6771.49322133
IU,SNZO,-41.3087,174.7043,120.0,186.458522242,12153.8929642
IU,RAO,-29.245,-177.929,60.0,195.537498001,13331.7854756
G,FUTU,-14.307673,-178.121063,97.0,200.745080053,14919.9984367
II,HOPE,-54.2836,-36.4879,20.0,207.179505714,3349.35650142
IU,RAR,-21.2125,-159.7733,28.0,216.550032564,13368.0152677
II,EFI,-51.6753,-58.0637,110.0,222.942087099,4434.3355285
G,COYC,-45.57299,-72.08139,235.0,233.353850138,5370.93397046
IU,PTCN,-25.0713,-130.0953,220.0,234.877846639,10972.6165353
IU,TRQA,-38.0568,-61.9787,540.0,244.360721396,4556.74734105
G,PEL,-33.143607,-70.67494,700.0,250.016689496,5406.2483268
IU,LCO,-29.011,-70.7005,2274.0,255.315604514,5514.26957486
IU,LVC,-22.6127,-68.9111,2960.0,263.918389281,5555.63319305
G,ICC,-20.284,-70.035004,950.0,266.234817611,5756.04635444
G,SPB,-23.592691,-47.426979,647.0,272.317624882,3434.76729665
H2,H2O,27.88191,-141.99173,-4947.0,281.267336718,15031.9297548
IU,SAML,-8.9489,-63.1831,120.0,282.985552462,5642.10906735
IU,PTGA,-0.7308,-59.9666,237.0,293.930344341,5850.57042024
IU,SDV,8.8839,-70.634,1620.0,295.321151979,7435.65864019
G,CAY,4.948,-52.317001,25.0,305.781963999,5615.25398917
CU,BBGH,13.1434,-59.5588,180.0,306.760702711,6817.88622982
IU,RCBR,-5.8274,-35.9014,400.0,313.262889468,3502.12696135
IU,HRV,42.5064,-71.5583,200.0,321.092652751,9919.23940989
II,KDAK,57.7828,-152.5835,152.0,327.2526942,15545.6392274
IM,IL08,64.790298,-146.796906,505.0,334.41772687,14905.4188083
IU,ADK,51.8823,-176.6842,130.0,336.089413268,17131.6217798
II,SACV,14.9702,-23.6085,387.0,346.033094796,5006.91312699
II,CMLA,37.7637,-25.5243,429.0,349.659737578,7517.93525758
II,ASCN,-7.9327,-14.3601,173.0,357.489616617,2355.21235594
