net,sta,lat,lon,dep,azi,dist
II,PFO,33.6107,-116.4555,1280.0,2.54570336795,9766.43312229
IU,SLBS,23.6858,-109.9443,825.0,8.95313118862,8710.3838476
IM,TX06,29.319,-103.681999,939.5,13.8534121522,9409.79429047
II,RPN,-27.1267,-109.3344,110.0,19.3593253181,3151.15716019
IU,TEIG,20.2263,-88.2763,40.0,29.7616399619,8798.54516764
IU,PAYG,-0.6742,-90.2861,270.0,34.8459786646,6535.94070598
II,JTS,10.2908,-84.9525,340.0,36.2700940972,7877.17298719
IU,OTAV,0.2376,-78.4508,3510.0,46.9392468946,7131.176386
IU,BOCO,4.5869,-74.0432,3160.0,49.2182913252,7777.05357253
II,NNA,-11.9875,-76.8422,575.0,55.06858478,6007.9217588
IU,PTGA,-0.7308,-59.9666,237.0,64.9505546285,8027.43897491
IU,LVC,-22.6127,-68.9111,2960.0,70.5174637897,5475.06066749
IU,LCO,-29.011,-70.7005,2274.0,74.2045220459,4806.31089576
G,PEL,-33.143607,-70.67494,700.0,78.3190597784,4463.58211447
IU,RCBR,-5.8274,-35.9014,400.0,88.3162476278,9069.39460767
G,COYC,-45.57299,-72.08139,235.0,93.2740399445,3465.86885967
II,ASCN,-7.9327,-14.3601,173.0,107.037540005,10256.4484109
II,EFI,-51.6753,-58.0637,110.0,111.479078422,3995.94844089
II,SHEL,-15.9594,-5.7455,537.0,118.456065793,10027.4646913
II,HOPE,-54.2836,-36.4879,20.0,125.527183869,5064.33363693
IU,MSKU,-1.6557,13.6116,312.0,128.269657769,12451.6315957
IU,PMSA,-64.7744,-64.0489,40.0,133.078068214,3206.29848792
IU,TSUM,-19.2022,17.5838,1260.0,139.618508774,10880.0878635
II,SUR,-32.3797,20.8117,1770.0,147.341793797,9656.4835442
IU,NAI,-1.2739,36.8037,1692.0,152.176478825,13451.5212438
G,FOMA,-24.97565,46.978877,28.0,167.608980695,11104.4592578
G,CRZF,-46.43096,51.855308,140.0,173.942495305,8788.77751658
G,RER,-21.1712,55.739861,834.0,175.431670644,11608.0371892
IU,SPA,-90.0,0.0,2927.0,180.0,3960.3948745
G,PAF,-49.351,70.210708,17.0,186.503212806,8458.00939441
G,AIS,-37.796349,77.569183,35.9,193.420439217,9648.25010044
IU,SBA,-77.8492,166.7572,50.0,201.267983724,3781.03469169
II,PALK,7.2728,80.7022,460.0,206.47425748,14465.8303755
G,DRV,-66.664909,140.002075,40.0,213.356599157,5034.86420314
II,COCO,-12.1901,96.8349,1.0,217.08788334,11865.1851721
IU,NWAO,-32.9277,117.239,380.0,225.419930067,8906.44953039
IU,MBWA,-21.159,119.7313,190.0,233.185027655,9916.90536081
AU,MCQ,-54.4986,158.9561,14.0,234.928286683,4972.79926171
II,WRAB,-19.9336,134.36,366.0,245.451553381,9217.89796174
G,CAN,-35.318714,148.996323,700.0,246.535012586,6991.87888749
IU,CTAO,-20.08765,146.24998,367.0,254.611601081,8480.74682954
IU,SNZO,-41.3087,174.7043,120.0,258.998476983,4934.03267763
G,DZM,-22.07164,166.44377,878.0,269.196178253,7016.00690982
G,PVC,-17.74,168.311996,80.0,273.691396585,7271.80578207
IU,RAO,-29.245,-177.929,60.0,276.676918589,5398.11183646
II,MSVF,-17.7448,178.0528,801.1,282.028275943,6646.71509117
IU,FUNA,-8.5259,179.1966,20.0,288.976264148,7408.97216266
IU,AFI,-13.9085,-171.7827,706.0,294.001183853,6368.80620203
IU,RAR,-21.2125,-159.7733,28.0,301.363164361,4999.75633402
IU,MIDW,28.2156,-177.3698,20.0,311.181186718,10703.3267054
G,PPTF,-17.5896,-149.565247,705.0,315.987230983,4835.59121726
IM,ATTU,52.882099,173.164307,250.0,319.399271412,13420.0554871
IU,POHA,19.7573,-155.5326,1990.0,325.732635322,8914.64606069
G,TAOE,-8.85492,-140.14775,800.0,332.20702941,5385.05388462
IU,PTCN,-25.0713,-130.0953,220.0,340.764601836,3382.79622411
IM,IL19,64.746101,-146.797394,549.0,346.754796716,13429.2080241
G,SCZ,36.59798,-121.40481,261.0,358.465001782,10095.121157
