id,time,lat,lon,mag,group
iscgem885158,1958-09-20 10:34:01,15.424,-45.823,5.8,-1
iscgem855811,1965-06-02 23:40:23,15.674,-46.712,5.9,-1
iscgem804847,1969-09-24 18:03:19,15.291,-45.741,6.8,-1
iscgem794709,1970-06-19 14:25:18,15.428,-45.907,6.2,-1
iscgem765901,1972-12-09 06:44:40,15.128,-45.15,6.2,-1
usp000004w,1973-01-14 08:57:28.500000,14.773,-45.089,5.37,-1
usp0000fz7,1976-04-20 11:47:40.300000,14.984,-45.13,5.532,-1
usp0000pck,1977-06-19 18:17:39.200000,15.475,-46.711,5.613,-1
usp000110f,1979-05-30 16:08:47.200000,14.638,-45.003,5.694,-1
usp0001rsz,1982-12-27 17:54:53.080000,14.505,-45.136,5.37,-1
usp00026aw,1984-08-10 23:29:36.490000,14.971,-45.041,5.37,-1
usp0003835,1987-09-04 11:06:23.920000,15.595,-46.71,5.37,-1
usp00040vx,1989-10-18 10:40:58.550000,14.644,-45.204,5.37,-1
usp00040vy,1989-10-18 10:41:43.660000,14.504,-45.225,5.532,-1
usp00040w0,1989-10-18 10:53:48.230000,14.583,-44.928,5.5,-1
usp00040wg,1989-10-18 13:06:47.800000,14.603,-45.068,5.6,-1
usp0004fsu,1990-10-15 06:30:20.390000,15.311,-46.35,5.4,-1
usp0005e1u,1992-09-16 00:17:53.220000,14.884,-45.036,5.451,-1
usp0005eyk,1992-10-05 01:51:47.910000,15.357,-46.011,5.3,-1
usp0006umd,1995-03-23 17:51:04.830000,15.4689444808,-46.6980005079,5.451,1
usp000718t,1995-07-31 07:03:54.780000,15.4795373354,-46.6588128772,5.3,1
usp00088h6,1997-10-04 15:29:46.280000,15.922,-46.646,5.5,-1
usp000aggm,2001-06-12 14:22:15.920000,15.0664740042,-45.4626113269,5.4,1
usp000cfte,2003-12-22 19:35:12.120000,15.188,-45.144,5.451,-1
usp000e5yg,2005-12-11 04:42:31.080000,15.3794029295,-45.8727958318,5.6,1
usp000e5yp,2005-12-11 06:26:35.030000,15.3809613926,-45.8023542816,5.7,1
usp000f74q,2007-03-21 23:07:46.190000,15.3713636454,-45.7313769975,5.4,1
usp000gsq9,2009-01-16 22:13:59.640000,15.0389969105,-45.4684192166,5.4,1
usp000guvk,2009-03-11 23:50:33.500000,15.5778021027,-46.7079240745,5.0,1
usp000gvch,2009-03-24 12:34:54.360000,14.97767932,-45.4652116678,5.2,1
usb000g6n2,2013-04-14 09:51:08.100000,15.4367349029,-46.6886580458,5.451,1
usb000ji6r,2013-09-05 04:01:36.360000,15.3491520639,-45.2288045685,6.0,1
usb000jmx1,2013-09-10 00:35:15.910000,15.4633092681,-46.6894190464,5.2,1
usb000pwdc,2014-04-23 18:21:09.490000,15.3424469012,-45.4536465218,5.451,1
usb000spvk,2014-10-22 21:56:55.990000,15.545779595,-45.5198480571,5.613,1
usc000tbns,2015-01-04 21:23:15.150000,15.0107593296,-45.4714483163,5.37,1
us20003lc6,2015-09-18 15:59:42.640000,15.3885601208,-45.9311795892,6.0,1
us10006ag5,2016-08-05 17:49:31.220000,15.0751805868,-45.4621101867,5.4,1
us1000htk7,2018-11-18 16:04:23.790000,15.3974062998,-45.4622390728,5.37,1
us2000izi5,2018-12-31 20:45:30.820000,15.3706463113,-46.3137829386,5.37,1
us1000jjfx,2019-03-20 19:13:03.480000,15.3670972248,-45.0528903352,5.37,1
us70003evi,2019-04-30 20:52:22.590000,15.4191762368,-46.4256390879,5.4,1
us600040yl,2019-06-14 20:44:54.048000,15.3851779677,-46.5768166591,5.2,1
us6000bfwf,2020-08-17 09:52:35.520000,15.2832,-45.6982,5.2,-1
