net,sta,lat,lon,dep,azi,dist
IU,TIXI,71.6341,128.8667,40.0,1.68286344387,10340.9678878
IU,KBS,78.9154,11.9385,90.0,10.068405445,7665.65333849
II,BORG,64.7474,-21.3268,110.0,13.0021176823,5785.90263741
IU,KEV,69.7565,27.0035,100.0,20.7079457146,7747.47541611
II,ESK,55.3167,-3.205,242.0,29.5800478913,5726.66687399
II,CMLA,37.7637,-25.5243,429.0,34.9927005431,3181.24092434
G,CLF,48.025791,2.26,145.0,39.8780974485,5679.33250612
G,EVO,38.532001,-8.013,0.0,47.8192253709,4493.59472474
IU,PAB,39.5446,-4.3499,950.0,48.0885115044,4829.45211024
IU,TBT,28.6794,-17.9145,180.0,58.0973675459,3220.28140254
II,UOSS,24.9453,56.2042,284.4,62.7467298067,10467.4804066
II,RAYN,23.5225,45.5032,631.0,66.9408958132,9473.11708008
G,TAM,22.791491,5.52838,1410.0,73.0156333509,5437.28403687
IU,FURI,8.8952,38.6798,2570.0,82.7787620279,9170.88238293
II,SACV,14.9702,-23.6085,387.0,88.1871725112,2384.07161096
G,EDA,3.778868,10.153427,140.0,95.779097289,6256.62014288
IU,MSKU,-1.6557,13.6116,312.0,100.618668163,6802.74550574
II,ABPO,-19.018,47.229,1528.0,107.558419883,10872.8555327
IU,LSZ,-15.2779,28.1882,1200.0,109.164881473,8813.91187789
IU,TSUM,-19.2022,17.5838,1260.0,116.803074418,7926.19176226
II,ASCN,-7.9327,-14.3601,173.0,124.498774824,4322.49101638
II,SHEL,-15.9594,-5.7455,537.0,126.478092667,5604.54447264
G,CRZF,-46.43096,51.855308,140.0,134.517022988,11817.2616708
G,PAF,-49.351,70.210708,17.0,138.17936843,13173.0673309
G,TRIS,-37.0681,-12.3152,60.0,149.698199653,6786.3291584
IU,RCBR,-5.8274,-35.9014,400.0,154.330578534,2589.03900793
IU,CASY,-66.2792,110.5354,10.0,168.375015322,14089.4857559
II,HOPE,-54.2836,-36.4879,20.0,174.203702811,7771.39625073
G,SPB,-23.592691,-47.426979,647.0,182.383301546,4317.05983218
II,EFI,-51.6753,-58.0637,110.0,188.217604274,7525.20478199
IU,TRQA,-38.0568,-61.9787,540.0,195.514891118,6153.99246983
G,COYC,-45.57299,-72.08139,235.0,200.028948027,7253.29812588
IU,LCO,-29.011,-70.7005,2274.0,208.648852313,5596.42834061
G,CAY,4.948,-52.317001,25.0,212.345461942,1358.31905102
IU,SAML,-8.9489,-63.1831,120.0,216.577275301,3305.67282925
IU,PTGA,-0.7308,-59.9666,237.0,222.400593815,2369.06499957
II,NNA,-11.9875,-76.8422,575.0,230.217980146,4569.09612473
II,RPN,-27.1267,-109.3344,110.0,235.795854358,8316.94871625
IU,PTCN,-25.0713,-130.0953,220.0,244.50584638,10171.7089392
IU,BOCO,4.5869,-74.0432,3160.0,251.815732333,3313.98987224
IU,SDV,8.8839,-70.634,1620.0,257.957345003,2795.00574988
CU,BBGH,13.1434,-59.5588,180.0,262.203818804,1505.17500991
G,FDF,14.734971,-61.146311,467.0,269.467799493,1651.27805545
CU,TGUH,14.057,-87.273,1151.0,273.678601467,4461.74460221
CU,ANWB,17.66853,-61.78557,39.0,280.603797872,1724.167443
CU,SDDR,18.9821,-71.2878,589.0,282.007234235,2737.62283373
CU,GRTK,21.51149,-71.1327,12.0,288.032580069,2756.26224007
IU,DWPF,28.1103,-81.4327,30.0,297.072350496,3926.92593844
IU,ANMO,34.94591,-106.4572,1820.0,301.857203586,6385.09242449
IU,WCI,38.2289,-86.2939,210.0,310.514850183,4698.80704501
IU,BBSR,32.371299,-64.696299,30.0,317.859724296,2681.08642818
IU,SSPA,40.6358,-77.8876,270.0,318.449417135,4173.72513329
IU,HRV,42.5064,-71.5583,200.0,325.868568766,3883.14892198
IM,IL08,64.790298,-146.796906,505.0,334.876268244,8979.7687859
IM,ATTU,52.882099,173.164307,250.0,336.985237939,11571.5883454
IU,PET,53.0233,158.6499,110.0,344.796525807,12070.6447004
IU,BILL,68.0653,166.4531,320.0,348.465674868,10391.2055995
G,IVI,61.205808,-48.171178,15.0,358.400406973,5088.7312242
