id,time,lat,lon,mag,along_strike_distance
us6000bgdq,2020-08-18 04:40:32.916000,-36.3626,52.2739,5.8,6720.90981984
us1000h4ve,2018-10-01 04:27:59.980000,-36.1956,52.4918,5.613,6731.10588624
us10007ub2,2017-01-02 00:18:49.220000,-37.1568,52.3287,5.37,6762.12603692
us10007p5d,2017-01-02 00:13:06.300000,-36.0365,51.9288,5.7,6677.65252028
usc000lxrm,2014-01-06 17:00:58.210000,-37.2866,52.2075,5.37,6758.44007711
usc000hskz,2013-06-17 11:21:42.040000,-36.525,52.413,5.6,6739.72406274
usp000hduj,2010-06-11 12:40:19.700000,-37.314,51.95,5.8,6739.05779606
usp000g0zz,2008-03-08 18:47:35.460000,-36.607,52.435,5.1,6745.2847197
usp000etng,2006-09-23 12:29:02.650000,-36.198,52.585,5.0,6738.86160543
usp00083yk,1997-06-25 12:39:16.300000,-36.126,52.594,5.3,6736.33498184
usp00069u2,1994-03-17 17:27:32.420000,-36.154,52.427,5.7,6723.89519667
usp00067sp,1994-01-31 09:57:35.780000,-37.132,52.395,5.2,6766.31818425
