net,sta,lat,lon,dep,azi,dist
II,MSEY,-4.6737,55.4792,475.0,5.96164638441,3554.12408839
G,RER,-21.1712,55.739861,834.0,11.8770808764,1745.95202071
IU,KBL,34.5408,69.0432,1920.0,14.4314365518,8068.4777326
II,NIL,33.6506,73.2686,629.0,18.2243213854,8079.68412163
G,HYB,17.41867,78.55213,510.0,29.4504855422,6587.88590108
G,ROCAM,-19.75553,63.37014,52.0,32.918657454,2158.82202811
II,DGAR,-7.4121,72.4525,1.0,37.1964192229,3827.28240091
IU,CHTO,18.8141,98.9443,420.0,46.9436837357,7852.25315172
IC,SSE,31.0948,121.1908,40.0,53.3235687671,10376.0121725
IC,QIZ,19.0291,109.8445,240.0,54.8837758848,8627.09615574
MS,BTDF,1.3617,103.775002,57.0,63.6087261232,6771.0706964
II,COCO,-12.1901,96.8349,1.0,70.3568456523,5198.41468
IU,DAV,7.0697,125.5791,151.0,74.3407762599,9007.32132024
II,KAPI,-5.0142,119.7517,300.0,80.3922287657,7671.3607363
IU,WAKE,19.2834,166.652,20.0,88.000293774,13411.9400956
IU,MBWA,-21.159,119.7313,190.0,95.11406968,6661.00692105
G,AIS,-37.796349,77.569183,35.9,100.947835241,2237.88581535
IU,NWAO,-32.9277,117.239,380.0,106.431627294,5841.34242076
IU,CTAO,-20.08765,146.24998,367.0,108.605774679,9041.57427333
G,SANVU,-15.447148,167.203232,56.0,117.634755274,11089.0941929
G,CAN,-35.318714,148.996323,700.0,122.735369238,8291.6664758
II,TAU,-42.9099,147.3204,132.0,128.69262169,7713.59103481
IU,RAO,-29.245,-177.929,60.0,137.283904749,11027.8797803
G,PAF,-49.351,70.210708,17.0,139.945889791,2020.80027634
IU,RAR,-21.2125,-159.7733,28.0,147.058781448,12773.141018
IU,CASY,-66.2792,110.5354,10.0,150.593523158,4929.26033106
G,CCD,-75.1065,123.305,3240.0,161.443128717,5561.55427543
GT,VNDA,-77.517273,161.852753,121.1,166.131233248,6503.62112228
IU,QSPA,-89.9289,144.4382,2850.0,179.911266034,5946.03548003
G,CRZF,-46.43096,51.855308,140.0,181.893233704,1088.45022959
II,RPN,-27.1267,-109.3344,110.0,197.795369111,12690.8855561
IU,PMSA,-64.7744,-64.0489,40.0,204.499137715,7488.31539464
G,COYC,-45.57299,-72.08139,235.0,215.511461718,9335.68262479
II,EFI,-51.6753,-58.0637,110.0,217.480263865,8121.41603137
II,HOPE,-54.2836,-36.4879,20.0,222.207152825,6730.72977572
IU,LVC,-22.6127,-68.9111,2960.0,232.946368591,11015.5435681
II,NNA,-11.9875,-76.8422,575.0,234.651514318,12450.0474129
G,SPB,-23.592691,-47.426979,647.0,245.3201416,9294.17581057
G,TRIS,-37.0681,-12.3152,60.0,248.792621596,5645.81790651
IU,PTGA,-0.7308,-59.9666,237.0,255.504704191,11936.1671457
CU,MTDJ,18.22605,-77.53454,925.0,261.015434502,14733.4071878
II,SUR,-32.3797,20.8117,1770.0,269.94884317,2918.42442542
II,SHEL,-15.9594,-5.7455,537.0,275.6882554,6133.08944771
II,ASCN,-7.9327,-14.3601,173.0,277.584295809,7411.1846081
IU,BBSR,32.371299,-64.696299,30.0,284.758333646,14324.9316535
GT,LBTB,-25.0151,25.596649,1128.0,289.308653196,2849.52273895
G,SOK,14.494418,-16.456223,70.9,294.254544188,9156.60329848
IU,MSKU,-1.6557,13.6116,312.0,305.113295423,5549.56080572
IU,LSZ,-15.2779,28.1882,1200.0,308.362707248,3362.81305855
G,BNG,4.435,18.547001,378.0,314.956157402,5743.15842558
IU,PAB,39.5446,-4.3499,950.0,319.695195275,10237.6312315
II,MBAR,-0.6019,30.7382,1390.0,325.912825885,4567.9510301
IU,KMBO,-1.1271,37.2525,1950.0,335.001194096,4226.86331737
G,FOMA,-24.97565,46.978877,28.0,337.002431789,1389.58102429
II,ABPO,-19.018,47.229,1528.0,344.325418392,2015.06124034
II,RAYN,23.5225,45.5032,631.0,352.779148474,6697.0621077
IU,GNI,40.148,44.741,1609.0,354.033158237,8537.49891473
