net,sta,lat,lon,dep,azi,dist
G,EVO,38.532001,-8.013,0.0,4.86092070834,7583.76158483
IU,PAB,39.5446,-4.3499,950.0,7.76450691774,7734.33512864
IU,KOWA,14.4967,-4.014,321.0,13.4255107047,5007.62840683
G,TAM,22.791491,5.52838,1410.0,21.743068041,6171.0203582
II,SHEL,-15.9594,-5.7455,537.0,29.9726992233,1734.51084556
IU,ANTO,39.868,32.7934,1090.0,34.3998479124,9088.00004747
G,EDA,3.778868,10.153427,140.0,38.5913639752,4503.22733748
G,BNG,4.435,18.547001,378.0,47.8517123528,5118.3815123
IU,MSKU,-1.6557,13.6116,312.0,48.0622001168,4249.63199611
II,UOSS,24.9453,56.2042,284.4,58.7627458491,9612.78400151
II,MBAR,-0.6019,30.7382,1390.0,63.9665130415,5708.67904647
IU,NAI,-1.2739,36.8037,1692.0,69.1901409467,6202.16241221
IU,TSUM,-19.2022,17.5838,1260.0,76.9517151531,3372.85886746
IU,LSZ,-15.2779,28.1882,1200.0,78.9376512444,4574.209103
II,PALK,7.2728,80.7022,460.0,86.0113513545,10842.3195063
GT,LBTB,-25.0151,25.596649,1128.0,91.9659000832,3910.13774396
G,FOMA,-24.97565,46.978877,28.0,100.53706103,5964.82062753
II,SUR,-32.3797,20.8117,1770.0,104.00382802,3298.42461652
II,COCO,-12.1901,96.8349,1.0,111.257950273,11264.5757153
G,AIS,-37.796349,77.569183,35.9,124.406497417,8161.68693751
G,CRZF,-46.43096,51.855308,140.0,127.78705748,5866.45104306
G,PAF,-49.351,70.210708,17.0,133.914606563,7148.4057445
IU,NWAO,-32.9277,117.239,380.0,139.688731555,11365.2579888
II,WRAB,-19.9336,134.36,366.0,144.478591965,13538.1067168
IU,PMG,-9.4047,147.1597,90.0,152.119212558,15217.9279449
IU,CASY,-66.2792,110.5354,10.0,159.857834234,8364.88328415
II,TAU,-42.9099,147.3204,132.0,165.772965699,11729.6443966
G,CCD,-75.1065,123.305,3240.0,169.348005175,7972.68236023
IU,QSPA,-89.9289,144.4382,2850.0,179.969532939,6715.74188728
IU,SPA,-90.0,0.0,2927.0,180.0,6708.36775426
IU,SNZO,-41.3087,174.7043,120.0,186.688171625,12087.6241006
IU,RAO,-29.245,-177.929,60.0,195.760117544,13262.6151087
G,FUTU,-14.307673,-178.121063,97.0,200.95885749,14849.9427487
II,HOPE,-54.2836,-36.4879,20.0,207.35748095,3279.00438986
IU,RAR,-21.2125,-159.7733,28.0,216.642776897,13298.8026369
II,EFI,-51.6753,-58.0637,110.0,223.322554197,4367.0155345
G,COYC,-45.57299,-72.08139,235.0,233.773117091,5308.43310552
IU,PTCN,-25.0713,-130.0953,220.0,234.990930317,10910.9070149
IU,TRQA,-38.0568,-61.9787,540.0,244.975358566,4501.64167009
G,PEL,-33.143607,-70.67494,700.0,250.565221126,5355.69509829
IU,LCO,-29.011,-70.7005,2274.0,255.885109845,5468.4621996
IU,POHA,19.7573,-155.5326,1990.0,262.555256263,16026.4487645
IU,LVC,-22.6127,-68.9111,2960.0,264.529494983,5518.35236736
G,SPB,-23.592691,-47.426979,647.0,273.451301997,3406.89690762
IU,PAYG,-0.6742,-90.2861,270.0,276.059348193,8676.12404547
IU,SAML,-8.9489,-63.1831,120.0,283.648264345,5626.39957389
IU,BOCO,4.5869,-74.0432,3160.0,289.820188805,7457.71293802
IU,PTGA,-0.7308,-59.9666,237.0,294.570982293,5848.15569764
CU,GRGR,12.1324,-61.654,195.0,304.821565053,6917.28380481
G,CAY,4.948,-52.317001,25.0,306.452032584,5627.35151707
IU,RCBR,-5.8274,-35.9014,400.0,314.401068135,3523.42110133
IU,HRV,42.5064,-71.5583,200.0,321.255484278,9948.92866211
II,KDAK,57.7828,-152.5835,152.0,326.760184627,15581.6580248
IM,IL08,64.790298,-146.796906,505.0,334.087832833,14948.7742135
II,SACV,14.9702,-23.6085,387.0,346.592586594,5060.89097228
II,CMLA,37.7637,-25.5243,429.0,349.969597489,7574.569127
II,ASCN,-7.9327,-14.3601,173.0,358.409629941,2417.18656574
