net,sta,lat,lon,dep,azi,dist
II,ASCN,-7.9327,-14.3601,173.0,3.52224642237,3534.03774535
G,EVO,38.532001,-8.013,0.0,6.57830594338,8713.28462156
IU,KOWA,14.4967,-4.014,321.0,14.4676360194,6141.78873703
G,TAM,22.791491,5.52838,1410.0,22.1059375958,7287.53524141
II,SHEL,-15.9594,-5.7455,537.0,24.0543360197,2830.65206949
G,EDA,3.778868,10.153427,140.0,35.5937685264,5528.08443388
II,KIV,43.9553,42.6863,1054.0,38.7822660025,10996.3490365
IU,MSKU,-1.6557,13.6116,312.0,43.1902745781,5191.24902792
II,ABKT,37.9304,58.1189,678.0,51.463770666,11466.0606777
II,MBAR,-0.6019,30.7382,1390.0,59.7752070074,6434.31487483
IU,TSUM,-19.2022,17.5838,1260.0,64.7453513466,3956.37974435
IU,LSZ,-15.2779,28.1882,1200.0,70.6795728663,5086.53792304
IC,LSA,29.7031,91.127,3660.0,75.6540406204,13457.3795672
GT,LBTB,-25.0151,25.596649,1128.0,80.0343313488,4215.79463505
II,SUR,-32.3797,20.8117,1770.0,87.8164726771,3410.06083629
G,FOMA,-24.97565,46.978877,28.0,94.5224038744,6043.24173997
G,RER,-21.1712,55.739861,834.0,96.059014505,7023.77775703
MS,BTDF,1.3617,103.775002,57.0,109.384624962,12633.5889188
II,COCO,-12.1901,96.8349,1.0,114.485428735,11039.5812141
G,CRZF,-46.43096,51.855308,140.0,121.496788771,5417.78570436
G,PAF,-49.351,70.210708,17.0,130.57486166,6565.96362288
IU,MBWA,-21.159,119.7313,190.0,137.550323653,11862.2873469
IU,NWAO,-32.9277,117.239,380.0,142.317752787,10641.5188552
II,WRAB,-19.9336,134.36,366.0,149.666046516,12725.5303814
IU,CASY,-66.2792,110.5354,10.0,159.386459481,7399.76626815
II,TAU,-42.9099,147.3204,132.0,167.977445227,10696.9542552
G,CCD,-75.1065,123.305,3240.0,169.104752,6921.46740953
IU,QSPA,-89.9289,144.4382,2850.0,179.969337389,5603.13664624
IU,SPA,-90.0,0.0,2927.0,180.0,5595.64251765
IU,SNZO,-41.3087,174.7043,120.0,188.267434772,10955.1596959
IU,RAO,-29.245,-177.929,60.0,196.792551527,12131.3684543
G,FUTU,-14.307673,-178.121063,97.0,201.041172337,13730.2378569
IU,AFI,-13.9085,-171.7827,706.0,208.058341778,13546.2801468
IU,PMSA,-64.7744,-64.0489,40.0,211.731495951,4120.23225835
II,HOPE,-54.2836,-36.4879,20.0,216.566861039,2212.81348132
G,PPTF,-17.5896,-149.565247,705.0,226.701604411,12028.5658885
II,EFI,-51.6753,-58.0637,110.0,233.467837689,3455.97161569
IU,PTCN,-25.0713,-130.0953,220.0,235.860597369,10092.6010078
G,COYC,-45.57299,-72.08139,235.0,242.860957191,4529.12998008
II,RPN,-27.1267,-109.3344,110.0,246.724598526,8382.76339823
IU,TRQA,-38.0568,-61.9787,540.0,257.779357435,3928.44214905
G,PEL,-33.143607,-70.67494,700.0,260.909880034,4860.2044081
IU,LCO,-29.011,-70.7005,2274.0,266.127917721,5069.41664503
IU,LVC,-22.6127,-68.9111,2960.0,274.788321555,5284.6442158
G,ICC,-20.284,-70.035004,950.0,276.53594943,5527.14054122
IU,SLBS,23.6858,-109.9443,825.0,286.318079142,11959.4574164
G,SPB,-23.592691,-47.426979,647.0,292.122047853,3433.29164421
IU,BOCO,4.5869,-74.0432,3160.0,295.270946092,7676.42068941
IU,PTGA,-0.7308,-59.9666,237.0,303.048142955,6187.89178327
CU,GRGR,12.1324,-61.654,195.0,310.609012602,7420.67340857
G,CAY,4.948,-52.317001,25.0,314.580928726,6180.53138798
IU,BBSR,32.371299,-64.696299,30.0,320.451450867,9422.88991047
IU,RCBR,-5.8274,-35.9014,400.0,327.163563369,4247.26734211
IM,ATTU,52.882099,173.164307,250.0,337.270300213,18385.1423795
G,IVI,61.205808,-48.171178,15.0,344.693404447,11563.0867831
II,SACV,14.9702,-23.6085,387.0,351.266800727,6110.1899721
G,MBO,14.392024,-16.955467,3.0,359.129080178,5998.51515458
