id,time,lat,lon,mag,along_strike_distance
us70005p73,2019-10-01 03:56:07.115000,-55.9278,-122.5586,6.0,487.264479366
us1000hsfz,2018-11-15 23:09:01.060000,-56.2363,-122.0441,6.3,528.903229457
us20009msm,2017-06-15 11:42:16.040000,-55.428,-124.7575,5.8,338.386709586
us10006esj,2016-08-18 18:09:43.940000,-55.9035,-123.2414,6.0,446.092261308
us200050pj,2016-02-16 23:48:35.680000,-55.7841,-125.1659,6.1,330.357388316
us100049ce,2015-12-24 19:44:03.130000,-55.755,-123.1158,6.2,448.095295531
usp000japr,2011-11-11 10:41:37.480000,-55.981,-124.439,6.0,380.842294072
usp000hcde,2010-05-06 11:35:29.520000,-55.725,-127.942,5.8,190.56405002
usp000h4pt,2009-12-03 06:12:32.490000,-56.476,-122.321,6.0,523.15577456
usp000gzvz,2009-08-01 13:33:29.950000,-56.234,-124.296,6.1,401.954360504
usp000fmm0,2007-09-07 04:46:45.160000,-56.081,-123.314,5.9,449.192761797
usp000f8uv,2007-04-06 05:54:20.420000,-55.373,-123.645,5.9,404.215724132
usp000f7zp,2007-03-31 12:49:03.710000,-56.083,-123.27,6.2,451.802327118
usp000f49q,2007-02-04 21:17:46.790000,-55.883,-122.721,6.2,476.052476242
usp000euve,2006-10-10 08:02:51.950000,-56.101,-122.373,6.0,504.529790733
usp000db7t,2004-12-22 21:03:39.390000,-55.942,-124.997,6.1,347.989506514
usp000b326,2002-04-24 11:00:00.860000,-56.135,-122.312,6.2,509.390700353
usp000akww,2001-08-06 03:56:09.620000,-55.573,-123.395,5.856,425.327983414
usp000akwv,2001-08-06 03:52:59.510000,-55.537,-123.422,6.7,422.57832678
usp0009hq6,1999-11-16 13:44:18.320000,-55.823,-125.134,6.1,334.138490774
usp0007fgw,1996-03-30 09:56:59.410000,-55.852,-125.666,6.1,306.813905577
usp000732r,1995-09-08 01:15:28.290000,-56.222,-122.419,6.3,506.619079736
usp000732m,1995-09-08 00:27:48.890000,-56.202,-122.267,5.9,514.614871854
usp0006qv0,1995-01-04 06:28:39.070000,-56.06,-123.232,6.0,453.000326346
usp00062kj,1993-10-24 15:36:08.670000,-55.621,-128.041,5.8,177.553664013
usp00054sd,1992-03-24 18:20:12.870000,-55.506,-124.357,6.0,365.164926697
usp0004zbe,1991-11-19 13:29:21.650000,-56.121,-123.371,5.9,447.705204375
usp0004xsk,1991-10-13 18:12:20.330000,-56.097,-122.633,6.3,489.201260753
