net,sta,lat,lon,dep,azi,dist
IU,KBL,34.5408,69.0432,1920.0,1.0099490459,4580.03650983
II,NIL,33.6506,73.2686,629.0,6.45931341516,4511.89632833
IC,WMQ,43.8138,87.7049,850.0,17.4774340354,5941.60911989
G,HYB,17.41867,78.55213,510.0,22.8089389732,2912.32054114
IU,ULN,47.8651,107.0532,1610.0,27.9052978717,7153.83309586
IC,LSA,29.7031,91.127,3660.0,30.0711241,4726.56434521
II,PALK,7.2728,80.7022,460.0,41.8147452778,2085.33000059
IC,KMI,25.1233,102.74,1975.0,45.3224612911,5144.23972136
IU,CHTO,18.8141,98.9443,420.0,49.3964902721,4404.73223418
IC,QIZ,19.0291,109.8445,240.0,57.1558214739,5385.87739382
IU,MIDW,28.2156,-177.3698,20.0,62.0777554849,12760.9242416
IU,WAKE,19.2834,166.652,20.0,71.6295328548,11146.0211003
IU,DAV,7.0697,125.5791,151.0,77.5424368559,6550.2981318
MS,BTDF,1.3617,103.775002,57.0,78.3792120507,4050.62210158
II,KAPI,-5.0142,119.7517,300.0,90.9716310134,5705.15619428
IU,PMG,-9.4047,147.1597,90.0,98.2063610544,8685.0622295
II,COCO,-12.1901,96.8349,1.0,102.877950831,3193.23705472
IU,MBWA,-21.159,119.7313,190.0,111.53321002,5756.320944
G,TAOE,-8.85492,-140.14775,800.0,118.913811997,16433.7432989
G,CAN,-35.318714,148.996323,700.0,124.649357778,8739.03713656
IU,NWAO,-32.9277,117.239,380.0,126.678864621,5816.89132187
II,TAU,-42.9099,147.3204,132.0,132.421765683,8607.45241089
AU,MCQ,-54.4986,158.9561,14.0,144.254362527,9440.07901753
IU,PTCN,-25.0713,-130.0953,220.0,151.637720926,15961.2425261
G,DRV,-66.664909,140.002075,40.0,157.167050895,8511.79615093
G,AIS,-37.796349,77.569183,35.9,165.967030667,3556.66940335
G,PAF,-49.351,70.210708,17.0,178.08866724,4716.70067289
IU,SPA,-90.0,0.0,2927.0,180.0,9246.36477465
G,CRZF,-46.43096,51.855308,140.0,196.968775245,4661.03366137
G,RODM,-19.696196,63.44128,300.0,199.55971004,1514.65003197
II,HOPE,-54.2836,-36.4879,20.0,214.48521568,10337.9432489
G,RER,-21.1712,55.739861,834.0,219.057270012,2080.40367576
G,FOMA,-24.97565,46.978877,28.0,226.055599977,3025.74148035
II,SUR,-32.3797,20.8117,1770.0,233.428949904,5657.39073022
II,ABPO,-19.018,47.229,1528.0,237.346373832,2643.70711402
GT,LBTB,-25.0151,25.596649,1128.0,241.108795949,4959.70627156
IU,TSUM,-19.2022,17.5838,1260.0,250.811928078,5640.91737429
IU,LSZ,-15.2779,28.1882,1200.0,254.434660385,4466.98636093
II,ASCN,-7.9327,-14.3601,173.0,262.92376662,9103.28116012
IU,BOCO,4.5869,-74.0432,3160.0,268.579576065,15852.5299131
IU,MSKU,-1.6557,13.6116,312.0,272.783674891,6087.87239415
II,MSEY,-4.6737,55.4792,475.0,278.909240776,1433.09432501
IU,KOWA,14.4967,-4.014,321.0,286.999109098,8315.66751067
IU,SJG,18.1091,-66.15,420.0,288.694772835,14935.9493037
IU,AAE,9.0292,38.7656,2442.0,297.818507173,3710.51079773
G,ATD,11.530725,42.846634,610.0,305.688379034,3468.60891827
IU,PAB,39.5446,-4.3499,950.0,311.736192807,9022.8481592
IU,TOL,39.8814,-4.048499,480.0,312.129760376,9008.66982047
II,BFO,48.3301,8.3296,638.0,323.50056694,8439.43579741
II,RAYN,23.5225,45.5032,631.0,324.331052504,4169.97752219
IU,KIEV,50.7012,29.2242,180.0,334.135065868,7392.96987244
II,UOSS,24.9453,56.2042,284.4,340.053346654,3749.82009342
II,LVZ,67.8979,34.6514,630.0,347.675119179,8701.13533692
II,ABKT,37.9304,58.1189,678.0,348.776574116,5065.44437758
II,ARU,56.4293,58.5615,260.0,354.019375118,7067.94071766
