net,sta,lat,lon,dep,azi,dist
IC,QIZ,19.0291,109.8445,240.0,3.42677725624,7519.62231388
HK,HKPS,22.277599,114.141502,196.3,7.49032376631,7908.60669143
IU,TATO,24.9735,121.4971,160.0,14.1130222299,8306.00606622
II,KAPI,-5.0142,119.7517,300.0,18.8378574016,5012.8257854
IU,MBWA,-21.159,119.7313,190.0,25.6939540965,3285.00871062
IU,NWAO,-32.9277,117.239,380.0,30.8812139095,1977.00026375
IU,GUMO,13.5893,144.8684,170.0,39.7781678167,7876.50414227
II,WRAB,-19.9336,134.36,366.0,47.7485219301,4054.77957379
IU,PMG,-9.4047,147.1597,90.0,54.8180329464,5774.85315998
IU,CTAO,-20.08765,146.24998,367.0,62.2927266056,4756.94839386
IU,HNR,-9.4387,159.9475,100.0,67.2832841654,6593.48320829
IU,JOHN,16.7329,-169.5292,2.0,74.6063130073,10959.6647114
G,CAN,-35.318714,148.996323,700.0,82.6481901207,3762.75571634
II,MSVF,-17.7448,178.0528,801.1,88.4625235394,7198.46242874
II,TAU,-42.9099,147.3204,132.0,93.7923997722,3196.92198028
IU,RAO,-29.245,-177.929,60.0,100.677156355,6605.00485709
IU,SNZO,-41.3087,174.7043,120.0,107.908070291,5254.31129663
G,PPTF,-17.5896,-149.565247,705.0,111.992133077,9535.47208852
IU,SLBS,23.6858,-109.9443,825.0,118.318239113,15782.9120776
AU,MCQ,-54.4986,158.9561,14.0,120.36225038,3598.26225569
IU,PTCN,-25.0713,-130.0953,220.0,130.944368842,10088.2253681
G,UNM,19.329662,-99.178062,2280.0,136.163027986,16013.740474
G,DRV,-66.664909,140.002075,40.0,148.413646789,2754.41973142
IU,TEIG,20.2263,-88.2763,40.0,152.482544329,16573.0348359
IU,PAYG,-0.6742,-90.2861,270.0,158.465168484,14290.7241723
GT,VNDA,-77.517273,161.852753,121.1,162.076362116,3942.25957669
G,CCD,-75.1065,123.305,3240.0,170.634039488,3034.23503052
IU,CASY,-66.2792,110.5354,10.0,174.616374414,1960.54786013
IU,SPA,-90.0,0.0,2927.0,180.0,4594.57965705
II,EFI,-51.6753,-58.0637,110.0,189.686833223,8773.48362344
IU,PTGA,-0.7308,-59.9666,237.0,197.465963942,14364.3948216
II,HOPE,-54.2836,-36.4879,20.0,201.641202131,8065.54005018
G,SPB,-23.592691,-47.426979,647.0,204.466034571,11579.3205863
G,TRIS,-37.0681,-12.3152,60.0,225.486120601,8745.33142301
II,SHEL,-15.9594,-5.7455,537.0,242.816567951,10231.1645686
II,SUR,-32.3797,20.8117,1770.0,250.034258483,7086.98766551
G,PAF,-49.351,70.210708,17.0,254.812555852,2626.33521363
GT,LBTB,-25.0151,25.596649,1128.0,259.113506328,7311.01825906
IU,LSZ,-15.2779,28.1882,1200.0,268.277068544,7893.02705822
G,FOMA,-24.97565,46.978877,28.0,274.86442834,5750.53713061
II,ABPO,-19.018,47.229,1528.0,280.262646647,6199.85073104
G,AIS,-37.796349,77.569183,35.9,286.890508556,2624.48610023
IU,FURI,8.8952,38.6798,2570.0,292.52642692,9171.88277143
G,ROCAM,-19.75553,63.37014,52.0,294.444231789,5008.52064425
IU,GRFO,49.6909,11.2203,384.0,305.238644225,14192.2330337
II,RAYN,23.5225,45.5032,631.0,306.523903387,10035.1487573
II,DGAR,-7.4121,72.4525,1.0,313.711779512,5588.75791088
II,ABKT,37.9304,58.1189,678.0,323.447343498,10728.0030487
IU,KBL,34.5408,69.0432,1920.0,329.824805118,9950.281309
II,PALK,7.2728,80.7022,460.0,330.144034463,6702.79939802
G,WUS,41.200716,79.216498,1468.0,339.713902754,10324.1368872
II,COCO,-12.1901,96.8349,1.0,344.296540809,4156.5666496
IU,CHTO,18.8141,98.9443,420.0,352.250853383,7525.99880972
MS,BTDF,1.3617,103.775002,57.0,356.439970765,5564.17439617
