net,sta,lat,lon,dep,azi,dist
IU,KBL,34.5408,69.0432,1920.0,1.19022519695,4666.64030937
II,NIL,33.6506,73.2686,629.0,6.5578746354,4599.60695247
IC,WMQ,43.8138,87.7049,850.0,17.4369973531,6029.16685635
G,HYB,17.41867,78.55213,510.0,22.5214762425,2998.68240133
IC,LSA,29.7031,91.127,3660.0,29.8210211584,4810.06196465
IC,HIA,49.2704,119.7414,620.0,32.5922060416,8047.8049269
II,PALK,7.2728,80.7022,460.0,40.6985098301,2161.73520222
IC,KMI,25.1233,102.74,1975.0,44.9277956379,5217.51616727
IU,CHTO,18.8141,98.9443,420.0,48.8389555414,4474.43336231
IC,QIZ,19.0291,109.8445,240.0,56.6809953958,5447.63317348
IU,MIDW,28.2156,-177.3698,20.0,62.3871446745,12816.6028821
IU,WAKE,19.2834,166.652,20.0,71.7789818294,11189.7177805
MS,BTDF,1.3617,103.775002,57.0,77.4221021752,4085.8150598
II,KWJN,9.2873,167.5369,0.0,81.9653993937,11184.9988758
II,KAPI,-5.0142,119.7517,300.0,90.3713710124,5721.638403
II,COCO,-12.1901,96.8349,1.0,101.453069183,3192.15509681
G,SANVU,-15.447148,167.203232,56.0,106.62946321,10762.4499708
IU,MBWA,-21.159,119.7313,190.0,110.937937649,5741.37450926
G,CAN,-35.318714,148.996323,700.0,124.521596976,8704.46155037
IU,NWAO,-32.9277,117.239,380.0,126.141688339,5779.75461242
II,TAU,-42.9099,147.3204,132.0,132.288413926,8562.2483644
AU,MCQ,-54.4986,158.9561,14.0,144.22025413,9380.28813684
IU,PTCN,-25.0713,-130.0953,220.0,152.326152803,15893.2875625
G,DRV,-66.664909,140.002075,40.0,157.077806832,8439.10039716
G,AIS,-37.796349,77.569183,35.9,165.428406028,3477.38051167
G,PAF,-49.351,70.210708,17.0,177.904210335,4631.08113016
IU,SPA,-90.0,0.0,2927.0,180.0,9160.08101451
G,CRZF,-46.43096,51.855308,140.0,197.075276207,4573.4085909
G,RODM,-19.696196,63.44128,300.0,200.068831921,1427.54378854
G,COYC,-45.57299,-72.08139,235.0,209.901207064,12910.0682876
II,HOPE,-54.2836,-36.4879,20.0,214.490760446,10256.9183839
G,RER,-21.1712,55.739861,834.0,220.203232981,2002.78767028
G,FOMA,-24.97565,46.978877,28.0,226.972072557,2953.66752697
II,SUR,-32.3797,20.8117,1770.0,233.885318951,5592.16542435
II,ABPO,-19.018,47.229,1528.0,238.687879337,2583.1624212
GT,LBTB,-25.0151,25.596649,1128.0,241.748240551,4903.07560348
IU,TSUM,-19.2022,17.5838,1260.0,251.393548767,5596.42020559
IU,LSZ,-15.2779,28.1882,1200.0,255.297756761,4427.57095636
II,ASCN,-7.9327,-14.3601,173.0,263.050624021,9075.38301299
IU,BOCO,4.5869,-74.0432,3160.0,267.583051494,15832.1555878
IU,MSKU,-1.6557,13.6116,312.0,273.357134964,6075.02464286
IU,KMBO,-1.1271,37.2525,1950.0,280.346194822,3494.03119795
II,MSEY,-4.6737,55.4792,475.0,282.390979425,1431.8471314
CU,SDDR,18.9821,-71.2878,589.0,290.316146746,15467.2101647
IU,AAE,9.0292,38.7656,2442.0,298.982756194,3736.16331294
IU,TEIG,20.2263,-88.2763,40.0,301.621245066,17122.7647947
G,ATD,11.530725,42.846634,610.0,306.886810105,3505.57613678
IU,TOL,39.8814,-4.048499,480.0,312.253138626,9053.65788725
II,BFO,48.3301,8.3296,638.0,323.663920381,8498.48400057
II,RAYN,23.5225,45.5032,631.0,325.094583541,4230.30390941
IU,KIEV,50.7012,29.2242,180.0,334.359380272,7463.08315254
II,UOSS,24.9453,56.2042,284.4,340.677745565,3825.20990841
II,LVZ,67.8979,34.6514,630.0,347.758682291,8781.72234888
II,ABKT,37.9304,58.1189,678.0,349.089893359,5146.76597595
II,ARTI,56.3879,58.3849,320.0,354.039091494,7149.43615986
