net,sta,lat,lon,dep,azi,dist
IU,KBL,34.5408,69.0432,1920.0,2.92882212829,4946.00272896
II,NIL,33.6506,73.2686,629.0,8.06969056839,4892.19704365
G,WUS,41.200716,79.216498,1468.0,12.0498085345,5824.9833384
G,HYB,17.41867,78.55213,510.0,23.5370172608,3315.83381771
IU,ULN,47.8651,107.0532,1610.0,28.1297272262,7558.30267026
IC,LSA,29.7031,91.127,3660.0,30.130257132,5130.55893627
II,PALK,7.2728,80.7022,460.0,39.7776627167,2478.59804752
IC,KMI,25.1233,102.74,1975.0,44.5723989253,5529.5363479
IU,CHTO,18.8141,98.9443,420.0,48.1234982619,4781.00321847
IC,QIZ,19.0291,109.8445,240.0,55.9109582888,5738.59838184
IU,MIDW,28.2156,-177.3698,20.0,63.3792993836,13090.1970838
G,KIP,21.42,-158.0112,110.0,69.5499500312,15112.8384899
MS,BTDF,1.3617,103.775002,57.0,75.036462742,4313.49505046
II,KWJN,9.2873,167.5369,0.0,82.6645078995,11387.4017542
II,KAPI,-5.0142,119.7517,300.0,88.7112752958,5891.17667946
IU,TARA,1.3549,172.9229,20.0,91.6147524555,11837.8841998
II,COCO,-12.1901,96.8349,1.0,96.9230718813,3313.77146365
II,WRAB,-19.9336,134.36,366.0,107.397022089,7329.11611411
IU,MBWA,-21.159,119.7313,190.0,108.961332716,5805.3525885
IU,NWAO,-32.9277,117.239,380.0,124.12110934,5759.19448254
II,TAU,-42.9099,147.3204,132.0,131.858229065,8503.16450353
IU,SNZO,-41.3087,174.7043,120.0,134.030454724,10752.2482864
AU,MCQ,-54.4986,158.9561,14.0,144.167867179,9256.3460026
IU,PTCN,-25.0713,-130.0953,220.0,155.662272827,15720.7560687
IU,CASY,-66.2792,110.5354,10.0,161.74717612,7061.70865043
G,AIS,-37.796349,77.569183,35.9,162.011220726,3261.6255433
G,PAF,-49.351,70.210708,17.0,176.22937924,4366.45796595
IU,SPA,-90.0,0.0,2927.0,180.0,8886.57648202
G,RODM,-19.696196,63.44128,300.0,197.129279685,1114.85479144
IU,PMSA,-64.7744,-64.0489,40.0,199.036084925,10749.0035001
II,HOPE,-54.2836,-36.4879,20.0,214.72245815,9936.79888706
IU,TRQA,-38.0568,-61.9787,540.0,221.61219818,12471.5348958
G,RER,-21.1712,55.739861,834.0,222.064374166,1686.7126429
G,FOMA,-24.97565,46.978877,28.0,228.948267278,2646.23200292
II,SUR,-32.3797,20.8117,1770.0,235.100388435,5297.1081698
II,ABPO,-19.018,47.229,1528.0,242.396768408,2302.84748771
IU,SAML,-8.9489,-63.1831,120.0,250.744625162,14079.9733801
IU,TSUM,-19.2022,17.5838,1260.0,253.251809946,5353.92210611
IU,LSZ,-15.2779,28.1882,1200.0,258.076269608,4201.70570885
G,CAY,4.948,-52.317001,25.0,269.97442202,13274.9054247
IU,MSKU,-1.6557,13.6116,312.0,275.454897298,5929.1803395
G,EDA,3.778868,10.153427,140.0,280.911423437,6438.29752216
IU,KMBO,-1.1271,37.2525,1950.0,285.1322669,3391.05152261
IU,KOWA,14.4967,-4.014,321.0,288.233807965,8248.26339844
II,MSEY,-4.6737,55.4792,475.0,295.281330275,1361.35733774
IU,FURI,8.8952,38.6798,2570.0,303.270943689,3734.74722933
G,ATD,11.530725,42.846634,610.0,311.740959238,3549.45249116
IU,TOL,39.8814,-4.048499,480.0,312.892919421,9115.48751695
G,SSB2,45.278999,4.542,700.0,320.487250433,8709.83770921
II,RAYN,23.5225,45.5032,631.0,328.582905311,4367.81395754
IU,KIEV,50.7012,29.2242,180.0,335.5649221,7640.09725551
IU,GNI,40.148,44.741,1609.0,339.367306759,5999.16076189
II,UOSS,24.9453,56.2042,284.4,343.984782008,4035.11841805
II,ABKT,37.9304,58.1189,678.0,351.076349184,5387.40507832
II,ARTI,56.3879,58.3849,320.0,355.061363632,7405.8242814
