net,sta,lat,lon,dep,azi,dist
IU,MSKU,-1.6557,13.6116,312.0,5.49392878046,5760.9019296
G,BNG,4.435,18.547001,378.0,10.8736936203,6478.84217228
IU,TSUM,-19.2022,17.5838,1260.0,13.8038627028,3872.40531584
II,KIV,43.9553,42.6863,1054.0,23.9320277615,11258.7624381
II,SUR,-32.3797,20.8117,1770.0,25.995553625,2519.97593975
IU,NAI,-1.2739,36.8037,1692.0,33.5242163183,6318.288198
II,UOSS,24.9453,56.2042,284.4,41.6110360884,9794.44246111
IU,KBL,34.5408,69.0432,1920.0,46.8230315442,11322.3072284
II,NIL,33.6506,73.2686,629.0,50.3433357558,11449.3824598
G,FOMA,-24.97565,46.978877,28.0,59.6723904181,4448.44418204
G,HYB,17.41867,78.55213,510.0,63.4062573827,10244.4327966
G,RER,-21.1712,55.739861,834.0,66.05250838,5310.14498418
G,ROCAM,-19.75553,63.37014,52.0,72.43715656,5909.54142183
IU,CHTO,18.8141,98.9443,420.0,78.4409910174,11644.5610223
IC,QIZ,19.0291,109.8445,240.0,86.8005420076,12379.8294472
G,CRZF,-46.43096,51.855308,140.0,92.8453627853,3102.35939073
G,AIS,-37.796349,77.569183,35.9,100.050461571,5371.57149893
IU,DAV,7.0697,125.5791,151.0,107.631608338,12356.9519742
G,PAF,-49.351,70.210708,17.0,109.080704751,4130.88486161
IU,MBWA,-21.159,119.7313,190.0,118.682688864,9407.04591903
IU,NWAO,-32.9277,117.239,380.0,123.684673548,8197.47041411
II,WRAB,-19.9336,134.36,366.0,129.696885712,10324.7246786
IU,PMG,-9.4047,147.1597,90.0,136.098059285,11986.4841937
IU,CTAO,-20.08765,146.24998,367.0,139.775919507,10869.6512572
IU,CASY,-66.2792,110.5354,10.0,146.985143964,5179.98165684
II,KWAJ,8.8019,167.613,0.0,150.698802162,14681.1189471
G,CCD,-75.1065,123.305,3240.0,160.372033106,4952.44775607
IU,MIDW,28.2156,-177.3698,20.0,166.505853991,17143.8719359
GT,VNDA,-77.517273,161.852753,121.1,172.274608313,5341.98491828
IU,QSPA,-89.9289,144.4382,2850.0,179.915682588,4077.33215873
IU,SPA,-90.0,0.0,2927.0,180.0,4071.69986893
IU,RAR,-21.2125,-159.7733,28.0,190.50173987,11660.6917232
IU,XMAS,2.0448,-157.4457,20.0,196.690317293,14171.9329698
G,PPTF,-17.5896,-149.565247,705.0,200.968070178,11872.7277714
IU,POHA,19.7573,-155.5326,1990.0,204.794330627,16041.795621
G,TAOE,-8.85492,-140.14775,800.0,212.835364926,12520.1537902
IU,PTCN,-25.0713,-130.0953,220.0,216.160630295,10463.8478348
IU,PMSA,-64.7744,-64.0489,40.0,222.88804701,4115.44316634
II,RPN,-27.1267,-109.3344,110.0,231.762097363,9305.94405705
II,EFI,-51.6753,-58.0637,110.0,244.345853168,4396.58084726
II,HOPE,-54.2836,-36.4879,20.0,249.590410072,2958.31803818
IU,TRQA,-38.0568,-61.9787,540.0,257.579199884,5547.9989371
IU,LCO,-29.011,-70.7005,2274.0,258.987577626,6829.71810504
IU,LVC,-22.6127,-68.9111,2960.0,265.027868869,7247.43201167
IU,OTAV,0.2376,-78.4508,3510.0,271.804663974,9879.79387254
IU,SAML,-8.9489,-63.1831,120.0,278.7089486,8055.46454853
G,SPB,-23.592691,-47.426979,647.0,282.125809369,5746.47055756
CU,GRGR,12.1324,-61.654,195.0,292.27356859,9863.10651674
G,CAY,4.948,-52.317001,25.0,296.090174964,8634.38548814
IU,RCBR,-5.8274,-35.9014,400.0,305.346090693,6675.02572855
G,TRIS,-37.0681,-12.3152,60.0,308.877790266,2472.46895696
IM,IL08,64.790298,-146.796906,505.0,322.65340185,18170.7963419
II,ASCN,-7.9327,-14.3601,173.0,328.347813423,5483.82562995
G,SOK,14.494418,-16.456223,70.9,333.572456018,7924.52940733
II,SHEL,-15.9594,-5.7455,537.0,336.747957086,4367.28858428
IU,KOWA,14.4967,-4.014,321.0,346.128802367,7640.30655533
IU,PAB,39.5446,-4.3499,950.0,349.453344492,10392.4926681
G,TAM,22.791491,5.52838,1410.0,356.408932187,8459.55482623
