id,time,lat,lon,mag,along_strike_distance
usp0006mxf,1994-10-30 16:29:07.930000,-54.1,7.836,5.37,6040.29620589
usp0006yt5,1995-06-08 18:33:23.350000,-54.05,8.212,5.37,6039.04925194
usp000709e,1995-07-07 10:40:03.510000,-53.449,9.114,5.7,5984.41600436
usp0007k3j,1996-06-22 00:32:13.470000,-53.774,8.8,6.4,6015.90212015
usp0007q6d,1996-09-20 17:37:06.350000,-53.083,9.696,5.8,5952.4201121
usp00083fa,1997-06-13 08:07:11.540000,-53.134,9.372,5.1,5953.4991335
usp0009wj9,2000-07-15 03:58:10.470000,-54.104,7.939,5.7,6041.87468928
usp000dkrt,2005-03-31 05:19:52.500000,-54.064,7.781,5.3,6035.74279306
usp000egqt,2006-05-10 03:29:46.390000,-52.794,10.073,5.451,5926.4305204
usp000fha2,2007-07-28 16:13:43.590000,-54.13,7.881,5.5,6044.08354909
usp000fha5,2007-07-28 17:46:28.720000,-54.157,7.908,5.1,6047.34407912
usp000ft5j,2007-11-23 19:18:47.400000,-53.27,9.426,5.5,5969.05202486
usp000gnn8,2008-11-14 02:05:09.900000,-53.794,8.727,5.9,6017.18218278
usp000gnna,2008-11-14 02:43:54.290000,-53.83,8.578,5.4,6019.29449394
usp000gsbj,2009-01-07 23:02:45.540000,-53.057,9.543,5.0,5947.45554992
usp000hmnu,2010-10-06 00:49:13.790000,-52.822,10.516,5.0,5936.13166373
usp000jcqf,2011-12-27 18:32:51.260000,-52.915,10.479,5.532,5945.64449208
usc000n5bs,2014-03-08 07:14:10.430000,-53.1926,9.4637,5.4,5961.13296853
usb000pkxl,2014-04-15 03:57:01.370000,-53.4967,8.722,6.8,5984.61992915
usb000s4bw,2014-08-19 18:19:57.880000,-52.9098,9.812,5.451,5935.22464205
us10007tup,2017-01-18 02:02:26.380000,-52.8566,9.9829,5.532,5931.90981259
us1000apql,2017-10-10 18:53:27.830000,-54.2632,8.6086,6.7,6067.05682924
us1000apzz,2017-10-11 00:08:26.300000,-54.2586,8.3362,5.6,6063.33840094
us2000cqnn,2018-01-28 16:03:03.970000,-53.0623,9.6842,6.6,5950.00185469
us2000cqpu,2018-01-28 18:09:44.630000,-53.0477,9.7957,5.37,5949.98886655
us2000cqrf,2018-01-28 22:23:35.880000,-52.9896,10.2474,5.2,5950.24678446
us2000d0fu,2018-02-11 00:10:32.550000,-52.9736,10.3338,5.37,5949.80201746
us2000d5tm,2018-02-21 10:27:55.290000,-52.9221,9.927,5.532,5938.21581054
us1000jia7,2019-03-19 03:26:28.619000,-54.2528,7.9177,5.532,6057.96049381
us70005hul,2019-09-18 11:54:58.913000,-54.2007,7.9115,5.2,6052.17663284
us70005lr7,2019-09-18 16:00:53.073000,-54.1457,7.8113,5.37,6045.03994547
us70006t6a,2020-01-01 16:34:59.178000,-53.0907,9.5001,5.37,5950.53300448
