net,sta,lat,lon,dep,azi,dist
IU,CTAO,-20.08765,146.24998,367.0,4.08090783701,3825.15379061
IU,PET,53.0233,158.6499,110.0,9.37213061964,11997.4075939
II,TAU,-42.9099,147.3204,132.0,12.7183549223,1314.2161053
IU,HNR,-9.4387,159.9475,100.0,22.1519113688,5199.38480367
II,KWAJ,8.8019,167.613,0.0,25.8972597791,7361.08825743
G,SANVU,-15.447148,167.203232,56.0,34.1923479729,4782.54665462
G,NOUC,-22.09863,166.30665,137.0,36.6448222097,4060.92300791
IU,FUNA,-8.5259,179.1966,20.0,45.247017257,5988.2018562
II,MSVF,-17.7448,178.0528,801.1,49.2384969758,5017.40567716
IU,AFI,-13.9085,-171.7827,706.0,58.1002069152,5918.81172495
IU,RAO,-29.245,-177.929,60.0,63.2175949917,4150.71131849
IU,SNZO,-41.3087,174.7043,120.0,69.9510161065,2703.24596172
IU,RAR,-21.2125,-159.7733,28.0,75.0088629872,5960.41700529
G,PPTF,-17.5896,-149.565247,705.0,81.5162996658,6927.37750293
IU,SLBS,23.6858,-109.9443,825.0,88.5858590352,13158.1298409
IU,HKT,29.96478,-95.83812,69.0,95.2940973424,14598.7319399
G,UNM,19.329662,-99.178062,2280.0,100.759381012,13474.5604773
IU,PTCN,-25.0713,-130.0953,220.0,102.320777202,7531.93945014
IU,TEIG,20.2263,-88.2763,40.0,110.161374546,14234.5411042
II,RPN,-27.1267,-109.3344,110.0,119.218881892,8603.14597762
IU,PAYG,-0.6742,-90.2861,270.0,121.021362101,12163.4312493
IU,OTAV,0.2376,-78.4508,3510.0,131.890018308,12868.9791774
IU,BOCO,4.5869,-74.0432,3160.0,134.33365575,13512.7216147
II,NNA,-11.9875,-76.8422,575.0,138.780462404,11709.7696045
IU,LVC,-22.6127,-68.9111,2960.0,149.812974675,10909.0602667
G,COYC,-45.57299,-72.08139,235.0,154.932233825,8409.21532236
IU,TRQA,-38.0568,-61.9787,540.0,159.911774536,9457.32104518
IU,PMSA,-64.7744,-64.0489,40.0,166.542359846,6564.08345144
GT,VNDA,-77.517273,161.852753,121.1,170.471781443,2665.72954489
IU,QSPA,-89.9289,144.4382,2850.0,179.998632299,3952.4539261
IU,SPA,-90.0,0.0,2927.0,180.0,3960.3948745
G,DRV,-66.664909,140.002075,40.0,187.087161121,1370.68234087
G,CCD,-75.1065,123.305,3240.0,193.864040917,2463.39896544
G,TRIS,-37.0681,-12.3152,60.0,198.870818288,9604.64377799
G,SOK,14.494418,-16.456223,70.9,208.587815101,15247.8244953
II,SHEL,-15.9594,-5.7455,537.0,210.216595953,11682.7467834
IU,CASY,-66.2792,110.5354,10.0,220.60258939,2212.4722162
II,SUR,-32.3797,20.8117,1770.0,225.895834507,8946.65729861
GT,LBTB,-25.0151,25.596649,1128.0,233.276221315,9415.60044816
G,CRZF,-46.43096,51.855308,140.0,237.419594353,6113.16461653
G,PAF,-49.351,70.210708,17.0,245.029482214,4859.86340092
G,FOMA,-24.97565,46.978877,28.0,249.625163122,8205.93868799
II,ABPO,-19.018,47.229,1528.0,253.453657785,8720.6076503
G,AIS,-37.796349,77.569183,35.9,262.332804271,5222.35745493
G,ROCAM,-19.75553,63.37014,52.0,265.652701066,7629.22087258
II,BFO,48.3301,8.3296,638.0,275.654485858,16897.8974308
II,DGAR,-7.4121,72.4525,1.0,280.907520856,8138.72855694
II,UOSS,24.9453,56.2042,284.4,286.765406366,12076.751922
IU,GNI,40.148,44.741,1609.0,289.937912089,14048.9201297
II,PALK,7.2728,80.7022,460.0,296.242187994,8988.36485304
II,COCO,-12.1901,96.8349,1.0,300.352028385,6223.48893487
IU,NWAO,-32.9277,117.239,380.0,308.123444079,3175.36094867
MS,BTDF,1.3617,103.775002,57.0,314.613055821,7196.12728636
IU,MBWA,-21.159,119.7313,190.0,321.720888829,4218.69027128
II,KAPI,-5.0142,119.7517,300.0,329.433987959,5899.52706905
HK,HKPS,22.277599,114.141502,196.3,332.278560895,8966.44354594
IU,DAV,7.0697,125.5791,151.0,339.632631895,7032.28288776
II,WRAB,-19.9336,134.36,366.0,344.480508869,3919.32549324
IC,MDJ,44.61763,129.59341,290.0,349.750991099,11066.2417804
G,INU,35.35,137.029,132.0,354.461656212,9976.18771895
