id,time,lat,lon,mag,along_strike_distance
us600088b5,2020-03-03 01:06:38.285000,-54.6199,144.1688,5.37,13127.9081709
usb000kcfh,2013-10-13 21:39:49.680000,-54.4309,143.4774,5.451,13113.7581609
usp000ju3z,2012-10-18 01:27:16.020000,-54.217,144.006,5.9,13154.457248
usp000jjx0,2012-05-02 12:17:59.360000,-54.565,143.836,5.8,13118.200918
usp000h9rc,2010-03-20 14:28:33.010000,-54.475,143.379,5.4,13105.8336468
usp000gekc,2008-08-13 16:24:37.470000,-54.64,143.902,5.3,13114.8078706
usp000e9rg,2006-02-08 05:04:53.580000,-54.502,143.812,5.9,13122.3942066
usp000d0b0,2004-07-17 12:17:53.150000,-54.72,143.787,5.7,13103.2243479
usp000ccrk,2003-11-13 02:49:02.210000,-54.213,143.824,6.0,13146.8740082
usp0008uem,1998-09-05 01:43:27.120000,-54.555,143.749,5.6,13115.2780935
usp0006q7a,1994-12-19 09:22:04.520000,-54.103,143.412,5.7,13137.8957565
usp0005rfn,1993-04-20 08:11:21.040000,-54.366,144.086,5.9,13145.5249838
usp0005bag,1992-07-23 10:11:10.960000,-54.511,143.744,5.6,13118.7091919
usp0004qhd,1991-04-19 09:13:58.710000,-54.676,143.338,5.1,13087.491341
