net,sta,lat,lon,dep,azi,dist
II,ABKT,37.9304,58.1189,678.0,0.939813502219,7831.19973633
IU,KBL,34.5408,69.0432,1920.0,10.7170048249,7559.84706694
II,NIL,33.6506,73.2686,629.0,14.6223446514,7550.3553276
IC,WMQ,43.8138,87.7049,850.0,21.9719921325,9039.41568257
G,ROCAM,-19.75553,63.37014,52.0,25.248106241,1578.13120492
II,DGAR,-7.4121,72.4525,1.0,32.9844567933,3232.7322549
IC,XAN,34.0313,108.9237,630.0,41.2838748801,9177.40033436
IU,CHTO,18.8141,98.9443,420.0,44.2915407723,7248.37461128
IC,QIZ,19.0291,109.8445,240.0,52.4304146622,8029.72998936
IU,TATO,24.9735,121.4971,160.0,55.4892419539,9359.53389179
MS,BTDF,1.3617,103.775002,57.0,61.95283349,6195.26311621
II,COCO,-12.1901,96.8349,1.0,70.0418603597,4650.82730806
IU,DAV,7.0697,125.5791,151.0,72.1852446082,8474.24154278
II,KAPI,-5.0142,119.7517,300.0,79.0454299198,7173.52522813
IU,MBWA,-21.159,119.7313,190.0,95.0270061668,6271.36872521
II,WRAB,-19.9336,134.36,366.0,100.876266473,7689.83248988
IU,NWAO,-32.9277,117.239,380.0,107.610133698,5555.66682205
G,AIS,-37.796349,77.569183,35.9,112.322089404,1946.60783601
G,NOUC,-22.09863,166.30665,137.0,118.944872315,10367.3257678
G,CAN,-35.318714,148.996323,700.0,121.594962811,8155.1637475
II,TAU,-42.9099,147.3204,132.0,128.096699071,7641.77362669
IU,RAO,-29.245,-177.929,60.0,133.752419378,11031.043142
AU,MCQ,-54.4986,158.9561,14.0,142.80720612,7816.16195359
G,PPTF,-17.5896,-149.565247,705.0,149.348322933,13757.8446634
G,PAF,-49.351,70.210708,17.0,153.065775084,2140.21492579
G,CCD,-75.1065,123.305,3240.0,162.673801418,5834.53130379
IU,PTCN,-25.0713,-130.0953,220.0,172.470730773,13555.7248953
IU,QSPA,-89.9289,144.4382,2850.0,179.915294759,6371.04644973
IU,SPA,-90.0,0.0,2927.0,180.0,6371.39822209
G,CRZF,-46.43096,51.855308,140.0,194.666127622,1575.66988525
IU,PMSA,-64.7744,-64.0489,40.0,202.571392008,8049.5457758
II,EFI,-51.6753,-58.0637,110.0,215.029830345,8717.9460013
II,HOPE,-54.2836,-36.4879,20.0,219.74292039,7332.97070893
IU,TRQA,-38.0568,-61.9787,540.0,223.516573884,9944.1776714
IU,LVC,-22.6127,-68.9111,2960.0,230.404803648,11615.6121014
IU,SLBS,23.6858,-109.9443,825.0,234.011299384,18390.6071462
G,TRIS,-37.0681,-12.3152,60.0,244.640091343,6207.80336754
IU,BOCO,4.5869,-74.0432,3160.0,248.873691716,14065.9709921
IU,PTGA,-0.7308,-59.9666,237.0,253.795306811,12462.2392425
II,SUR,-32.3797,20.8117,1770.0,260.777256121,3380.94190885
CU,BBGH,13.1434,-59.5588,180.0,266.877158254,13269.4308199
II,SHEL,-15.9594,-5.7455,537.0,270.403877773,6538.79618773
GT,LBTB,-25.0151,25.596649,1128.0,277.587612268,3168.65151711
II,SACV,14.9702,-23.6085,387.0,287.439593639,10051.2261753
G,SOK,14.494418,-16.456223,70.9,291.013337395,9388.68083118
IU,LSZ,-15.2779,28.1882,1200.0,296.804502848,3495.40268079
G,EDA,3.778868,10.153427,140.0,300.110849938,6382.04920628
G,FOMA,-24.97565,46.978877,28.0,309.052937114,1305.42932536
II,MBAR,-0.6019,30.7382,1390.0,316.982048888,4502.28357947
II,ABPO,-19.018,47.229,1528.0,325.053493203,1811.50105979
IU,FURI,8.8952,38.6798,2570.0,333.920985941,5006.99148269
G,ATD,11.530725,42.846634,610.0,340.562897493,5131.32542796
II,RAYN,23.5225,45.5032,631.0,347.402140739,6351.51895918
IU,GNI,40.148,44.741,1609.0,350.220416902,8174.64918417
G,RER,-21.1712,55.739861,834.0,354.158185889,1294.55637714
