id,time,lat,lon,mag,along_strike_distance
us7000at13,2020-07-22 11:33:24.746000,49.0995,-129.0303,5.0,12723.0469105
us1000i5cf,2018-12-09 16:20:13.320000,49.0257,-128.8745,5.4,12717.6431589
us1000hfn8,2018-10-22 16:27:00.900000,49.0689,-128.9922,5.2,12722.4620595
us1000hfh3,2018-10-22 06:22:48.120000,49.297,-129.7237,6.5,12754.2559533
us1000hfgv,2018-10-22 06:16:26.450000,49.3346,-129.289,6.8,12725.2765529
us1000hfgn,2018-10-22 05:39:39.590000,49.2586,-129.4124,6.5,12737.3684097
us20008m0k,2017-02-24 12:28:24.830000,49.6697,-129.1491,5.2,12696.9415694
us20008lph,2017-02-23 06:04:58.100000,49.7062,-129.2457,5.1,12700.6976589
us20008j9n,2017-02-12 03:47:40.170000,49.3075,-129.3552,5.0,12730.9551586
us20005awl,2016-03-18 22:46:56.830000,49.673,-129.8485,5.5,12739.417256
usp000jv6k,2012-11-08 02:01:50.630000,49.231,-128.477,6.1,12680.989546
usp000hmkr,2010-10-04 14:51:54.540000,49.357,-129.315,5.3,12725.5586977
usp000hfz8,2010-07-19 17:15:04.560000,49.46,-130.047,5.4,12764.293561
usp000greb,2008-12-25 08:11:58.790000,49.128,-128.621,5.8,12695.9075256
usp000gghg,2008-09-06 11:25:57.830000,49.869,-130.084,5.0,12741.8821529
usp000gggj,2008-09-06 01:10:20.670000,49.791,-130.113,5.2,12748.3479409
usp000gfj0,2008-08-25 22:24:56.850000,49.022,-128.493,5.1,12694.0191362
usp000g4zv,2008-04-27 21:17:59.800000,48.685,-128.888,5.2,12738.2435004
usp000e4gd,2005-11-19 12:40:04.370000,48.792,-128.598,5.3,12713.834933
usp000d7j5,2004-11-02 17:23:42,49.572,-128.589,5.2,12668.2213397
usp000d7hs,2004-11-02 14:03:44.140000,49.237,-129.051,5.1,12716.2979296
usp000d7hp,2004-11-02 13:11:05.130000,49.259,-128.98,5.2,12710.6140912
usp000d7he,2004-11-02 11:47:11.730000,49.201,-128.973,5.2,12713.5654552
usp000d7h4,2004-11-02 10:02:12.820000,49.277,-128.772,6.7,12696.6695462
usp000d7h2,2004-11-02 09:30:47.320000,49.4,-128.652,5.1,12682.0914949
usp000cfhy,2003-12-19 05:32:52,48.85,-129.19,5.4,12747.5682589
usp000apcr,2001-09-18 00:30:50,48.49,-128.76,5.1,12741.4283815
usp000apan,2001-09-16 23:20:09,48.54,-128.6,5.8,12728.4350425
usp000ap7j,2001-09-15 10:50:39,48.56,-128.56,5.5,12724.7580052
usp000ap6p,2001-09-14 20:46:22,48.78,-128.69,5.37,12720.309631
usp000ap50,2001-09-14 04:45:08,48.69,-128.71,6.0,12726.7547957
usp000ap3g,2001-09-13 09:56:58,48.79,-128.62,5.1,12715.3333579
usp000ap2n,2001-09-12 22:30:21,48.72,-128.67,5.532,12722.5084153
usp000ap2m,2001-09-12 22:24:54,48.72,-128.64,5.3,12720.619642
usp000ap1r,2001-09-12 12:50:16,48.81,-128.56,5.451,12710.4104909
usp000ae9y,2001-05-02 02:05:46,49.91,-130.15,5.3,12743.3811655
usp000a881,2001-01-23 14:43:12,49.17,-129.1,5.4,12723.2543015
usp000a878,2001-01-23 09:39:25,49.33,-128.79,5.9,12694.7052468
usp000a7fx,2001-01-11 00:04:03,48.89,-129.31,6.0,12752.7109647
usp0009axx,1999-07-02 11:45:31.290000,49.371,-129.204,6.0,12717.8942664
usp0007r4h,1996-10-09 07:12:25.920000,49.737,-129.605,5.8,12720.7803116
usp00068dx,1994-02-12 07:04:42.040000,49.233,-129.097,5.748,12719.3807984
usp0005mrx,1993-02-07 16:29:12.960000,49.359,-128.597,5.5,12681.0575937
usp00051r8,1992-01-13 06:08:44.180000,49.15,-128.998,5.4,12718.0929811
usp000519m,1992-01-02 16:40:40.600000,48.738,-129.233,6.1,12756.8015034
usp00050n6,1991-12-19 04:45:44.600000,48.928,-128.555,5.613,12703.3108828
usp00050n5,1991-12-19 04:44:07.880000,48.938,-128.71,5.872,12712.445383
usp00050n4,1991-12-19 04:41:37.210000,48.973,-128.77,5.872,12714.1743489
usp0004jwb,1990-12-28 11:16:39.720000,48.716,-128.316,5.562,12700.4146907
